Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
Nr.;Punkt;X;Y;Z;mx;my;mxy;vx;vy;nx;ny;nxy
766;1;1.450;1.050;-3.680;-0.02;0.04;0.01;-0.04;-0.10;2.64;2.38;3.41
767;1;1.450;1.150;-3.696;-0.02;0.03;0.01;-0.04;-0.09;2.61;2.27;3.14
768;1;1.450;1.250;-3.712;-0.02;0.02;0.02;-0.04;-0.08;2.55;2.12;2.84
769;1;1.450;1.350;-3.728;-0.01;0.02;0.02;-0.05;-0.07;2.45;1.93;2.53
770;1;1.450;1.450;-3.744;-0.01;0.01;0.02;-0.05;-0.07;2.32;1.74;2.21
771;1;1.450;1.550;-3.760;-0.01;0.01;0.02;-0.04;-0.06;2.17;1.54;1.90
772;1;1.450;1.650;-3.775;0.00;0.00;0.02;-0.04;-0.05;1.99;1.35;1.61
773;1;1.450;1.750;-3.791;0.00;0.00;0.02;-0.04;-0.04;1.81;1.17;1.33
774;1;1.450;1.850;-3.807;0.00;-0.01;0.02;-0.04;-0.04;1.61;1.00;1.08
775;1;1.450;1.950;-3.823;0.00;-0.01;0.01;-0.03;-0.03;1.41;0.85;0.85
776;1;1.550;0.050;-3.545;0.01;0.09;-0.05;0.06;0.12;-0.65;-1.30;1.03
777;1;1.550;0.150;-3.560;0.00;0.11;-0.05;-0.05;0.11;-0.09;-0.55;1.89
778;1;1.550;0.250;-3.576;-0.02;0.12;-0.05;0.13;-0.17;0.53;0.33;2.58
779;1;1.550;0.350;-3.591;-0.03;0.11;-0.03;0.18;-0.22;1.17;1.04;3.17
780;1;1.550;0.450;-3.606;-0.04;0.09;-0.02;0.06;-0.14;1.71;1.50;3.55
781;1;1.550;0.550;-3.622;-0.04;0.08;-0.02;-0.02;-0.10;2.04;1.85;3.71
782;1;1.550;0.650;-3.637;-0.04;0.07;-0.01;-0.01;-0.10;2.27;2.16;3.79
783;1;1.550;0.750;-3.652;-0.04;0.06;0.00;0.00;-0.11;2.48;2.37;3.81
784;1;1.550;0.850;-3.668;-0.04;0.05;0.00;-0.01;-0.11;2.64;2.43;3.73
785;1;1.550;0.950;-3.683;-0.03;0.04;0.01;-0.03;-0.10;2.71;2.40;3.55
786;1;1.550;1.050;-3.698;-0.03;0.03;0.01;-0.04;-0.09;2.71;2.32;3.32
787;1;1.550;1.150;-3.714;-0.03;0.03;0.01;-0.04;-0.09;2.67;2.21;3.06
788;1;1.550;1.250;-3.729;-0.02;0.02;0.02;-0.05;-0.08;2.60;2.06;2.78
789;1;1.550;1.350;-3.744;-0.02;0.01;0.02;-0.05;-0.07;2.48;1.88;2.48
790;1;1.550;1.450;-3.760;-0.01;0.01;0.02;-0.05;-0.06;2.34;1.68;2.17
791;1;1.550;1.550;-3.775;-0.01;0.00;0.02;-0.05;-0.05;2.17;1.49;1.87
792;1;1.550;1.650;-3.790;-0.01;0.00;0.02;-0.05;-0.05;1.98;1.30;1.59
793;1;1.550;1.750;-3.805;-0.01;-0.01;0.02;-0.04;-0.04;1.79;1.12;1.32
794;1;1.550;1.850;-3.821;0.00;-0.01;0.02;-0.04;-0.03;1.58;0.96;1.07
795;1;1.550;1.950;-3.836;0.00;-0.01;0.01;-0.03;-0.03;1.38;0.81;0.85
796;1;1.650;0.050;-3.570;0.01;0.08;-0.04;0.04;-0.01;-0.31;-0.81;1.16
797;1;1.650;0.150;-3.585;0.00;0.09;-0.04;-0.07;-0.05;0.13;-0.23;1.88
798;1;1.650;0.250;-3.599;-0.02;0.12;-0.05;0.02;-0.24;0.80;0.59;2.58
799;1;1.650;0.350;-3.614;-0.04;0.11;-0.04;0.14;-0.21;1.44;1.26;3.16
800;1;1.650;0.450;-3.629;-0.04;0.08;-0.02;0.08;-0.11;1.88;1.62;3.48
801;1;1.650;0.550;-3.643;-0.04;0.07;-0.02;0.00;-0.09;2.14;1.88;3.60
802;1;1.650;0.650;-3.658;-0.04;0.06;-0.01;-0.01;-0.11;2.37;2.18;3.69
803;1;1.650;0.750;-3.673;-0.04;0.06;0.00;0.00;-0.12;2.59;2.39;3.72
804;1;1.650;0.850;-3.687;-0.04;0.05;0.00;-0.01;-0.11;2.73;2.43;3.64
805;1;1.650;0.950;-3.702;-0.04;0.04;0.01;-0.03;-0.10;2.77;2.37;3.46
806;1;1.650;1.050;-3.717;-0.04;0.03;0.01;-0.04;-0.09;2.75;2.28;3.23
807;1;1.650;1.150;-3.731;-0.03;0.02;0.01;-0.04;-0.08;2.70;2.17;2.99
808;1;1.650;1.250;-3.746;-0.03;0.01;0.02;-0.05;-0.08;2.62;2.02;2.72
809;1;1.650;1.350;-3.761;-0.02;0.01;0.02;-0.05;-0.07;2.49;1.83;2.43
810;1;1.650;1.450;-3.775;-0.02;0.00;0.02;-0.05;-0.06;2.33;1.64;2.13
811;1;1.650;1.550;-3.790;-0.02;0.00;0.02;-0.05;-0.05;2.15;1.45;1.84
812;1;1.650;1.650;-3.805;-0.01;-0.01;0.02;-0.05;-0.04;1.96;1.26;1.56
813;1;1.650;1.750;-3.820;-0.01;-0.01;0.02;-0.05;-0.04;1.76;1.09;1.30
814;1;1.650;1.850;-3.834;-0.01;-0.01;0.02;-0.04;-0.03;1.55;0.93;1.06
815;1;1.650;1.950;-3.849;0.00;-0.01;0.01;-0.04;-0.02;1.34;0.78;0.84
816;1;1.750;0.050;-3.595;0.01;0.08;-0.04;0.08;-0.12;-0.09;-0.49;1.35
817;1;1.750;0.150;-3.609;0.00;0.08;-0.04;0.05;-0.16;0.29;0.03;1.95
818;1;1.750;0.250;-3.623;-0.03;0.10;-0.04;0.01;-0.19;1.03;0.83;2.65
819;1;1.750;0.350;-3.637;-0.05;0.10;-0.04;0.06;-0.16;1.64;1.47;3.18
820;1;1.750;0.450;-3.651;-0.05;0.08;-0.03;0.07;-0.10;1.99;1.75;3.42
821;1;1.750;0.550;-3.665;-0.04;0.06;-0.02;0.04;-0.09;2.21;1.93;3.52
822;1;1.750;0.650;-3.679;-0.05;0.06;-0.01;0.01;-0.12;2.45;2.20;3.62
823;1;1.750;0.750;-3.693;-0.05;0.05;0.00;0.00;-0.12;2.67;2.41;3.66
824;1;1.750;0.850;-3.707;-0.05;0.04;0.00;-0.01;-0.11;2.79;2.44;3.57
825;1;1.750;0.950;-3.721;-0.05;0.03;0.01;-0.03;-0.09;2.80;2.35;3.38
826;1;1.750;1.050;-3.735;-0.04;0.02;0.01;-0.04;-0.09;2.76;2.25;3.16
827;1;1.750;1.150;-3.749;-0.04;0.02;0.01;-0.04;-0.08;2.71;2.13;2.92
828;1;1.750;1.250;-3.763;-0.03;0.01;0.02;-0.05;-0.07;2.61;1.98;2.66
829;1;1.750;1.350;-3.777;-0.03;0.00;0.02;-0.05;-0.06;2.47;1.80;2.37
830;1;1.750;1.450;-3.791;-0.02;0.00;0.02;-0.05;-0.06;2.30;1.60;2.08
831;1;1.750;1.550;-3.805;-0.02;-0.01;0.02;-0.05;-0.05;2.12;1.42;1.80
832;1;1.750;1.650;-3.820;-0.02;-0.01;0.02;-0.05;-0.04;1.92;1.23;1.53
833;1;1.750;1.750;-3.834;-0.01;-0.01;0.02;-0.05;-0.03;1.71;1.06;1.27
834;1;1.750;1.850;-3.848;-0.01;-0.01;0.01;-0.05;-0.02;1.50;0.91;1.04
835;1;1.750;1.950;-3.862;-0.01;-0.01;0.01;-0.04;-0.02;1.29;0.76;0.83
836;1;1.850;0.050;-3.619;0.01;0.08;-0.05;0.14;-0.18;0.07;-0.32;1.60
837;1;1.850;0.150;-3.633;-0.01;0.07;-0.04;0.14;-0.19;0.45;0.23;2.14
838;1;1.850;0.250;-3.646;-0.04;0.09;-0.04;0.05;-0.16;1.19;1.01;2.79
839;1;1.850;0.350;-3.660;-0.05;0.10;-0.04;0.03;-0.12;1.74;1.62;3.23
840;1;1.850;0.450;-3.673;-0.05;0.08;-0.03;0.06;-0.09;2.03;1.87;3.40
841;1;1.850;0.550;-3.686;-0.05;0.06;-0.02;0.06;-0.10;2.25;2.01;3.48
842;1;1.850;0.650;-3.700;-0.05;0.05;-0.01;0.03;-0.12;2.51;2.23;3.59
843;1;1.850;0.750;-3.713;-0.06;0.05;0.00;0.00;-0.12;2.72;2.42;3.62
844;1;1.850;0.850;-3.727;-0.05;0.04;0.00;-0.01;-0.10;2.81;2.44;3.50
845;1;1.850;0.950;-3.740;-0.05;0.03;0.01;-0.02;-0.09;2.79;2.35;3.30
846;1;1.850;1.050;-3.754;-0.05;0.02;0.01;-0.03;-0.08;2.75;2.23;3.08
847;1;1.850;1.150;-3.767;-0.04;0.01;0.01;-0.04;-0.08;2.69;2.11;2.85
848;1;1.850;1.250;-3.780;-0.04;0.00;0.02;-0.05;-0.07;2.59;1.95;2.59
849;1;1.850;1.350;-3.794;-0.03;0.00;0.02;-0.05;-0.06;2.43;1.77;2.30
850;1;1.850;1.450;-3.807;-0.03;-0.01;0.02;-0.05;-0.05;2.26;1.58;2.02
851;1;1.850;1.550;-3.821;-0.02;-0.01;0.02;-0.05;-0.04;2.07;1.39;1.75
852;1;1.850;1.650;-3.834;-0.02;-0.01;0.02;-0.05;-0.04;1.87;1.21;1.48
853;1;1.850;1.750;-3.848;-0.01;-0.01;0.02;-0.05;-0.03;1.66;1.05;1.24
854;1;1.850;1.850;-3.861;-0.01;-0.02;0.01;-0.05;-0.02;1.44;0.89;1.01
855;1;1.850;1.950;-3.875;-0.01;-0.02;0.01;-0.04;-0.01;1.23;0.75;0.81
856;1;1.950;0.050;-3.644;0.01;0.08;-0.05;0.20;-0.21;0.24;-0.23;1.86
857;1;1.950;0.150;-3.657;-0.01;0.07;-0.04;0.21;-0.22;0.60;0.41;2.36
858;1;1.950;0.250;-3.670;-0.04;0.08;-0.05;0.04;-0.13;1.31;1.12;2.95
859;1;1.950;0.350;-3.682;-0.06;0.09;-0.04;-0.01;-0.07;1.78;1.69;3.30
860;1;1.950;0.450;-3.695;-0.05;0.07;-0.03;0.06;-0.08;2.04;1.95;3.43
861;1;1.950;0.550;-3.708;-0.05;0.05;-0.02;0.09;-0.12;2.29;2.09;3.50
862;1;1.950;0.650;-3.721;-0.06;0.05;-0.01;0.04;-0.14;2.56;2.27;3.58
863;1;1.950;0.750;-3.734;-0.06;0.04;0.00;-0.01;-0.12;2.75;2.42;3.58
864;1;1.950;0.850;-3.746;-0.06;0.03;0.00;-0.03;-0.10;2.80;2.42;3.44
865;1;1.950;0.950;-3.759;-0.05;0.02;0.01;-0.02;-0.09;2.77;2.34;3.24
866;1;1.950;1.050;-3.772;-0.05;0.01;0.01;-0.03;-0.08;2.73;2.22;3.02
867;1;1.950;1.150;-3.785;-0.05;0.01;0.01;-0.04;-0.08;2.67;2.09;2.79
868;1;1.950;1.250;-3.798;-0.04;0.00;0.02;-0.05;-0.07;2.55;1.92;2.51
869;1;1.950;1.350;-3.810;-0.04;-0.01;0.02;-0.06;-0.05;2.38;1.75;2.23
870;1;1.950;1.450;-3.823;-0.03;-0.01;0.02;-0.06;-0.04;2.20;1.56;1.96
871;1;1.950;1.550;-3.836;-0.03;-0.01;0.02;-0.05;-0.04;2.01;1.38;1.69
872;1;1.950;1.650;-3.849;-0.02;-0.01;0.02;-0.06;-0.03;1.81;1.19;1.43
873;1;1.950;1.750;-3.862;-0.02;-0.02;0.01;-0.05;-0.02;1.59;1.03;1.19
874;1;1.950;1.850;-3.875;-0.01;-0.02;0.01;-0.05;-0.02;1.38;0.88;0.97
875;1;1.950;1.950;-3.887;-0.01;-0.02;0.01;-0.04;-0.01;1.17;0.75;0.78
876;1;0.200;2.200;-3.723;-0.01;0.00;0.01;0.01;0.01;0.44;0.14;-0.07
877;1;0.200;2.600;-3.818;0.00;0.00;0.01;-0.02;0.00;0.29;-0.18;-0.40
878;1;0.200;3.000;-3.912;0.01;0.00;0.01;-0.02;0.00;0.04;-0.19;-0.51
879;1;0.200;3.400;-4.008;0.01;0.00;0.00;-0.02;0.00;-0.16;-0.10;-0.42
880;1;0.200;3.800;-4.102;0.01;0.00;0.00;-0.01;0.00;-0.26;-0.02;-0.17
881;1;0.600;2.200;-3.767;0.00;0.00;0.02;0.02;-0.02;0.80;0.76;0.01
882;1;0.600;2.600;-3.852;0.00;0.00;0.01;0.00;-0.01;0.38;0.32;-0.37
883;1;0.600;3.000;-3.938;0.00;-0.01;0.00;-0.01;0.00;-0.02;0.14;-0.45
884;1;0.600;3.400;-4.023;0.00;0.00;0.00;-0.01;0.00;-0.31;0.06;-0.36
885;1;0.600;3.800;-4.108;0.00;0.00;0.00;-0.01;0.01;-0.52;0.01;-0.14
886;1;1.000;2.200;-3.813;0.01;0.00;0.01;0.00;-0.02;0.96;0.74;0.23
887;1;1.000;2.600;-3.888;0.01;-0.01;0.01;0.00;-0.01;0.35;0.38;-0.19
888;1;1.000;3.000;-3.963;0.00;-0.01;0.00;0.00;0.00;-0.12;0.21;-0.29
889;1;1.000;3.400;-4.037;0.00;0.00;0.00;0.00;0.01;-0.44;0.10;-0.21
890;1;1.000;3.800;-4.113;0.00;0.00;0.00;0.00;0.00;-0.67;0.02;-0.06
891;1;1.400;2.200;-3.858;0.01;-0.01;0.01;-0.02;-0.01;0.93;0.57;0.38
892;1;1.400;2.600;-3.922;0.01;-0.01;0.00;-0.01;0.00;0.25;0.28;-0.03
893;1;1.400;3.000;-3.987;0.00;-0.01;0.00;0.00;0.01;-0.23;0.15;-0.15
894;1;1.400;3.400;-4.052;0.00;0.00;0.00;0.00;0.01;-0.53;0.07;-0.10
895;1;1.400;3.800;-4.117;0.00;0.00;0.00;0.00;0.00;-0.70;0.01;-0.01
896;1;1.800;2.200;-3.902;0.00;-0.02;0.01;-0.03;0.00;0.77;0.47;0.40
897;1;1.800;2.600;-3.957;0.00;-0.01;0.00;-0.02;0.01;0.12;0.22;0.03
898;1;1.800;3.000;-4.012;0.00;-0.01;0.00;-0.01;0.01;-0.32;0.11;-0.08
899;1;1.800;3.400;-4.068;0.00;0.00;0.00;0.00;0.01;-0.56;0.05;-0.05
900;1;1.800;3.800;-4.122;0.00;0.00;0.00;0.00;0.00;-0.64;0.01;0.01
901;1;2.200;0.200;-3.723;-0.03;0.07;-0.05;0.21;-0.13;1.20;0.87;3.24
902;1;2.200;0.600;-3.767;-0.06;0.03;-0.01;0.05;-0.13;2.53;2.28;3.61
903;1;2.200;1.000;-3.813;-0.06;0.00;0.01;-0.03;-0.09;2.70;2.24;2.97
904;1;2.200;1.400;-3.858;-0.04;-0.02;0.02;-0.06;-0.04;2.13;1.60;1.90
905;1;2.200;1.800;-3.902;-0.02;-0.02;0.01;-0.05;-0.01;1.32;0.95;0.94
906;1;2.200;2.200;-3.948;-0.01;-0.02;0.01;-0.04;0.01;0.57;0.49;0.31
907;1;2.200;2.600;-3.993;0.00;-0.01;0.00;-0.02;0.02;-0.01;0.24;0.00
908;1;2.200;3.000;-4.037;0.00;-0.01;0.00;-0.01;0.01;-0.38;0.12;-0.08
909;1;2.200;3.400;-4.082;0.00;0.00;0.00;0.00;0.01;-0.54;0.05;-0.04
910;1;2.200;3.800;-4.128;0.00;0.00;0.00;0.00;0.00;-0.54;0.01;0.01
911;1;2.600;0.200;-3.818;-0.04;0.04;-0.04;0.21;-0.18;1.55;0.65;4.10
912;1;2.600;0.600;-3.852;-0.08;0.00;-0.01;0.05;-0.12;2.54;2.05;3.78
913;1;2.600;1.000;-3.888;-0.08;-0.02;0.01;-0.03;-0.06;2.48;1.97;2.71
914;1;2.600;1.400;-3.922;-0.06;-0.03;0.01;-0.06;-0.02;1.84;1.43;1.54
915;1;2.600;1.800;-3.957;-0.03;-0.02;0.01;-0.06;0.01;1.06;0.91;0.64
916;1;2.600;2.200;-3.993;-0.02;-0.02;0.01;-0.04;0.02;0.37;0.54;0.11
917;1;2.600;2.600;-4.028;0.00;-0.01;0.00;-0.02;0.02;-0.14;0.32;-0.10
918;1;2.600;3.000;-4.063;0.00;0.00;0.00;-0.01;0.02;-0.42;0.19;-0.11
919;1;2.600;3.400;-4.097;0.00;0.00;0.00;0.00;0.01;-0.50;0.09;-0.04
920;1;2.600;3.800;-4.133;0.00;0.00;0.00;0.00;0.00;-0.42;0.01;0.01
921;1;3.000;0.200;-3.912;-0.06;0.01;-0.04;0.18;-0.17;2.30;0.31;4.80
922;1;3.000;0.600;-3.938;-0.09;-0.02;-0.01;0.04;-0.08;2.73;1.52;3.81
923;1;3.000;1.000;-3.963;-0.09;-0.03;0.00;-0.04;-0.03;2.30;1.45;2.36
924;1;3.000;1.400;-3.987;-0.07;-0.03;0.01;-0.06;0.01;1.53;1.08;1.11
925;1;3.000;1.800;-4.012;-0.04;-0.02;0.01;-0.06;0.02;0.75;0.74;0.29
926;1;3.000;2.200;-4.037;-0.02;-0.01;0.01;-0.05;0.03;0.13;0.50;-0.12
927;1;3.000;2.600;-4.063;-0.01;-0.01;0.00;-0.03;0.02;-0.26;0.35;-0.23
928;1;3.000;3.000;-4.088;0.00;0.00;0.00;-0.01;0.01;-0.44;0.23;-0.16
929;1;3.000;3.400;-4.113;0.00;0.00;0.00;0.00;0.00;-0.43;0.12;-0.04
930;1;3.000;3.800;-4.137;0.00;0.00;0.00;0.00;0.00;-0.29;0.02;0.02
931;1;3.400;0.200;-4.008;-0.07;-0.02;-0.04;0.13;-0.07;3.88;0.14;4.77
932;1;3.400;0.600;-4.023;-0.10;-0.03;-0.02;0.02;-0.01;2.99;0.82;3.35
933;1;3.400;1.000;-4.037;-0.10;-0.03;0.00;-0.04;0.02;1.81;0.76;1.80
934;1;3.400;1.400;-4.052;-0.08;-0.02;0.00;-0.07;0.03;0.79;0.57;0.66
935;1;3.400;1.800;-4.068;-0.05;-0.01;0.00;-0.06;0.03;0.09;0.42;0.01
936;1;3.400;2.200;-4.082;-0.03;-0.01;0.00;-0.05;0.02;-0.30;0.31;-0.26
937;1;3.400;2.600;-4.097;-0.01;0.00;0.00;-0.03;0.01;-0.45;0.24;-0.29
938;1;3.400;3.000;-4.113;0.00;0.00;0.00;-0.01;0.01;-0.44;0.18;-0.19
939;1;3.400;3.400;-4.128;0.00;0.00;0.00;0.00;0.00;-0.33;0.10;-0.05
940;1;3.400;3.800;-4.142;0.00;0.00;0.00;0.00;0.00;-0.15;0.02;0.02
941;1;3.800;0.200;-4.102;-0.08;-0.01;-0.04;0.10;0.04;5.68;0.09;2.78
942;1;3.800;0.600;-4.108;-0.11;-0.01;-0.03;0.02;0.05;1.99;0.16;1.68
943;1;3.800;1.000;-4.113;-0.10;-0.01;-0.02;-0.04;0.04;-0.26;0.13;0.77
944;1;3.800;1.400;-4.117;-0.08;-0.01;-0.01;-0.06;0.03;-1.24;0.10;0.21
945;1;3.800;1.800;-4.122;-0.05;0.00;0.00;-0.06;0.02;-1.41;0.07;-0.08
946;1;3.800;2.200;-4.128;-0.03;0.00;0.00;-0.05;0.01;-1.16;0.06;-0.18
947;1;3.800;2.600;-4.133;-0.01;0.00;0.00;-0.03;0.00;-0.78;0.05;-0.17
948;1;3.800;3.000;-4.137;0.00;0.00;0.00;-0.02;0.00;-0.42;0.04;-0.12
949;1;3.800;3.400;-4.142;0.00;0.00;0.00;-0.01;0.00;-0.17;0.02;-0.06
950;1;3.800;3.800;-4.148;0.00;0.00;0.00;0.00;0.00;-0.03;0.00;0.00
951;1;-0.050;-0.050;-3.175;-0.22;0.09;5.60;7.27;-1.27;-6.16;1.21;-3.96
952;1;-0.050;-0.150;-3.200;-1.28;-2.44;1.85;5.00;-14.60;-7.65;-5.31;-0.76
953;1;-0.050;-0.250;-3.224;-1.08;-1.42;1.03;3.66;-10.35;-8.77;-6.09;-0.80
954;1;-0.050;-0.350;-3.249;-0.84;-0.87;0.68;3.33;-6.59;-8.49;-6.60;-0.58
955;1;-0.050;-0.450;-3.274;-0.61;-0.57;0.52;3.22;-4.35;-8.13;-6.68;-0.28
956;1;-0.050;-0.550;-3.298;-0.43;-0.37;0.42;3.01;-3.06;-7.73;-6.50;-0.02
957;1;-0.050;-0.650;-3.323;-0.29;-0.23;0.35;2.72;-2.29;-7.21;-6.20;0.16
958;1;-0.050;-0.750;-3.348;-0.19;-0.13;0.29;2.37;-1.79;-6.53;-5.84;0.25
959;1;-0.050;-0.850;-3.372;-0.12;-0.05;0.23;1.96;-1.43;-5.74;-5.41;0.23
960;1;-0.050;-0.950;-3.397;-0.08;0.00;0.18;1.55;-1.13;-4.89;-4.90;0.13
961;1;-0.050;-1.050;-3.422;-0.05;0.04;0.13;1.17;-0.87;-4.03;-4.32;-0.02
962;1;-0.050;-1.150;-3.446;-0.03;0.07;0.10;0.83;-0.68;-3.23;-3.67;-0.21
963;1;-0.050;-1.250;-3.471;-0.01;0.09;0.08;0.57;-0.52;-2.53;-3.04;-0.44
964;1;-0.050;-1.350;-3.496;0.00;0.11;0.08;0.38;-0.38;-1.91;-2.48;-0.71
965;1;-0.050;-1.450;-3.520;0.01;0.11;0.07;0.21;-0.24;-1.34;-1.94;-0.95
966;1;-0.050;-1.550;-3.545;0.01;0.09;0.05;0.09;-0.11;-0.85;-1.39;-1.10
967;1;-0.050;-1.650;-3.570;0.01;0.08;0.04;0.05;0.02;-0.50;-0.90;-1.23
968;1;-0.050;-1.750;-3.595;0.01;0.08;0.04;0.10;0.13;-0.29;-0.58;-1.43
969;1;-0.050;-1.850;-3.619;0.01;0.08;0.05;0.16;0.20;-0.13;-0.41;-1.68
970;1;-0.050;-1.950;-3.644;0.02;0.08;0.05;0.22;0.23;0.02;-0.32;-1.94
971;1;-0.150;-0.050;-3.200;1.07;2.53;1.91;3.77;12.77;-3.93;9.86;-1.85
972;1;-0.150;-0.150;-3.224;-0.20;0.15;0.70;-5.82;-0.47;-5.07;2.67;-4.63
973;1;-0.150;-0.250;-3.248;-0.50;-0.42;0.57;-3.08;-3.73;-5.67;-0.77;-4.38
974;1;-0.150;-0.350;-3.272;-0.59;-0.33;0.48;-0.68;-3.27;-5.79;-2.22;-3.79
975;1;-0.150;-0.450;-3.296;-0.52;-0.20;0.38;0.47;-2.32;-5.63;-2.84;-3.26
976;1;-0.150;-0.550;-3.320;-0.41;-0.10;0.31;0.90;-1.55;-5.31;-3.03;-2.82
977;1;-0.150;-0.650;-3.344;-0.31;-0.03;0.25;1.00;-1.04;-4.81;-3.01;-2.47
978;1;-0.150;-0.750;-3.368;-0.22;0.02;0.20;0.91;-0.74;-4.18;-2.90;-2.20
979;1;-0.150;-0.850;-3.392;-0.15;0.06;0.15;0.72;-0.56;-3.49;-2.74;-2.04
980;1;-0.150;-0.950;-3.416;-0.10;0.09;0.12;0.52;-0.46;-2.80;-2.52;-1.95
981;1;-0.150;-1.050;-3.440;-0.06;0.10;0.09;0.34;-0.37;-2.16;-2.22;-1.90
982;1;-0.150;-1.150;-3.464;-0.04;0.10;0.07;0.22;-0.27;-1.61;-1.85;-1.86
983;1;-0.150;-1.250;-3.488;-0.03;0.11;0.06;0.19;-0.17;-1.16;-1.47;-1.86
984;1;-0.150;-1.350;-3.512;-0.02;0.12;0.06;0.20;-0.14;-0.76;-1.15;-1.88
985;1;-0.150;-1.450;-3.536;-0.01;0.13;0.06;0.11;-0.17;-0.40;-0.86;-1.90
986;1;-0.150;-1.550;-3.560;0.00;0.11;0.05;-0.06;-0.11;-0.10;-0.55;-1.88
987;1;-0.150;-1.650;-3.585;0.00;0.09;0.04;-0.07;0.05;0.12;-0.23;-1.88
988;1;-0.150;-1.750;-3.609;0.00;0.07;0.04;0.05;0.16;0.28;0.03;-1.95
989;1;-0.150;-1.850;-3.633;-0.01;0.07;0.04;0.14;0.19;0.44;0.23;-2.14
990;1;-0.150;-1.950;-3.657;-0.01;0.07;0.04;0.21;0.22;0.59;0.41;-2.36
991;1;-0.250;-0.050;-3.224;0.93;1.53;1.06;2.34;9.05;-2.50;11.95;-2.15
992;1;-0.250;-0.150;-3.248;0.22;0.66;0.56;-3.41;3.23;-3.98;6.97;-5.23
993;1;-0.250;-0.250;-3.271;-0.12;0.13;0.41;-3.20;-0.10;-4.36;3.35;-5.82
994;1;-0.250;-0.350;-3.295;-0.27;0.01;0.34;-1.61;-1.00;-4.29;1.35;-5.55
995;1;-0.250;-0.450;-3.318;-0.31;0.01;0.28;-0.50;-1.02;-4.03;0.24;-5.08
996;1;-0.250;-0.550;-3.341;-0.27;0.03;0.21;0.09;-0.82;-3.60;-0.35;-4.59
997;1;-0.250;-0.650;-3.365;-0.21;0.06;0.16;0.33;-0.60;-3.05;-0.62;-4.15
998;1;-0.250;-0.750;-3.388;-0.15;0.08;0.12;0.37;-0.44;-2.46;-0.74;-3.78
999;1;-0.250;-0.850;-3.412;-0.10;0.10;0.09;0.31;-0.35;-1.87;-0.79;-3.50
1000;1;-0.250;-0.950;-3.435;-0.07;0.11;0.07;0.23;-0.31;-1.33;-0.78;-3.28
1001;1;-0.250;-1.050;-3.459;-0.05;0.11;0.06;0.12;-0.26;-0.85;-0.70;-3.11
1002;1;-0.250;-1.150;-3.482;-0.03;0.11;0.05;0.05;-0.20;-0.47;-0.56;-2.96
1003;1;-0.250;-1.250;-3.505;-0.02;0.11;0.04;0.06;-0.16;-0.17;-0.36;-2.83
1004;1;-0.250;-1.350;-3.529;-0.02;0.11;0.04;0.14;-0.11;0.06;-0.14;-2.72
1005;1;-0.250;-1.450;-3.552;-0.01;0.12;0.04;0.20;0.01;0.28;0.10;-2.63
1006;1;-0.250;-1.550;-3.576;-0.01;0.12;0.05;0.13;0.17;0.52;0.34;-2.58
1007;1;-0.250;-1.650;-3.599;-0.02;0.11;0.05;0.02;0.24;0.80;0.59;-2.58
1008;1;-0.250;-1.750;-3.623;-0.03;0.10;0.04;0.01;0.19;1.02;0.83;-2.65
1009;1;-0.250;-1.850;-3.646;-0.04;0.09;0.04;0.05;0.16;1.19;1.01;-2.79
1010;1;-0.250;-1.950;-3.670;-0.04;0.08;0.04;0.04;0.13;1.30;1.12;-2.95
1011;1;-0.350;-0.050;-3.249;0.72;1.00;0.67;2.05;5.44;-2.24;12.90;-2.27
1012;1;-0.350;-0.150;-3.272;0.38;0.57;0.46;-0.98;2.92;-3.15;9.00;-5.09
1013;1;-0.350;-0.250;-3.295;0.10;0.26;0.33;-1.64;0.89;-3.51;5.82;-6.11
1014;1;-0.350;-0.350;-3.317;-0.06;0.13;0.26;-1.12;-0.04;-3.36;3.75;-6.21
1015;1;-0.350;-0.450;-3.340;-0.13;0.10;0.20;-0.50;-0.33;-2.98;2.45;-5.93
1016;1;-0.350;-0.550;-3.363;-0.14;0.10;0.15;-0.10;-0.39;-2.47;1.63;-5.51
1017;1;-0.350;-0.650;-3.386;-0.11;0.10;0.10;0.08;-0.36;-1.88;1.14;-5.08
1018;1;-0.350;-0.750;-3.409;-0.09;0.11;0.08;0.13;-0.31;-1.30;0.83;-4.68
1019;1;-0.350;-0.850;-3.431;-0.06;0.11;0.06;0.13;-0.26;-0.79;0.65;-4.35
1020;1;-0.350;-0.950;-3.454;-0.04;0.12;0.05;0.10;-0.22;-0.36;0.53;-4.09
1021;1;-0.350;-1.050;-3.477;-0.03;0.12;0.04;0.05;-0.18;-0.02;0.48;-3.86
1022;1;-0.350;-1.150;-3.500;-0.02;0.11;0.04;0.01;-0.13;0.24;0.48;-3.65
1023;1;-0.350;-1.250;-3.523;-0.02;0.11;0.03;0.00;-0.07;0.46;0.55;-3.46
1024;1;-0.350;-1.350;-3.545;-0.02;0.10;0.03;0.05;0.03;0.67;0.67;-3.31
1025;1;-0.350;-1.450;-3.568;-0.02;0.10;0.03;0.13;0.16;0.90;0.84;-3.21
1026;1;-0.350;-1.550;-3.591;-0.03;0.11;0.03;0.18;0.22;1.17;1.04;-3.17
