Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
3253;1;7.800;-3.000;-3.912;0.03;0.02;0.03;0.12;-0.03;-3.53;2.52;-0.32
3254;1;7.800;-3.400;-4.008;0.06;0.01;0.03;0.19;0.01;-8.11;1.16;-0.97
3255;1;7.800;-3.800;-4.102;0.08;0.00;0.02;0.15;-0.02;-15.25;0.66;-0.93
3256;1;7.400;-2.200;-3.767;0.01;0.03;0.02;-0.06;0.01;-1.08;8.31;1.47
3257;1;7.400;-2.600;-3.852;0.00;0.03;0.03;-0.02;0.02;-1.52;5.92;1.22
3258;1;7.400;-3.000;-3.938;0.00;0.02;0.04;0.03;0.02;-3.38;3.70;0.66
3259;1;7.400;-3.400;-4.023;0.01;0.00;0.04;0.08;0.02;-7.53;1.87;-0.19
3260;1;7.400;-3.800;-4.108;0.03;-0.01;0.04;0.09;-0.05;-14.80;0.80;-0.57
3261;1;7.000;-2.200;-3.813;0.00;0.04;0.01;0.01;0.05;-1.19;7.83;2.35
3262;1;7.000;-2.600;-3.888;-0.01;0.03;0.02;0.00;0.05;-1.65;6.08;2.11
3263;1;7.000;-3.000;-3.963;-0.01;0.02;0.03;0.02;0.05;-3.21;4.09;1.61
3264;1;7.000;-3.400;-4.037;-0.01;0.00;0.04;0.04;0.03;-6.79;2.17;0.73
3265;1;7.000;-3.800;-4.113;0.00;-0.01;0.04;0.07;-0.04;-13.64;0.85;-0.04
3266;1;6.600;-2.200;-3.858;-0.01;0.03;0.00;0.07;0.06;-1.54;6.87;2.68
3267;1;6.600;-2.600;-3.922;-0.02;0.02;0.00;0.05;0.07;-1.95;5.65;2.60
3268;1;6.600;-3.000;-3.987;-0.03;0.01;0.02;0.04;0.07;-3.13;3.98;2.24
3269;1;6.600;-3.400;-4.052;-0.04;0.00;0.03;0.06;0.05;-5.96;2.19;1.42
3270;1;6.600;-3.800;-4.117;-0.04;-0.01;0.04;0.07;-0.03;-11.78;0.87;0.38
3271;1;6.200;-2.200;-3.902;-0.04;0.00;-0.02;0.11;0.08;-2.22;5.72;2.70
3272;1;6.200;-2.600;-3.957;-0.05;0.00;-0.02;0.09;0.08;-2.40;4.91;2.74
3273;1;6.200;-3.000;-4.012;-0.06;0.00;-0.01;0.08;0.08;-3.09;3.57;2.46
3274;1;6.200;-3.400;-4.068;-0.08;-0.01;0.01;0.08;0.06;-5.08;2.04;1.72
3275;1;6.200;-3.800;-4.122;-0.08;-0.01;0.03;0.10;-0.02;-9.48;0.85;0.60
3276;1;5.800;-0.200;-3.723;0.10;0.03;-0.08;-0.48;0.10;-4.70;-8.91;-0.29
3277;1;5.800;-0.600;-3.767;-0.03;-0.01;-0.06;-0.22;0.12;-3.70;-4.03;1.84
3278;1;5.800;-1.000;-3.813;-0.08;-0.04;-0.04;-0.03;0.12;-3.42;-0.02;2.60
3279;1;5.800;-1.400;-3.858;-0.08;-0.05;-0.04;0.08;0.11;-3.42;2.58;2.68
3280;1;5.800;-1.800;-3.902;-0.08;-0.05;-0.04;0.12;0.10;-3.38;3.94;2.64
3281;1;5.800;-2.200;-3.948;-0.07;-0.04;-0.05;0.12;0.10;-3.17;4.30;2.70
3282;1;5.800;-2.600;-3.993;-0.08;-0.03;-0.04;0.11;0.09;-2.88;3.84;2.70
3283;1;5.800;-3.000;-4.037;-0.10;-0.02;-0.03;0.10;0.09;-2.95;2.81;2.34
3284;1;5.800;-3.400;-4.082;-0.12;-0.02;-0.01;0.11;0.06;-4.13;1.65;1.55
3285;1;5.800;-3.800;-4.128;-0.13;-0.01;0.02;0.11;-0.02;-7.13;0.80;0.56
3286;1;5.400;-0.200;-3.818;0.16;0.02;-0.07;-0.58;0.14;-7.91;-8.37;1.29
3287;1;5.400;-0.600;-3.852;0.00;-0.04;-0.05;-0.31;0.14;-7.11;-5.00;3.01
3288;1;5.400;-1.000;-3.888;-0.07;-0.09;-0.04;-0.10;0.12;-6.55;-1.93;3.52
3289;1;5.400;-1.400;-3.922;-0.09;-0.11;-0.05;0.02;0.11;-5.97;0.37;3.40
3290;1;5.400;-1.800;-3.957;-0.09;-0.11;-0.06;0.08;0.10;-5.24;1.85;3.14
3291;1;5.400;-2.200;-3.993;-0.09;-0.10;-0.07;0.10;0.10;-4.30;2.53;2.96
3292;1;5.400;-2.600;-4.028;-0.11;-0.08;-0.07;0.09;0.09;-3.26;2.38;2.72
3293;1;5.400;-3.000;-4.063;-0.13;-0.05;-0.06;0.09;0.08;-2.55;1.58;2.06
3294;1;5.400;-3.400;-4.097;-0.16;-0.03;-0.04;0.10;0.05;-3.05;0.85;0.95
3295;1;5.400;-3.800;-4.133;-0.18;-0.01;0.00;0.10;-0.02;-5.15;0.67;0.21
3296;1;5.000;-0.200;-3.912;0.19;0.00;-0.04;-0.61;0.20;-13.02;-6.93;2.55
3297;1;5.000;-0.600;-3.938;0.03;-0.08;-0.01;-0.35;0.12;-12.21;-5.05;4.33
3298;1;5.000;-1.000;-3.963;-0.04;-0.14;-0.02;-0.16;0.08;-11.09;-3.10;4.92
3299;1;5.000;-1.400;-3.987;-0.07;-0.17;-0.04;-0.04;0.06;-9.54;-1.42;4.77
3300;1;5.000;-1.800;-4.012;-0.07;-0.17;-0.06;0.03;0.04;-7.67;-0.16;4.28
3301;1;5.000;-2.200;-4.037;-0.08;-0.16;-0.08;0.04;0.04;-5.66;0.64;3.72
3302;1;5.000;-2.600;-4.063;-0.10;-0.13;-0.09;0.04;0.04;-3.61;0.73;3.15
3303;1;5.000;-3.000;-4.088;-0.13;-0.10;-0.09;0.03;0.04;-1.85;-0.05;2.09
3304;1;5.000;-3.400;-4.113;-0.17;-0.06;-0.07;0.05;0.02;-1.67;-0.64;0.19
3305;1;5.000;-3.800;-4.137;-0.20;-0.02;-0.02;0.04;-0.04;-3.93;0.32;-0.60
3306;1;4.600;-0.200;-4.008;0.16;-0.03;0.01;-0.48;0.22;-18.41;-4.48;2.64
3307;1;4.600;-0.600;-4.023;0.04;-0.10;0.04;-0.31;0.04;-17.70;-3.71;4.82
3308;1;4.600;-1.000;-4.037;-0.01;-0.15;0.03;-0.17;-0.06;-16.16;-2.82;6.02
3309;1;4.600;-1.400;-4.052;-0.03;-0.19;0.00;-0.08;-0.11;-13.76;-1.98;6.32
3310;1;4.600;-1.800;-4.068;-0.03;-0.19;-0.03;-0.03;-0.13;-10.80;-1.28;5.93
3311;1;4.600;-2.200;-4.082;-0.04;-0.19;-0.06;-0.03;-0.13;-7.63;-0.69;5.16
3312;1;4.600;-2.600;-4.097;-0.06;-0.16;-0.08;-0.05;-0.11;-4.46;-0.46;4.31
3313;1;4.600;-3.000;-4.113;-0.09;-0.13;-0.09;-0.07;-0.09;-1.42;-1.38;3.12
3314;1;4.600;-3.400;-4.128;-0.13;-0.09;-0.08;-0.06;-0.08;0.17;-2.93;0.26
3315;1;4.600;-3.800;-4.142;-0.17;-0.03;-0.05;-0.07;-0.09;-3.51;-0.72;-2.12
3316;1;4.200;-0.200;-4.102;0.08;-0.02;0.04;-0.21;0.13;-21.46;-1.55;1.10
3317;1;4.200;-0.600;-4.108;0.03;-0.06;0.08;-0.15;-0.15;-21.08;-0.98;3.82
3318;1;4.200;-1.000;-4.113;0.02;-0.09;0.07;-0.09;-0.33;-19.87;-0.70;5.90
3319;1;4.200;-1.400;-4.117;0.02;-0.10;0.04;-0.05;-0.43;-17.82;-0.58;7.05
3320;1;4.200;-1.800;-4.122;0.02;-0.11;0.01;-0.03;-0.47;-14.96;-0.51;7.32
3321;1;4.200;-2.200;-4.128;0.03;-0.11;-0.02;-0.04;-0.48;-11.38;-0.32;6.95
3322;1;4.200;-2.600;-4.133;0.02;-0.10;-0.04;-0.09;-0.46;-7.22;-0.04;6.25
3323;1;4.200;-3.000;-4.137;-0.02;-0.08;-0.06;-0.14;-0.39;-2.84;-0.69;5.41
3324;1;4.200;-3.400;-4.142;-0.06;-0.07;-0.04;-0.12;-0.30;1.04;-4.06;3.27
3325;1;4.200;-3.800;-4.148;-0.05;-0.07;-0.03;-0.14;-0.26;-1.06;-4.98;-3.76
3326;1;7.950;0.050;-3.175;2.48;-21.20;1.43;-0.46;45.55;-26.83;50.63;6.43
3327;1;7.950;0.150;-3.200;1.91;-1.59;-0.83;8.29;-6.70;9.00;33.08;12.51
3328;1;7.950;0.250;-3.224;1.27;0.03;0.34;3.69;-10.13;9.58;31.93;11.36
3329;1;7.950;0.350;-3.249;0.98;0.24;0.50;0.20;-7.54;7.28;31.78;10.75
3330;1;7.950;0.450;-3.274;0.74;0.25;0.51;-1.70;-5.26;6.01;30.97;10.12
3331;1;7.950;0.550;-3.298;0.56;0.21;0.47;-2.42;-3.76;5.31;29.84;9.36
3332;1;7.950;0.650;-3.323;0.42;0.16;0.41;-2.53;-2.77;4.80;28.56;8.50
3333;1;7.950;0.750;-3.348;0.31;0.10;0.34;-2.34;-2.08;4.29;27.16;7.58
3334;1;7.950;0.850;-3.372;0.22;0.06;0.27;-2.01;-1.57;3.74;25.65;6.65
3335;1;7.950;0.950;-3.397;0.16;0.02;0.21;-1.62;-1.16;3.12;24.00;5.74
3336;1;7.950;1.050;-3.422;0.11;-0.02;0.16;-1.24;-0.83;2.46;22.22;4.88
3337;1;7.950;1.150;-3.446;0.07;-0.04;0.12;-0.90;-0.56;1.78;20.36;4.07
3338;1;7.950;1.250;-3.471;0.04;-0.05;0.09;-0.63;-0.34;1.13;18.41;3.33
3339;1;7.950;1.350;-3.496;0.03;-0.05;0.06;-0.39;-0.16;0.59;16.38;2.72
3340;1;7.950;1.450;-3.520;0.01;-0.05;0.04;-0.24;0.00;0.11;14.45;2.23
3341;1;7.950;1.550;-3.545;0.01;-0.05;0.03;-0.20;0.10;-0.32;12.84;1.77
3342;1;7.950;1.650;-3.570;0.01;-0.04;0.03;-0.15;0.13;-0.65;11.47;1.35
3343;1;7.950;1.750;-3.595;0.00;-0.04;0.02;-0.12;0.17;-0.94;10.27;0.97
3344;1;7.950;1.850;-3.619;0.00;-0.03;0.02;-0.11;0.19;-1.18;9.24;0.62
3345;1;7.950;1.950;-3.644;0.00;-0.03;0.02;-0.10;0.19;-1.39;8.36;0.29
3346;1;7.850;0.050;-3.200;-1.50;-6.52;4.83;-10.31;29.82;-0.48;1.49;8.01
3347;1;7.850;0.150;-3.224;0.53;-3.71;1.12;10.68;11.42;-0.40;15.66;3.34
3348;1;7.850;0.250;-3.248;0.64;-1.29;0.65;8.50;1.35;-0.07;21.07;3.21
3349;1;7.850;0.350;-3.272;0.62;-0.49;0.60;4.03;-1.21;-0.23;23.05;3.57
3350;1;7.850;0.450;-3.296;0.56;-0.23;0.51;1.44;-1.36;-0.35;23.63;3.57
3351;1;7.850;0.550;-3.320;0.48;-0.12;0.41;0.16;-1.08;-0.38;23.51;3.38
3352;1;7.850;0.650;-3.344;0.38;-0.08;0.32;-0.39;-0.80;-0.39;23.01;3.02
3353;1;7.850;0.750;-3.368;0.29;-0.06;0.25;-0.57;-0.59;-0.43;22.30;2.59
3354;1;7.850;0.850;-3.392;0.21;-0.06;0.19;-0.58;-0.45;-0.52;21.42;2.13
3355;1;7.850;0.950;-3.416;0.15;-0.06;0.14;-0.50;-0.34;-0.65;20.40;1.70
3356;1;7.850;1.050;-3.440;0.11;-0.06;0.11;-0.40;-0.26;-0.81;19.25;1.33
3357;1;7.850;1.150;-3.464;0.08;-0.06;0.08;-0.32;-0.17;-0.98;18.04;1.03
3358;1;7.850;1.250;-3.488;0.05;-0.06;0.06;-0.27;-0.11;-1.10;16.78;0.78
3359;1;7.850;1.350;-3.512;0.04;-0.05;0.05;-0.17;-0.03;-1.19;15.40;0.60
3360;1;7.850;1.450;-3.536;0.03;-0.05;0.04;-0.13;0.03;-1.36;13.98;0.45
3361;1;7.850;1.550;-3.560;0.02;-0.04;0.03;-0.14;0.05;-1.51;12.53;0.31
3362;1;7.850;1.650;-3.585;0.02;-0.03;0.02;-0.13;0.09;-1.63;11.23;0.14
3363;1;7.850;1.750;-3.609;0.02;-0.03;0.02;-0.14;0.11;-1.75;10.15;-0.05
3364;1;7.850;1.850;-3.633;0.02;-0.02;0.01;-0.14;0.11;-1.86;9.21;-0.25
3365;1;7.850;1.950;-3.657;0.02;-0.02;0.01;-0.13;0.11;-1.96;8.36;-0.44
3366;1;7.750;0.050;-3.224;-1.56;-3.13;2.60;-6.67;14.51;-5.00;-5.67;6.27
3367;1;7.750;0.150;-3.248;-0.51;-2.41;1.52;2.10;10.00;-4.20;4.87;1.27
3368;1;7.750;0.250;-3.271;-0.08;-1.26;0.90;4.13;4.21;-4.33;11.67;-0.58
3369;1;7.750;0.350;-3.295;0.13;-0.65;0.64;2.89;1.33;-4.32;15.40;-0.88
3370;1;7.750;0.450;-3.318;0.22;-0.36;0.47;1.45;0.24;-4.13;17.29;-0.81
3371;1;7.750;0.550;-3.341;0.24;-0.22;0.34;0.54;-0.11;-3.85;18.12;-0.75
3372;1;7.750;0.650;-3.365;0.21;-0.14;0.25;0.06;-0.20;-3.55;18.37;-0.77
3373;1;7.750;0.750;-3.388;0.17;-0.11;0.18;-0.14;-0.21;-3.27;18.28;-0.83
3374;1;7.750;0.850;-3.412;0.14;-0.09;0.13;-0.21;-0.20;-3.02;17.96;-0.92
3375;1;7.750;0.950;-3.435;0.10;-0.07;0.10;-0.21;-0.16;-2.80;17.45;-1.00
3376;1;7.750;1.050;-3.459;0.08;-0.06;0.07;-0.17;-0.12;-2.62;16.79;-1.04
3377;1;7.750;1.150;-3.482;0.06;-0.05;0.05;-0.16;-0.09;-2.46;16.01;-1.05
3378;1;7.750;1.250;-3.505;0.04;-0.05;0.04;-0.14;-0.03;-2.28;15.09;-1.01
3379;1;7.750;1.350;-3.529;0.04;-0.04;0.03;-0.11;0.04;-2.21;14.17;-0.99
3380;1;7.750;1.450;-3.552;0.03;-0.03;0.03;-0.11;0.07;-2.22;13.16;-0.93
3381;1;7.750;1.550;-3.576;0.03;-0.03;0.02;-0.10;0.09;-2.23;12.06;-0.87
3382;1;7.750;1.650;-3.599;0.03;-0.02;0.02;-0.10;0.11;-2.26;10.97;-0.87
3383;1;7.750;1.750;-3.623;0.02;-0.01;0.01;-0.11;0.11;-2.30;9.95;-0.92
3384;1;7.750;1.850;-3.646;0.02;-0.01;0.01;-0.12;0.10;-2.34;9.04;-1.00
3385;1;7.750;1.950;-3.670;0.02;-0.01;0.01;-0.11;0.09;-2.36;8.23;-1.10
3386;1;7.650;0.050;-3.249;-1.29;-2.02;1.72;-5.39;7.36;-9.27;-9.85;4.85
3387;1;7.650;0.150;-3.272;-0.80;-1.51;1.19;-1.68;6.23;-7.64;-1.11;0.28
3388;1;7.650;0.250;-3.295;-0.44;-0.96;0.81;0.61;3.71;-7.00;5.32;-2.17
3389;1;7.650;0.350;-3.317;-0.19;-0.57;0.56;0.98;1.81;-6.62;9.59;-3.11
3390;1;7.650;0.450;-3.340;-0.03;-0.35;0.39;0.66;0.77;-6.20;12.20;-3.31
3391;1;7.650;0.550;-3.363;0.05;-0.22;0.27;0.31;0.29;-5.74;13.73;-3.25
3392;1;7.650;0.650;-3.386;0.08;-0.15;0.18;0.08;0.07;-5.26;14.58;-3.12
3393;1;7.650;0.750;-3.409;0.08;-0.11;0.13;-0.03;-0.03;-4.78;14.99;-3.00
3394;1;7.650;0.850;-3.431;0.07;-0.09;0.09;-0.06;-0.06;-4.32;15.10;-2.88
3395;1;7.650;0.950;-3.454;0.06;-0.07;0.06;-0.07;-0.05;-3.90;14.98;-2.75
3396;1;7.650;1.050;-3.477;0.05;-0.06;0.05;-0.08;-0.05;-3.53;14.70;-2.60
3397;1;7.650;1.150;-3.500;0.04;-0.04;0.04;-0.07;-0.01;-3.16;14.18;-2.43
3398;1;7.650;1.250;-3.523;0.04;-0.04;0.03;-0.06;0.05;-2.93;13.62;-2.26
3399;1;7.650;1.350;-3.545;0.04;-0.03;0.02;-0.08;0.08;-2.80;12.98;-2.11
3400;1;7.650;1.450;-3.568;0.03;-0.02;0.02;-0.08;0.10;-2.72;12.24;-1.98
3401;1;7.650;1.550;-3.591;0.03;-0.02;0.01;-0.08;0.11;-2.69;11.39;-1.84
3402;1;7.650;1.650;-3.614;0.03;-0.01;0.01;-0.09;0.10;-2.70;10.52;-1.74
3403;1;7.650;1.750;-3.637;0.03;0.00;0.01;-0.09;0.09;-2.70;9.65;-1.68
3404;1;7.650;1.850;-3.660;0.03;0.00;0.00;-0.09;0.09;-2.68;8.82;-1.67
3405;1;7.650;1.950;-3.682;0.03;0.00;0.00;-0.09;0.08;-2.66;8.05;-1.68
3406;1;7.550;0.050;-3.274;-0.98;-1.47;1.28;-4.76;4.43;-12.06;-12.93;4.19
3407;1;7.550;0.150;-3.296;-0.73;-1.07;0.91;-2.69;4.00;-9.87;-5.00;-0.16
3408;1;7.550;0.250;-3.318;-0.50;-0.72;0.64;-1.03;2.73;-8.63;1.03;-2.77
3409;1;7.550;0.350;-3.340;-0.30;-0.46;0.44;-0.22;1.59;-7.83;5.35;-4.04
3410;1;7.550;0.450;-3.362;-0.15;-0.29;0.30;0.03;0.85;-7.17;8.29;-4.50
3411;1;7.550;0.550;-3.385;-0.05;-0.20;0.20;0.05;0.43;-6.57;10.24;-4.55
3412;1;7.550;0.650;-3.407;0.00;-0.14;0.13;0.03;0.20;-5.97;11.50;-4.43
3413;1;7.550;0.750;-3.429;0.02;-0.10;0.09;0.01;0.09;-5.38;12.28;-4.25
3414;1;7.550;0.850;-3.451;0.03;-0.08;0.06;0.01;0.04;-4.83;12.72;-4.05
3415;1;7.550;0.950;-3.473;0.03;-0.06;0.04;-0.01;0.01;-4.33;12.91;-3.83
3416;1;7.550;1.050;-3.495;0.03;-0.04;0.03;-0.01;0.03;-3.84;12.83;-3.60
3417;1;7.550;1.150;-3.518;0.03;-0.03;0.02;-0.01;0.07;-3.51;12.64;-3.37
3418;1;7.550;1.250;-3.540;0.03;-0.02;0.02;-0.02;0.09;-3.30;12.30;-3.15
3419;1;7.550;1.350;-3.562;0.03;-0.02;0.02;-0.04;0.10;-3.16;11.84;-2.95
3420;1;7.550;1.450;-3.584;0.04;-0.01;0.01;-0.05;0.10;-3.06;11.30;-2.77
3421;1;7.550;1.550;-3.606;0.04;0.00;0.01;-0.06;0.10;-3.02;10.65;-2.60
3422;1;7.550;1.650;-3.629;0.04;0.00;0.01;-0.06;0.09;-3.00;9.94;-2.44
3423;1;7.550;1.750;-3.651;0.04;0.00;0.00;-0.07;0.08;-2.96;9.22;-2.33
3424;1;7.550;1.850;-3.673;0.04;0.01;0.00;-0.07;0.07;-2.91;8.50;-2.24
3425;1;7.550;1.950;-3.695;0.04;0.01;0.00;-0.07;0.06;-2.87;7.81;-2.19
3426;1;7.450;0.050;-3.298;-0.69;-1.10;1.01;-4.28;2.91;-13.63;-14.94;4.13
3427;1;7.450;0.150;-3.320;-0.57;-0.80;0.71;-2.92;2.73;-11.05;-7.61;-0.11
3428;1;7.450;0.250;-3.341;-0.44;-0.54;0.49;-1.59;1.97;-9.39;-1.96;-2.77
3429;1;7.450;0.350;-3.363;-0.30;-0.35;0.33;-0.73;1.26;-8.26;2.27;-4.22
3430;1;7.450;0.450;-3.385;-0.18;-0.24;0.22;-0.29;0.75;-7.41;5.33;-4.87
3431;1;7.450;0.550;-3.406;-0.10;-0.16;0.14;-0.10;0.44;-6.70;7.49;-5.06
3432;1;7.450;0.650;-3.428;-0.04;-0.11;0.09;-0.01;0.25;-6.05;9.01;-5.02
3433;1;7.450;0.750;-3.449;-0.01;-0.08;0.06;0.03;0.15;-5.44;10.05;-4.87
3434;1;7.450;0.850;-3.471;0.01;-0.06;0.04;0.03;0.09;-4.88;10.75;-4.67
3435;1;7.450;0.950;-3.492;0.01;-0.04;0.03;0.03;0.08;-4.34;11.10;-4.45
3436;1;7.450;1.050;-3.514;0.02;-0.03;0.02;0.04;0.10;-3.96;11.28;-4.21
3437;1;7.450;1.150;-3.535;0.03;-0.02;0.02;0.02;0.11;-3.69;11.27;-3.99
3438;1;7.450;1.250;-3.557;0.03;-0.01;0.01;0.01;0.11;-3.51;11.10;-3.76
3439;1;7.450;1.350;-3.579;0.03;-0.01;0.01;-0.01;0.10;-3.39;10.80;-3.54
3440;1;7.450;1.450;-3.600;0.04;0.00;0.01;-0.02;0.10;-3.29;10.40;-3.36
3441;1;7.450;1.550;-3.622;0.04;0.01;0.01;-0.03;0.09;-3.23;9.92;-3.17
3442;1;7.450;1.650;-3.643;0.04;0.01;0.00;-0.04;0.08;-3.18;9.35;-2.99
3443;1;7.450;1.750;-3.665;0.04;0.01;0.00;-0.05;0.07;-3.12;8.74;-2.83
3444;1;7.450;1.850;-3.686;0.04;0.02;0.00;-0.05;0.06;-3.05;8.12;-2.70
3445;1;7.450;1.950;-3.708;0.04;0.02;0.00;-0.06;0.05;-3.01;7.52;-2.61
3446;1;7.350;0.050;-3.323;-0.46;-0.83;0.81;-3.81;2.04;-14.28;-16.13;4.38
3447;1;7.350;0.150;-3.344;-0.41;-0.60;0.56;-2.78;1.96;-11.43;-9.35;0.24
3448;1;7.350;0.250;-3.365;-0.34;-0.40;0.38;-1.65;1.43;-9.49;-4.06;-2.43
3449;1;7.350;0.350;-3.386;-0.25;-0.27;0.25;-0.86;0.97;-8.16;0.00;-3.97
3450;1;7.350;0.450;-3.407;-0.17;-0.18;0.16;-0.40;0.63;-7.19;3.05;-4.76
3451;1;7.350;0.550;-3.428;-0.10;-0.13;0.10;-0.15;0.40;-6.44;5.31;-5.08
3452;1;7.350;0.650;-3.449;-0.06;-0.09;0.07;-0.02;0.26;-5.80;6.99;-5.15
3453;1;7.350;0.750;-3.470;-0.03;-0.06;0.04;0.02;0.17;-5.22;8.22;-5.08
3454;1;7.350;0.850;-3.490;-0.01;-0.05;0.03;0.05;0.13;-4.67;9.03;-4.94
3455;1;7.350;0.950;-3.511;0.00;-0.03;0.02;0.07;0.13;-4.28;9.61;-4.77
3456;1;7.350;1.050;-3.532;0.01;-0.02;0.02;0.06;0.12;-3.99;9.94;-4.57
3457;1;7.350;1.150;-3.553;0.02;-0.01;0.01;0.05;0.11;-3.79;10.07;-4.37
3458;1;7.350;1.250;-3.574;0.03;0.00;0.01;0.03;0.10;-3.64;10.03;-4.16
3459;1;7.350;1.350;-3.595;0.03;0.00;0.01;0.02;0.09;-3.53;9.86;-3.95
3460;1;7.350;1.450;-3.616;0.03;0.01;0.00;0.00;0.08;-3.43;9.59;-3.76
3461;1;7.350;1.550;-3.637;0.04;0.01;0.00;-0.01;0.07;-3.34;9.23;-3.57
3462;1;7.350;1.650;-3.658;0.04;0.02;0.00;-0.02;0.06;-3.27;8.78;-3.37
3463;1;7.350;1.750;-3.679;0.04;0.02;0.00;-0.02;0.05;-3.20;8.27;-3.20
3464;1;7.350;1.850;-3.700;0.04;0.02;0.00;-0.03;0.05;-3.13;7.75;-3.06
3465;1;7.350;1.950;-3.721;0.04;0.02;-0.01;-0.04;0.04;-3.10;7.22;-2.94
3466;1;7.250;0.050;-3.348;-0.28;-0.62;0.64;-3.34;1.49;-14.27;-16.69;4.74
3467;1;7.250;0.150;-3.368;-0.28;-0.44;0.43;-2.47;1.45;-11.23;-10.46;0.71
3468;1;7.250;0.250;-3.388;-0.25;-0.30;0.28;-1.50;1.05;-9.15;-5.54;-1.92
3469;1;7.250;0.350;-3.409;-0.20;-0.20;0.18;-0.80;0.73;-7.74;-1.69;-3.51
3470;1;7.250;0.450;-3.429;-0.14;-0.14;0.12;-0.38;0.51;-6.74;1.29;-4.39
3471;1;7.250;0.550;-3.449;-0.09;-0.09;0.07;-0.14;0.35;-6.01;3.59;-4.83
3472;1;7.250;0.650;-3.470;-0.06;-0.07;0.05;-0.03;0.25;-5.42;5.35;-5.00
3473;1;7.250;0.750;-3.490;-0.03;-0.05;0.03;0.03;0.18;-4.88;6.66;-5.05
3474;1;7.250;0.850;-3.510;-0.02;-0.03;0.02;0.07;0.15;-4.50;7.64;-4.98
3475;1;7.250;0.950;-3.530;-0.01;-0.02;0.02;0.08;0.14;-4.21;8.33;-4.88
3476;1;7.250;1.050;-3.551;0.00;-0.01;0.01;0.07;0.12;-3.99;8.78;-4.73
3477;1;7.250;1.150;-3.571;0.01;0.00;0.01;0.06;0.11;-3.83;9.03;-4.57
3478;1;7.250;1.250;-3.591;0.02;0.01;0.01;0.05;0.09;-3.71;9.10;-4.38
3479;1;7.250;1.350;-3.612;0.03;0.01;0.00;0.04;0.08;-3.60;9.03;-4.19
3480;1;7.250;1.450;-3.632;0.03;0.02;0.00;0.03;0.07;-3.49;8.86;-4.01
3481;1;7.250;1.550;-3.652;0.03;0.02;0.00;0.01;0.06;-3.39;8.60;-3.82
3482;1;7.250;1.650;-3.673;0.04;0.02;0.00;0.01;0.05;-3.31;8.24;-3.63
3483;1;7.250;1.750;-3.693;0.04;0.03;0.00;0.00;0.04;-3.23;7.84;-3.46
3484;1;7.250;1.850;-3.713;0.04;0.03;-0.01;-0.01;0.03;-3.19;7.39;-3.31
3485;1;7.250;1.950;-3.734;0.04;0.03;-0.01;-0.02;0.03;-3.16;6.93;-3.19
3486;1;7.150;0.050;-3.372;-0.16;-0.45;0.49;-2.86;1.13;-13.76;-16.78;5.08
3487;1;7.150;0.150;-3.392;-0.18;-0.32;0.33;-2.10;1.09;-10.67;-11.10;1.20
3488;1;7.150;0.250;-3.412;-0.18;-0.21;0.21;-1.26;0.78;-8.57;-6.57;-1.35
3489;1;7.150;0.350;-3.431;-0.15;-0.14;0.14;-0.67;0.56;-7.17;-2.96;-2.94
3490;1;7.150;0.450;-3.451;-0.11;-0.10;0.09;-0.32;0.41;-6.23;-0.07;-3.90
3491;1;7.150;0.550;-3.471;-0.08;-0.07;0.05;-0.14;0.30;-5.55;2.21;-4.42
3492;1;7.150;0.650;-3.490;-0.06;-0.05;0.03;-0.02;0.22;-5.01;3.98;-4.72
3493;1;7.150;0.750;-3.510;-0.04;-0.03;0.02;0.05;0.18;-4.63;5.39;-4.84
3494;1;7.150;0.850;-3.530;-0.02;-0.02;0.02;0.08;0.15;-4.35;6.46;-4.87
3495;1;7.150;0.950;-3.550;-0.01;-0.01;0.01;0.09;0.13;-4.13;7.24;-4.83
3496;1;7.150;1.050;-3.569;0.00;0.00;0.01;0.08;0.11;-3.97;7.79;-4.74
3497;1;7.150;1.150;-3.589;0.01;0.01;0.01;0.08;0.09;-3.84;8.13;-4.61
3498;1;7.150;1.250;-3.609;0.01;0.01;0.00;0.07;0.08;-3.71;8.29;-4.46
3499;1;7.150;1.350;-3.628;0.02;0.02;0.00;0.06;0.07;-3.60;8.31;-4.29
3500;1;7.150;1.450;-3.648;0.03;0.02;0.00;0.05;0.05;-3.49;8.22;-4.13
3501;1;7.150;1.550;-3.668;0.03;0.03;0.00;0.04;0.04;-3.39;8.04;-3.96
3502;1;7.150;1.650;-3.687;0.03;0.03;0.00;0.03;0.04;-3.31;7.76;-3.79
3503;1;7.150;1.750;-3.707;0.04;0.03;-0.01;0.02;0.03;-3.25;7.44;-3.63
3504;1;7.150;1.850;-3.727;0.04;0.03;-0.01;0.01;0.02;-3.22;7.06;-3.48
3505;1;7.150;1.950;-3.746;0.04;0.03;-0.01;0.00;0.01;-3.21;6.66;-3.36
3506;1;7.050;0.050;-3.397;-0.07;-0.32;0.37;-2.40;0.86;-12.92;-16.50;5.33
3507;1;7.050;0.150;-3.416;-0.11;-0.22;0.25;-1.72;0.82;-9.88;-11.40;1.65
3508;1;7.050;0.250;-3.435;-0.12;-0.15;0.16;-1.01;0.58;-7.88;-7.27;-0.78
3509;1;7.050;0.350;-3.454;-0.11;-0.10;0.10;-0.54;0.43;-6.58;-3.89;-2.35
