Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
Nr.;Punkt;X;Y;Z;mx;my;mxy;vx;vy;nx;ny;nxy
534;1;0.250;1.850;-3.646;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
535;1;0.250;1.950;-3.670;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
536;1;0.350;0.050;-3.249;-0.04;0.03;-0.01;-0.29;-0.32;-0.03;0.03;0.06
537;1;0.350;0.150;-3.272;-0.01;0.01;0.00;-0.08;-0.06;-0.06;0.05;0.05
538;1;0.350;0.250;-3.295;0.00;0.00;0.00;-0.01;0.01;-0.06;0.05;0.02
539;1;0.350;0.350;-3.317;0.00;0.00;0.00;0.00;0.02;-0.05;0.04;0.00
540;1;0.350;0.450;-3.340;0.00;0.00;0.00;0.00;0.01;-0.04;0.02;-0.01
541;1;0.350;0.550;-3.363;0.00;0.00;0.00;0.00;0.01;-0.03;0.01;-0.01
542;1;0.350;0.650;-3.386;0.00;0.00;0.00;0.00;0.01;-0.02;0.01;-0.01
543;1;0.350;0.750;-3.409;0.00;0.00;0.00;0.00;0.00;-0.01;0.00;-0.01
544;1;0.350;0.850;-3.431;0.00;0.00;0.00;0.00;-0.01;-0.01;0.00;-0.01
545;1;0.350;0.950;-3.454;0.00;0.00;0.00;0.00;-0.01;0.00;0.00;-0.01
546;1;0.350;1.050;-3.477;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
547;1;0.350;1.150;-3.500;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
548;1;0.350;1.250;-3.523;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
549;1;0.350;1.350;-3.545;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
550;1;0.350;1.450;-3.568;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
551;1;0.350;1.550;-3.591;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
552;1;0.350;1.650;-3.614;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
553;1;0.350;1.750;-3.637;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
554;1;0.350;1.850;-3.660;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
555;1;0.350;1.950;-3.682;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
556;1;0.450;0.050;-3.274;-0.04;0.03;-0.01;-0.27;-0.29;-0.02;0.01;0.04
557;1;0.450;0.150;-3.296;-0.01;0.01;0.00;-0.08;-0.04;-0.04;0.02;0.04
558;1;0.450;0.250;-3.318;0.00;0.00;0.00;-0.01;0.01;-0.04;0.03;0.02
559;1;0.450;0.350;-3.340;0.00;0.00;0.00;0.00;0.01;-0.04;0.02;0.01
560;1;0.450;0.450;-3.362;0.00;0.00;0.00;0.00;0.01;-0.03;0.02;0.00
561;1;0.450;0.550;-3.385;0.00;0.00;0.00;0.00;0.01;-0.02;0.01;0.00
562;1;0.450;0.650;-3.407;0.00;0.00;0.00;0.00;0.00;-0.02;0.01;0.00
563;1;0.450;0.750;-3.429;0.00;0.00;0.00;0.00;-0.01;-0.01;0.00;0.00
564;1;0.450;0.850;-3.451;0.00;0.00;0.00;0.00;-0.01;-0.01;0.00;0.00
565;1;0.450;0.950;-3.473;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
566;1;0.450;1.050;-3.495;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
567;1;0.450;1.150;-3.518;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
568;1;0.450;1.250;-3.540;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
569;1;0.450;1.350;-3.562;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
570;1;0.450;1.450;-3.584;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
571;1;0.450;1.550;-3.606;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
572;1;0.450;1.650;-3.629;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
573;1;0.450;1.750;-3.651;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
574;1;0.450;1.850;-3.673;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
575;1;0.450;1.950;-3.695;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
576;1;0.550;0.050;-3.298;-0.03;0.02;0.00;-0.25;-0.27;-0.01;0.00;0.02
577;1;0.550;0.150;-3.320;-0.01;0.00;0.00;-0.07;-0.03;-0.03;0.01;0.03
578;1;0.550;0.250;-3.341;0.00;0.00;0.00;-0.01;0.01;-0.03;0.01;0.02
579;1;0.550;0.350;-3.363;0.00;0.00;0.00;0.00;0.01;-0.03;0.01;0.01
580;1;0.550;0.450;-3.385;0.00;0.00;0.00;0.00;0.01;-0.02;0.01;0.00
581;1;0.550;0.550;-3.406;0.00;0.00;0.00;0.00;0.00;-0.02;0.01;0.00
582;1;0.550;0.650;-3.428;0.00;0.00;0.00;0.00;-0.01;-0.01;0.01;0.00
583;1;0.550;0.750;-3.449;0.00;0.00;0.00;0.00;-0.01;-0.01;0.00;0.00
584;1;0.550;0.850;-3.471;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
585;1;0.550;0.950;-3.492;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
586;1;0.550;1.050;-3.514;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
587;1;0.550;1.150;-3.535;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
588;1;0.550;1.250;-3.557;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
589;1;0.550;1.350;-3.579;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
590;1;0.550;1.450;-3.600;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
591;1;0.550;1.550;-3.622;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
592;1;0.550;1.650;-3.643;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
593;1;0.550;1.750;-3.665;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
594;1;0.550;1.850;-3.686;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
595;1;0.550;1.950;-3.708;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
596;1;0.650;0.050;-3.323;-0.03;0.02;0.00;-0.23;-0.24;-0.01;0.00;0.01
597;1;0.650;0.150;-3.344;0.00;0.00;0.00;-0.06;-0.02;-0.02;0.00;0.02
598;1;0.650;0.250;-3.365;0.00;0.00;0.00;-0.01;0.01;-0.02;0.01;0.01
599;1;0.650;0.350;-3.386;0.00;0.00;0.00;0.00;0.01;-0.02;0.01;0.01
600;1;0.650;0.450;-3.407;0.00;0.00;0.00;0.00;0.00;-0.02;0.01;0.00
601;1;0.650;0.550;-3.428;0.00;0.00;0.00;0.00;-0.01;-0.01;0.01;0.00
602;1;0.650;0.650;-3.449;0.00;0.00;0.00;0.00;-0.01;-0.01;0.00;0.00
603;1;0.650;0.750;-3.470;0.00;0.00;0.00;0.00;-0.02;-0.01;0.00;0.00
604;1;0.650;0.850;-3.490;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
605;1;0.650;0.950;-3.511;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
606;1;0.650;1.050;-3.532;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
607;1;0.650;1.150;-3.553;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
608;1;0.650;1.250;-3.574;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
609;1;0.650;1.350;-3.595;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
610;1;0.650;1.450;-3.616;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
611;1;0.650;1.550;-3.637;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
612;1;0.650;1.650;-3.658;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
613;1;0.650;1.750;-3.679;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
614;1;0.650;1.850;-3.700;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
615;1;0.650;1.950;-3.721;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
616;1;0.750;0.050;-3.348;-0.02;0.02;0.00;-0.20;-0.22;0.00;0.00;0.01
617;1;0.750;0.150;-3.368;0.00;0.00;0.00;-0.04;-0.01;-0.01;0.00;0.01
618;1;0.750;0.250;-3.388;0.00;0.00;0.00;-0.01;0.01;-0.01;0.00;0.01
619;1;0.750;0.350;-3.409;0.00;0.00;0.00;0.00;0.00;-0.01;0.00;0.01
620;1;0.750;0.450;-3.429;0.00;0.00;0.00;0.00;-0.01;-0.01;0.00;0.00
621;1;0.750;0.550;-3.449;0.00;0.00;0.00;0.00;-0.01;-0.01;0.00;0.00
622;1;0.750;0.650;-3.470;0.00;0.00;0.00;0.00;-0.02;-0.01;0.00;0.00
623;1;0.750;0.750;-3.490;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
624;1;0.750;0.850;-3.510;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
625;1;0.750;0.950;-3.530;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
626;1;0.750;1.050;-3.551;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
627;1;0.750;1.150;-3.571;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
628;1;0.750;1.250;-3.591;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
629;1;0.750;1.350;-3.612;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
630;1;0.750;1.450;-3.632;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
631;1;0.750;1.550;-3.652;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
632;1;0.750;1.650;-3.673;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
633;1;0.750;1.750;-3.693;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
634;1;0.750;1.850;-3.713;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
635;1;0.750;1.950;-3.734;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
636;1;0.850;0.050;-3.372;-0.02;0.01;0.00;-0.18;-0.19;0.00;0.00;0.00
637;1;0.850;0.150;-3.392;0.00;0.00;0.00;-0.03;-0.01;-0.01;0.00;0.01
638;1;0.850;0.250;-3.412;0.00;0.00;0.00;0.00;0.00;-0.01;0.00;0.01
639;1;0.850;0.350;-3.431;0.00;0.00;0.00;0.00;-0.01;-0.01;0.00;0.01
640;1;0.850;0.450;-3.451;0.00;0.00;0.00;0.00;-0.01;-0.01;0.00;0.00
641;1;0.850;0.550;-3.471;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
642;1;0.850;0.650;-3.490;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
643;1;0.850;0.750;-3.510;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
644;1;0.850;0.850;-3.530;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
645;1;0.850;0.950;-3.550;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
646;1;0.850;1.050;-3.569;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
647;1;0.850;1.150;-3.589;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
648;1;0.850;1.250;-3.609;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
649;1;0.850;1.350;-3.628;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
650;1;0.850;1.450;-3.648;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
651;1;0.850;1.550;-3.668;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
652;1;0.850;1.650;-3.687;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
653;1;0.850;1.750;-3.707;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
654;1;0.850;1.850;-3.727;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
655;1;0.850;1.950;-3.746;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
656;1;0.950;0.050;-3.397;-0.01;0.01;0.00;-0.14;-0.15;0.00;0.00;0.00
657;1;0.950;0.150;-3.416;0.00;0.00;0.00;-0.02;-0.01;-0.01;0.00;0.01
658;1;0.950;0.250;-3.435;0.00;0.00;0.00;0.00;-0.01;0.00;0.00;0.01
659;1;0.950;0.350;-3.454;0.00;0.00;0.00;0.00;-0.01;0.00;0.00;0.01
660;1;0.950;0.450;-3.473;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
661;1;0.950;0.550;-3.492;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
662;1;0.950;0.650;-3.511;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
663;1;0.950;0.750;-3.530;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
664;1;0.950;0.850;-3.550;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
665;1;0.950;0.950;-3.569;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
666;1;0.950;1.050;-3.588;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
667;1;0.950;1.150;-3.607;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
668;1;0.950;1.250;-3.626;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
669;1;0.950;1.350;-3.645;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
670;1;0.950;1.450;-3.664;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
671;1;0.950;1.550;-3.683;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
672;1;0.950;1.650;-3.702;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
673;1;0.950;1.750;-3.721;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
674;1;0.950;1.850;-3.740;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
675;1;0.950;1.950;-3.759;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
676;1;1.050;0.050;-3.422;-0.01;0.01;0.00;-0.11;-0.12;0.00;0.00;0.00
677;1;1.050;0.150;-3.440;0.00;0.00;0.00;-0.01;-0.01;0.00;0.00;0.01
678;1;1.050;0.250;-3.459;0.00;0.00;0.00;0.00;-0.01;0.00;0.00;0.00
679;1;1.050;0.350;-3.477;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
680;1;1.050;0.450;-3.495;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
681;1;1.050;0.550;-3.514;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
682;1;1.050;0.650;-3.532;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
683;1;1.050;0.750;-3.551;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
684;1;1.050;0.850;-3.569;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
685;1;1.050;0.950;-3.588;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
686;1;1.050;1.050;-3.606;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
687;1;1.050;1.150;-3.625;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
688;1;1.050;1.250;-3.643;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
689;1;1.050;1.350;-3.661;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
690;1;1.050;1.450;-3.680;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
691;1;1.050;1.550;-3.698;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
692;1;1.050;1.650;-3.717;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
693;1;1.050;1.750;-3.735;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
694;1;1.050;1.850;-3.754;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
695;1;1.050;1.950;-3.772;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
696;1;1.150;0.050;-3.446;-0.01;0.01;0.00;-0.07;-0.09;0.00;0.00;0.00
697;1;1.150;0.150;-3.464;0.00;0.00;0.00;-0.01;-0.01;0.00;0.00;0.00
698;1;1.150;0.250;-3.482;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
699;1;1.150;0.350;-3.500;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
700;1;1.150;0.450;-3.518;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
701;1;1.150;0.550;-3.535;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
702;1;1.150;0.650;-3.553;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
703;1;1.150;0.750;-3.571;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
704;1;1.150;0.850;-3.589;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
705;1;1.150;0.950;-3.607;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
706;1;1.150;1.050;-3.625;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
707;1;1.150;1.150;-3.642;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
708;1;1.150;1.250;-3.660;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
709;1;1.150;1.350;-3.678;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
710;1;1.150;1.450;-3.696;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
711;1;1.150;1.550;-3.714;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
712;1;1.150;1.650;-3.731;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
713;1;1.150;1.750;-3.749;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
714;1;1.150;1.850;-3.767;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
715;1;1.150;1.950;-3.785;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
716;1;1.250;0.050;-3.471;-0.01;0.00;0.00;-0.05;-0.07;0.01;0.00;0.00
717;1;1.250;0.150;-3.488;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
718;1;1.250;0.250;-3.505;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
719;1;1.250;0.350;-3.523;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
720;1;1.250;0.450;-3.540;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
721;1;1.250;0.550;-3.557;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
722;1;1.250;0.650;-3.574;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
723;1;1.250;0.750;-3.591;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
724;1;1.250;0.850;-3.609;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
725;1;1.250;0.950;-3.626;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
726;1;1.250;1.050;-3.643;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
727;1;1.250;1.150;-3.660;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
728;1;1.250;1.250;-3.677;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
729;1;1.250;1.350;-3.695;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
730;1;1.250;1.450;-3.712;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
731;1;1.250;1.550;-3.729;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
732;1;1.250;1.650;-3.746;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
733;1;1.250;1.750;-3.763;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
734;1;1.250;1.850;-3.780;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
735;1;1.250;1.950;-3.798;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
736;1;1.350;0.050;-3.496;0.00;0.00;0.00;-0.03;-0.06;0.00;0.00;0.00
737;1;1.350;0.150;-3.512;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
738;1;1.350;0.250;-3.529;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
739;1;1.350;0.350;-3.545;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
740;1;1.350;0.450;-3.562;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
741;1;1.350;0.550;-3.579;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
742;1;1.350;0.650;-3.595;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
743;1;1.350;0.750;-3.612;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
744;1;1.350;0.850;-3.628;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
745;1;1.350;0.950;-3.645;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
746;1;1.350;1.050;-3.661;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
747;1;1.350;1.150;-3.678;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
748;1;1.350;1.250;-3.695;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
749;1;1.350;1.350;-3.711;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
750;1;1.350;1.450;-3.728;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
751;1;1.350;1.550;-3.744;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
752;1;1.350;1.650;-3.761;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
753;1;1.350;1.750;-3.777;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
754;1;1.350;1.850;-3.794;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
755;1;1.350;1.950;-3.810;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
756;1;1.450;0.050;-3.520;0.00;0.00;0.00;-0.02;-0.04;0.00;0.01;0.00
757;1;1.450;0.150;-3.536;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
758;1;1.450;0.250;-3.552;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
759;1;1.450;0.350;-3.568;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
760;1;1.450;0.450;-3.584;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
761;1;1.450;0.550;-3.600;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
762;1;1.450;0.650;-3.616;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
763;1;1.450;0.750;-3.632;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
764;1;1.450;0.850;-3.648;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
765;1;1.450;0.950;-3.664;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
766;1;1.450;1.050;-3.680;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
767;1;1.450;1.150;-3.696;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
768;1;1.450;1.250;-3.712;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
769;1;1.450;1.350;-3.728;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
770;1;1.450;1.450;-3.744;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
771;1;1.450;1.550;-3.760;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
772;1;1.450;1.650;-3.775;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
773;1;1.450;1.750;-3.791;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
774;1;1.450;1.850;-3.807;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
775;1;1.450;1.950;-3.823;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
776;1;1.550;0.050;-3.545;0.00;0.00;0.00;0.00;-0.01;0.00;0.00;0.00
777;1;1.550;0.150;-3.560;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
778;1;1.550;0.250;-3.576;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
779;1;1.550;0.350;-3.591;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
780;1;1.550;0.450;-3.606;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
781;1;1.550;0.550;-3.622;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
782;1;1.550;0.650;-3.637;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
783;1;1.550;0.750;-3.652;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
784;1;1.550;0.850;-3.668;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
785;1;1.550;0.950;-3.683;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
786;1;1.550;1.050;-3.698;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
787;1;1.550;1.150;-3.714;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
788;1;1.550;1.250;-3.729;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
789;1;1.550;1.350;-3.744;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
790;1;1.550;1.450;-3.760;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
791;1;1.550;1.550;-3.775;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
792;1;1.550;1.650;-3.790;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
793;1;1.550;1.750;-3.805;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
794;1;1.550;1.850;-3.821;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
795;1;1.550;1.950;-3.836;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
796;1;1.650;0.050;-3.570;0.00;0.00;0.00;0.01;0.00;0.00;0.00;0.00
797;1;1.650;0.150;-3.585;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
798;1;1.650;0.250;-3.599;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
799;1;1.650;0.350;-3.614;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
800;1;1.650;0.450;-3.629;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
801;1;1.650;0.550;-3.643;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
802;1;1.650;0.650;-3.658;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
803;1;1.650;0.750;-3.673;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
804;1;1.650;0.850;-3.687;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
805;1;1.650;0.950;-3.702;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
806;1;1.650;1.050;-3.717;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
807;1;1.650;1.150;-3.731;0.00;0.00;0.00;0.00;-0.02;0.00;0.00;0.00
808;1;1.650;1.250;-3.746;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
809;1;1.650;1.350;-3.761;0.00;0.00;0.00;0.00;-0.03;0.00;0.00;0.00
