Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
505;1;0.150;0.950;-3.416;-0.25;-0.26;0.05;-0.45;0.44;-0.97;0.93;-1.39
506;1;0.150;1.050;-3.440;-0.20;-0.22;0.04;-0.37;0.32;-0.98;0.65;-1.35
507;1;0.150;1.150;-3.464;-0.16;-0.18;0.02;-0.29;0.21;-0.90;0.45;-1.28
508;1;0.150;1.250;-3.488;-0.13;-0.16;0.01;-0.22;0.14;-0.78;0.34;-1.19
509;1;0.150;1.350;-3.512;-0.12;-0.15;0.00;-0.17;0.08;-0.67;0.30;-1.08
510;1;0.150;1.450;-3.536;-0.10;-0.13;-0.01;-0.14;0.03;-0.58;0.32;-0.97
511;1;0.150;1.550;-3.560;-0.09;-0.11;-0.01;-0.13;0.00;-0.48;0.37;-0.88
512;1;0.150;1.650;-3.585;-0.08;-0.09;-0.01;-0.10;0.00;-0.35;0.42;-0.80
513;1;0.150;1.750;-3.609;-0.08;-0.08;-0.01;-0.06;-0.01;-0.16;0.47;-0.73
514;1;0.150;1.850;-3.633;-0.09;-0.08;-0.01;-0.03;-0.01;0.05;0.55;-0.65
515;1;0.150;1.950;-3.657;-0.09;-0.08;-0.01;-0.02;0.00;0.28;0.67;-0.57
516;1;0.250;0.050;-3.224;-1.00;-0.92;-0.02;0.43;1.69;4.52;4.71;1.05
517;1;0.250;0.150;-3.248;-0.98;-0.77;-0.02;0.21;1.41;3.36;4.01;0.45
518;1;0.250;0.250;-3.271;-0.87;-0.64;0.00;0.00;1.16;2.16;3.51;0.00
519;1;0.250;0.350;-3.295;-0.75;-0.55;0.03;-0.16;0.98;1.15;3.11;-0.35
520;1;0.250;0.450;-3.318;-0.64;-0.47;0.05;-0.26;0.85;0.36;2.73;-0.63
521;1;0.250;0.550;-3.341;-0.53;-0.40;0.05;-0.33;0.72;-0.24;2.34;-0.83
522;1;0.250;0.650;-3.365;-0.43;-0.35;0.06;-0.36;0.60;-0.67;1.95;-0.98
523;1;0.250;0.750;-3.388;-0.34;-0.30;0.05;-0.34;0.49;-0.93;1.59;-1.08
524;1;0.250;0.850;-3.412;-0.27;-0.26;0.04;-0.30;0.39;-1.07;1.26;-1.14
525;1;0.250;0.950;-3.435;-0.22;-0.23;0.03;-0.25;0.30;-1.09;0.97;-1.17
526;1;0.250;1.050;-3.459;-0.18;-0.20;0.02;-0.21;0.22;-1.02;0.71;-1.16
527;1;0.250;1.150;-3.482;-0.15;-0.17;0.01;-0.17;0.17;-0.91;0.51;-1.13
528;1;0.250;1.250;-3.505;-0.12;-0.15;0.00;-0.14;0.11;-0.80;0.37;-1.06
529;1;0.250;1.350;-3.529;-0.11;-0.13;0.00;-0.11;0.06;-0.69;0.29;-0.98
530;1;0.250;1.450;-3.552;-0.10;-0.13;-0.01;-0.06;0.05;-0.58;0.27;-0.91
531;1;0.250;1.550;-3.576;-0.09;-0.12;-0.01;-0.07;0.07;-0.45;0.30;-0.84
532;1;0.250;1.650;-3.599;-0.09;-0.12;-0.01;-0.09;0.06;-0.28;0.35;-0.77
533;1;0.250;1.750;-3.623;-0.09;-0.11;-0.01;-0.07;0.02;-0.09;0.41;-0.70
534;1;0.250;1.850;-3.646;-0.09;-0.10;-0.01;-0.04;0.00;0.12;0.46;-0.63
535;1;0.250;1.950;-3.670;-0.10;-0.09;-0.01;-0.02;-0.02;0.31;0.53;-0.53
536;1;0.350;0.050;-3.249;-0.87;-0.81;-0.07;0.64;1.51;3.41;4.15;1.52
537;1;0.350;0.150;-3.272;-0.84;-0.67;-0.06;0.39;1.23;2.20;3.57;0.84
538;1;0.350;0.250;-3.295;-0.75;-0.55;-0.03;0.16;0.98;1.15;3.11;0.35
539;1;0.350;0.350;-3.317;-0.65;-0.46;0.00;0.00;0.81;0.33;2.74;0.00
540;1;0.350;0.450;-3.340;-0.55;-0.39;0.02;-0.11;0.69;-0.28;2.41;-0.27
541;1;0.350;0.550;-3.363;-0.46;-0.34;0.03;-0.17;0.58;-0.72;2.08;-0.49
542;1;0.350;0.650;-3.386;-0.37;-0.30;0.03;-0.19;0.47;-1.00;1.76;-0.66
543;1;0.350;0.750;-3.409;-0.29;-0.26;0.03;-0.19;0.37;-1.14;1.45;-0.79
544;1;0.350;0.850;-3.431;-0.23;-0.23;0.02;-0.17;0.28;-1.17;1.17;-0.88
545;1;0.350;0.950;-3.454;-0.19;-0.21;0.01;-0.14;0.20;-1.13;0.91;-0.93
546;1;0.350;1.050;-3.477;-0.15;-0.19;0.01;-0.11;0.15;-1.04;0.68;-0.96
547;1;0.350;1.150;-3.500;-0.13;-0.17;0.00;-0.10;0.12;-0.93;0.50;-0.95
548;1;0.350;1.250;-3.523;-0.12;-0.15;0.00;-0.09;0.09;-0.82;0.36;-0.92
549;1;0.350;1.350;-3.545;-0.10;-0.13;-0.01;-0.08;0.08;-0.70;0.27;-0.87
550;1;0.350;1.450;-3.568;-0.10;-0.12;-0.01;-0.06;0.09;-0.56;0.21;-0.82
551;1;0.350;1.550;-3.591;-0.10;-0.12;-0.01;-0.04;0.09;-0.41;0.20;-0.76
552;1;0.350;1.650;-3.614;-0.10;-0.12;-0.01;-0.05;0.07;-0.24;0.22;-0.69
553;1;0.350;1.750;-3.637;-0.10;-0.11;-0.01;-0.04;0.04;-0.06;0.26;-0.62
554;1;0.350;1.850;-3.660;-0.10;-0.11;-0.01;-0.03;0.02;0.12;0.30;-0.53
555;1;0.350;1.950;-3.682;-0.10;-0.10;-0.02;-0.01;0.00;0.28;0.35;-0.44
556;1;0.450;0.050;-3.274;-0.74;-0.71;-0.11;0.79;1.32;2.36;3.50;1.80
557;1;0.450;0.150;-3.296;-0.71;-0.57;-0.08;0.50;1.06;1.24;3.08;1.11
558;1;0.450;0.250;-3.318;-0.64;-0.47;-0.05;0.26;0.85;0.36;2.73;0.62
559;1;0.450;0.350;-3.340;-0.55;-0.39;-0.02;0.10;0.69;-0.28;2.41;0.27
560;1;0.450;0.450;-3.362;-0.46;-0.34;0.00;0.00;0.57;-0.73;2.11;0.00
561;1;0.450;0.550;-3.385;-0.38;-0.30;0.01;-0.06;0.47;-1.03;1.83;-0.22
562;1;0.450;0.650;-3.407;-0.30;-0.26;0.01;-0.09;0.37;-1.18;1.56;-0.40
563;1;0.450;0.750;-3.429;-0.24;-0.23;0.01;-0.10;0.28;-1.23;1.29;-0.54
564;1;0.450;0.850;-3.451;-0.19;-0.21;0.01;-0.09;0.20;-1.20;1.04;-0.64
565;1;0.450;0.950;-3.473;-0.16;-0.19;0.00;-0.07;0.14;-1.13;0.81;-0.72
566;1;0.450;1.050;-3.495;-0.13;-0.17;0.00;-0.06;0.11;-1.03;0.61;-0.76
567;1;0.450;1.150;-3.518;-0.12;-0.16;0.00;-0.05;0.11;-0.93;0.44;-0.78
568;1;0.450;1.250;-3.540;-0.11;-0.14;-0.01;-0.05;0.11;-0.81;0.32;-0.77
569;1;0.450;1.350;-3.562;-0.11;-0.13;-0.01;-0.06;0.10;-0.69;0.22;-0.74
570;1;0.450;1.450;-3.584;-0.10;-0.12;-0.01;-0.06;0.09;-0.55;0.15;-0.70
571;1;0.450;1.550;-3.606;-0.10;-0.11;-0.01;-0.04;0.07;-0.39;0.11;-0.64
572;1;0.450;1.650;-3.629;-0.10;-0.11;-0.01;-0.03;0.06;-0.23;0.09;-0.57
573;1;0.450;1.750;-3.651;-0.10;-0.10;-0.01;-0.02;0.04;-0.07;0.10;-0.50
574;1;0.450;1.850;-3.673;-0.09;-0.10;-0.02;-0.01;0.03;0.09;0.13;-0.41
575;1;0.450;1.950;-3.695;-0.09;-0.10;-0.02;0.01;0.03;0.24;0.17;-0.32
576;1;0.550;0.050;-3.298;-0.62;-0.61;-0.13;0.87;1.16;1.45;2.84;1.92
577;1;0.550;0.150;-3.320;-0.59;-0.49;-0.09;0.56;0.91;0.47;2.59;1.29
578;1;0.550;0.250;-3.341;-0.53;-0.40;-0.05;0.33;0.72;-0.24;2.34;0.83
579;1;0.550;0.350;-3.363;-0.46;-0.34;-0.03;0.17;0.58;-0.72;2.08;0.49
580;1;0.550;0.450;-3.385;-0.38;-0.30;-0.01;0.06;0.47;-1.03;1.83;0.22
581;1;0.550;0.550;-3.406;-0.30;-0.26;0.00;0.00;0.37;-1.20;1.59;0.00
582;1;0.550;0.650;-3.428;-0.24;-0.24;0.00;-0.03;0.28;-1.26;1.35;-0.18
583;1;0.550;0.750;-3.449;-0.20;-0.21;0.00;-0.04;0.20;-1.25;1.12;-0.33
584;1;0.550;0.850;-3.471;-0.16;-0.19;0.00;-0.04;0.14;-1.19;0.90;-0.44
585;1;0.550;0.950;-3.492;-0.14;-0.18;0.00;-0.04;0.11;-1.10;0.70;-0.53
586;1;0.550;1.050;-3.514;-0.12;-0.16;0.00;-0.03;0.11;-1.01;0.52;-0.58
587;1;0.550;1.150;-3.535;-0.11;-0.15;0.00;-0.03;0.12;-0.91;0.37;-0.62
588;1;0.550;1.250;-3.557;-0.11;-0.14;-0.01;-0.03;0.12;-0.80;0.25;-0.62
589;1;0.550;1.350;-3.579;-0.11;-0.13;-0.01;-0.04;0.10;-0.67;0.15;-0.60
590;1;0.550;1.450;-3.600;-0.11;-0.12;-0.01;-0.04;0.08;-0.54;0.08;-0.57
591;1;0.550;1.550;-3.622;-0.10;-0.11;-0.01;-0.03;0.06;-0.39;0.03;-0.52
592;1;0.550;1.650;-3.643;-0.10;-0.10;-0.01;-0.02;0.04;-0.25;0.01;-0.46
593;1;0.550;1.750;-3.665;-0.09;-0.10;-0.02;-0.01;0.04;-0.10;0.00;-0.38
594;1;0.550;1.850;-3.686;-0.09;-0.09;-0.02;0.00;0.04;0.05;0.01;-0.31
595;1;0.550;1.950;-3.708;-0.09;-0.09;-0.02;0.01;0.05;0.20;0.04;-0.23
596;1;0.650;0.050;-3.323;-0.51;-0.53;-0.14;0.91;1.01;0.69;2.22;1.91
597;1;0.650;0.150;-3.344;-0.49;-0.42;-0.09;0.60;0.77;-0.12;2.12;1.38
598;1;0.650;0.250;-3.365;-0.43;-0.35;-0.06;0.36;0.60;-0.66;1.95;0.98
599;1;0.650;0.350;-3.386;-0.37;-0.30;-0.03;0.19;0.47;-1.00;1.76;0.66
600;1;0.650;0.450;-3.407;-0.30;-0.26;-0.01;0.09;0.37;-1.18;1.56;0.40
601;1;0.650;0.550;-3.428;-0.24;-0.24;0.00;0.03;0.28;-1.26;1.35;0.18
602;1;0.650;0.650;-3.449;-0.20;-0.21;0.00;0.00;0.20;-1.26;1.14;0.00
603;1;0.650;0.750;-3.470;-0.16;-0.20;0.00;-0.01;0.13;-1.22;0.94;-0.15
604;1;0.650;0.850;-3.490;-0.14;-0.18;0.00;-0.02;0.11;-1.14;0.75;-0.27
605;1;0.650;0.950;-3.511;-0.12;-0.17;0.00;-0.02;0.12;-1.07;0.58;-0.36
606;1;0.650;1.050;-3.532;-0.12;-0.15;0.00;-0.02;0.12;-0.98;0.42;-0.43
607;1;0.650;1.150;-3.553;-0.11;-0.14;0.00;-0.02;0.12;-0.89;0.28;-0.46
608;1;0.650;1.250;-3.574;-0.11;-0.13;-0.01;-0.02;0.11;-0.78;0.17;-0.48
609;1;0.650;1.350;-3.595;-0.11;-0.13;-0.01;-0.02;0.09;-0.66;0.08;-0.47
610;1;0.650;1.450;-3.616;-0.10;-0.12;-0.01;-0.02;0.08;-0.53;0.01;-0.44
611;1;0.650;1.550;-3.637;-0.10;-0.11;-0.01;-0.02;0.06;-0.39;-0.03;-0.40
612;1;0.650;1.650;-3.658;-0.09;-0.10;-0.01;-0.02;0.06;-0.25;-0.06;-0.35
613;1;0.650;1.750;-3.679;-0.09;-0.10;-0.01;-0.01;0.05;-0.11;-0.07;-0.29
614;1;0.650;1.850;-3.700;-0.09;-0.09;-0.01;0.00;0.05;0.03;-0.06;-0.22
615;1;0.650;1.950;-3.721;-0.09;-0.09;-0.01;0.00;0.05;0.16;-0.05;-0.14
616;1;0.750;0.050;-3.348;-0.41;-0.45;-0.13;0.90;0.88;0.07;1.66;1.83
617;1;0.750;0.150;-3.368;-0.39;-0.36;-0.09;0.58;0.65;-0.55;1.68;1.42
618;1;0.750;0.250;-3.388;-0.34;-0.30;-0.05;0.34;0.49;-0.93;1.59;1.07
619;1;0.750;0.350;-3.409;-0.29;-0.26;-0.03;0.19;0.37;-1.14;1.45;0.79
620;1;0.750;0.450;-3.429;-0.24;-0.23;-0.01;0.09;0.28;-1.23;1.29;0.54
621;1;0.750;0.550;-3.449;-0.20;-0.21;0.00;0.04;0.20;-1.25;1.12;0.33
622;1;0.750;0.650;-3.470;-0.16;-0.20;0.00;0.01;0.13;-1.22;0.94;0.15
623;1;0.750;0.750;-3.490;-0.14;-0.18;0.00;0.00;0.11;-1.16;0.77;0.00
624;1;0.750;0.850;-3.510;-0.13;-0.17;0.00;-0.01;0.12;-1.09;0.61;-0.12
625;1;0.750;0.950;-3.530;-0.12;-0.16;0.00;-0.01;0.13;-1.03;0.46;-0.22
626;1;0.750;1.050;-3.551;-0.11;-0.15;0.00;-0.01;0.12;-0.95;0.32;-0.29
627;1;0.750;1.150;-3.571;-0.11;-0.14;0.00;-0.02;0.11;-0.86;0.20;-0.33
628;1;0.750;1.250;-3.591;-0.11;-0.13;-0.01;-0.02;0.10;-0.76;0.10;-0.35
629;1;0.750;1.350;-3.612;-0.10;-0.12;-0.01;-0.01;0.09;-0.64;0.02;-0.35
630;1;0.750;1.450;-3.632;-0.10;-0.12;-0.01;-0.01;0.08;-0.51;-0.05;-0.33
631;1;0.750;1.550;-3.652;-0.10;-0.11;-0.01;-0.01;0.07;-0.39;-0.09;-0.30
632;1;0.750;1.650;-3.673;-0.09;-0.11;-0.01;-0.01;0.07;-0.26;-0.11;-0.25
633;1;0.750;1.750;-3.693;-0.09;-0.10;-0.01;-0.01;0.06;-0.13;-0.13;-0.20
634;1;0.750;1.850;-3.713;-0.09;-0.10;-0.01;0.00;0.06;0.00;-0.12;-0.14
635;1;0.750;1.950;-3.734;-0.09;-0.09;-0.01;0.00;0.05;0.13;-0.11;-0.07
636;1;0.850;0.050;-3.372;-0.33;-0.38;-0.11;0.84;0.74;-0.40;1.16;1.72
637;1;0.850;0.150;-3.392;-0.31;-0.31;-0.07;0.53;0.55;-0.83;1.28;1.42
638;1;0.850;0.250;-3.412;-0.27;-0.26;-0.04;0.30;0.39;-1.06;1.27;1.13
639;1;0.850;0.350;-3.431;-0.23;-0.23;-0.02;0.17;0.28;-1.17;1.17;0.88
640;1;0.850;0.450;-3.451;-0.19;-0.21;-0.01;0.09;0.20;-1.20;1.04;0.64
641;1;0.850;0.550;-3.471;-0.16;-0.19;0.00;0.04;0.14;-1.19;0.90;0.44
642;1;0.850;0.650;-3.490;-0.14;-0.18;0.00;0.02;0.11;-1.14;0.75;0.27
643;1;0.850;0.750;-3.510;-0.13;-0.17;0.00;0.01;0.12;-1.09;0.61;0.12
644;1;0.850;0.850;-3.530;-0.12;-0.16;0.00;0.00;0.13;-1.04;0.47;0.00
645;1;0.850;0.950;-3.550;-0.12;-0.15;0.00;0.00;0.13;-0.98;0.34;-0.10
646;1;0.850;1.050;-3.569;-0.11;-0.14;0.00;-0.01;0.12;-0.91;0.22;-0.17
647;1;0.850;1.150;-3.589;-0.11;-0.13;0.00;-0.01;0.10;-0.82;0.11;-0.22
648;1;0.850;1.250;-3.609;-0.10;-0.13;-0.01;-0.01;0.09;-0.72;0.03;-0.24
649;1;0.850;1.350;-3.628;-0.10;-0.12;-0.01;-0.01;0.08;-0.61;-0.04;-0.25
650;1;0.850;1.450;-3.648;-0.10;-0.11;-0.01;-0.01;0.08;-0.49;-0.09;-0.24
651;1;0.850;1.550;-3.668;-0.09;-0.11;-0.01;-0.01;0.07;-0.38;-0.13;-0.21
652;1;0.850;1.650;-3.687;-0.09;-0.10;-0.01;0.00;0.07;-0.26;-0.16;-0.17
653;1;0.850;1.750;-3.707;-0.09;-0.10;-0.01;0.00;0.06;-0.14;-0.17;-0.12
654;1;0.850;1.850;-3.727;-0.09;-0.09;-0.01;0.00;0.06;-0.02;-0.17;-0.06
655;1;0.850;1.950;-3.746;-0.08;-0.09;-0.01;0.01;0.06;0.10;-0.16;0.00
656;1;0.950;0.050;-3.397;-0.27;-0.31;-0.09;0.75;0.60;-0.72;0.76;1.60
657;1;0.950;0.150;-3.416;-0.25;-0.26;-0.05;0.45;0.44;-0.97;0.93;1.39
658;1;0.950;0.250;-3.435;-0.22;-0.23;-0.03;0.25;0.30;-1.08;0.97;1.17
659;1;0.950;0.350;-3.454;-0.19;-0.21;-0.01;0.14;0.20;-1.13;0.91;0.93
660;1;0.950;0.450;-3.473;-0.16;-0.19;0.00;0.07;0.14;-1.13;0.81;0.72
661;1;0.950;0.550;-3.492;-0.14;-0.18;0.00;0.04;0.11;-1.10;0.70;0.53
662;1;0.950;0.650;-3.511;-0.12;-0.17;0.00;0.02;0.12;-1.07;0.58;0.36
663;1;0.950;0.750;-3.530;-0.12;-0.16;0.00;0.01;0.13;-1.03;0.46;0.22
664;1;0.950;0.850;-3.550;-0.12;-0.15;0.00;0.00;0.13;-0.98;0.34;0.10
665;1;0.950;0.950;-3.569;-0.11;-0.14;0.00;0.00;0.12;-0.92;0.23;0.00
666;1;0.950;1.050;-3.588;-0.11;-0.13;0.00;0.00;0.11;-0.85;0.13;-0.07
667;1;0.950;1.150;-3.607;-0.11;-0.13;0.00;0.00;0.10;-0.77;0.04;-0.12
668;1;0.950;1.250;-3.626;-0.10;-0.12;0.00;-0.01;0.09;-0.67;-0.03;-0.15
669;1;0.950;1.350;-3.645;-0.10;-0.11;-0.01;-0.01;0.08;-0.57;-0.09;-0.16
670;1;0.950;1.450;-3.664;-0.09;-0.11;-0.01;-0.01;0.08;-0.47;-0.14;-0.16
671;1;0.950;1.550;-3.683;-0.09;-0.10;-0.01;0.00;0.07;-0.36;-0.17;-0.13
672;1;0.950;1.650;-3.702;-0.09;-0.10;-0.01;0.00;0.07;-0.25;-0.19;-0.10
673;1;0.950;1.750;-3.721;-0.08;-0.09;-0.01;0.00;0.06;-0.15;-0.20;-0.06
674;1;0.950;1.850;-3.740;-0.08;-0.09;-0.01;0.01;0.06;-0.04;-0.20;0.00
675;1;0.950;1.950;-3.759;-0.08;-0.09;-0.01;0.01;0.06;0.07;-0.19;0.05
676;1;1.050;0.050;-3.422;-0.21;-0.26;-0.07;0.64;0.46;-0.88;0.47;1.47
677;1;1.050;0.150;-3.440;-0.20;-0.22;-0.04;0.37;0.32;-0.98;0.65;1.35
678;1;1.050;0.250;-3.459;-0.18;-0.20;-0.02;0.20;0.22;-1.02;0.71;1.16
679;1;1.050;0.350;-3.477;-0.15;-0.19;-0.01;0.11;0.15;-1.04;0.69;0.96
680;1;1.050;0.450;-3.495;-0.13;-0.17;0.00;0.06;0.11;-1.03;0.61;0.76
681;1;1.050;0.550;-3.514;-0.12;-0.16;0.00;0.03;0.11;-1.01;0.52;0.59
682;1;1.050;0.650;-3.532;-0.12;-0.15;0.00;0.02;0.12;-0.98;0.42;0.43
683;1;1.050;0.750;-3.551;-0.11;-0.15;0.00;0.01;0.12;-0.95;0.32;0.29
684;1;1.050;0.850;-3.569;-0.11;-0.14;0.00;0.01;0.12;-0.91;0.22;0.17
685;1;1.050;0.950;-3.588;-0.11;-0.13;0.00;0.00;0.11;-0.85;0.13;0.07
686;1;1.050;1.050;-3.606;-0.11;-0.13;0.00;0.00;0.10;-0.78;0.04;0.00
687;1;1.050;1.150;-3.625;-0.10;-0.12;0.00;0.00;0.09;-0.70;-0.03;-0.05
688;1;1.050;1.250;-3.643;-0.10;-0.12;0.00;0.00;0.08;-0.62;-0.09;-0.08
689;1;1.050;1.350;-3.661;-0.09;-0.11;0.00;0.00;0.08;-0.53;-0.13;-0.10
690;1;1.050;1.450;-3.680;-0.09;-0.11;-0.01;0.00;0.07;-0.44;-0.17;-0.09
691;1;1.050;1.550;-3.698;-0.09;-0.10;-0.01;0.00;0.07;-0.34;-0.19;-0.07
692;1;1.050;1.650;-3.717;-0.08;-0.10;-0.01;0.00;0.07;-0.25;-0.20;-0.05
693;1;1.050;1.750;-3.735;-0.08;-0.09;-0.01;0.00;0.06;-0.15;-0.21;-0.01
694;1;1.050;1.850;-3.754;-0.08;-0.09;-0.01;0.01;0.06;-0.05;-0.21;0.04
695;1;1.050;1.950;-3.772;-0.08;-0.08;-0.01;0.01;0.07;0.05;-0.20;0.09
696;1;1.150;0.050;-3.446;-0.17;-0.21;-0.05;0.52;0.33;-0.89;0.29;1.35
697;1;1.150;0.150;-3.464;-0.16;-0.18;-0.02;0.29;0.21;-0.90;0.45;1.28
698;1;1.150;0.250;-3.482;-0.15;-0.17;-0.01;0.17;0.17;-0.91;0.51;1.13
699;1;1.150;0.350;-3.500;-0.13;-0.17;0.00;0.10;0.12;-0.93;0.50;0.95
700;1;1.150;0.450;-3.518;-0.12;-0.16;0.00;0.05;0.11;-0.93;0.45;0.78
701;1;1.150;0.550;-3.535;-0.11;-0.15;0.00;0.03;0.12;-0.91;0.37;0.62
702;1;1.150;0.650;-3.553;-0.11;-0.14;0.00;0.02;0.12;-0.89;0.28;0.47
703;1;1.150;0.750;-3.571;-0.11;-0.14;0.00;0.02;0.11;-0.86;0.20;0.33
704;1;1.150;0.850;-3.589;-0.11;-0.13;0.00;0.01;0.10;-0.82;0.11;0.22
705;1;1.150;0.950;-3.607;-0.11;-0.13;0.00;0.00;0.10;-0.77;0.04;0.12
706;1;1.150;1.050;-3.625;-0.10;-0.12;0.00;0.00;0.09;-0.70;-0.03;0.05
707;1;1.150;1.150;-3.642;-0.10;-0.12;0.00;0.00;0.09;-0.64;-0.09;0.00
708;1;1.150;1.250;-3.660;-0.09;-0.11;0.00;0.00;0.08;-0.56;-0.13;-0.03
709;1;1.150;1.350;-3.678;-0.09;-0.11;0.00;0.00;0.08;-0.48;-0.17;-0.05
710;1;1.150;1.450;-3.696;-0.09;-0.10;0.00;0.00;0.07;-0.40;-0.19;-0.05
711;1;1.150;1.550;-3.714;-0.08;-0.10;-0.01;0.00;0.07;-0.32;-0.21;-0.03
712;1;1.150;1.650;-3.731;-0.08;-0.09;-0.01;0.00;0.07;-0.23;-0.21;-0.01
713;1;1.150;1.750;-3.749;-0.08;-0.09;-0.01;0.00;0.07;-0.15;-0.21;0.03
714;1;1.150;1.850;-3.767;-0.08;-0.08;-0.01;0.00;0.07;-0.06;-0.21;0.07
715;1;1.150;1.950;-3.785;-0.07;-0.08;-0.01;0.00;0.07;0.03;-0.19;0.12
716;1;1.250;0.050;-3.471;-0.14;-0.17;-0.03;0.40;0.22;-0.79;0.23;1.23
717;1;1.250;0.150;-3.488;-0.13;-0.16;-0.01;0.22;0.14;-0.78;0.34;1.19
718;1;1.250;0.250;-3.505;-0.12;-0.15;0.00;0.14;0.11;-0.80;0.37;1.06
719;1;1.250;0.350;-3.523;-0.12;-0.15;0.00;0.09;0.09;-0.82;0.36;0.92
720;1;1.250;0.450;-3.540;-0.11;-0.14;0.01;0.05;0.11;-0.81;0.32;0.77
721;1;1.250;0.550;-3.557;-0.11;-0.14;0.01;0.03;0.12;-0.80;0.25;0.62
722;1;1.250;0.650;-3.574;-0.11;-0.13;0.01;0.02;0.11;-0.78;0.17;0.48
723;1;1.250;0.750;-3.591;-0.11;-0.13;0.01;0.02;0.10;-0.76;0.10;0.35
724;1;1.250;0.850;-3.609;-0.10;-0.13;0.01;0.01;0.09;-0.72;0.03;0.24
725;1;1.250;0.950;-3.626;-0.10;-0.12;0.00;0.01;0.09;-0.67;-0.03;0.15
726;1;1.250;1.050;-3.643;-0.10;-0.12;0.00;0.00;0.08;-0.62;-0.09;0.08
727;1;1.250;1.150;-3.660;-0.09;-0.11;0.00;0.00;0.08;-0.56;-0.13;0.03
728;1;1.250;1.250;-3.677;-0.09;-0.11;0.00;0.00;0.08;-0.50;-0.17;0.00
729;1;1.250;1.350;-3.695;-0.09;-0.10;0.00;0.00;0.07;-0.43;-0.19;-0.02
730;1;1.250;1.450;-3.712;-0.09;-0.10;0.00;0.00;0.07;-0.36;-0.21;-0.02
731;1;1.250;1.550;-3.729;-0.08;-0.09;0.00;0.00;0.07;-0.29;-0.21;0.00
732;1;1.250;1.650;-3.746;-0.08;-0.09;0.00;0.00;0.07;-0.22;-0.21;0.02
733;1;1.250;1.750;-3.763;-0.08;-0.09;-0.01;0.00;0.07;-0.14;-0.21;0.05
734;1;1.250;1.850;-3.780;-0.07;-0.08;-0.01;0.00;0.07;-0.06;-0.19;0.09
735;1;1.250;1.950;-3.798;-0.07;-0.08;-0.01;0.01;0.06;0.02;-0.18;0.14
736;1;1.350;0.050;-3.496;-0.12;-0.15;-0.02;0.30;0.13;-0.66;0.27;1.11
737;1;1.350;0.150;-3.512;-0.12;-0.15;0.00;0.17;0.08;-0.67;0.30;1.08
738;1;1.350;0.250;-3.529;-0.11;-0.13;0.00;0.11;0.06;-0.69;0.29;0.99
739;1;1.350;0.350;-3.545;-0.10;-0.13;0.01;0.08;0.08;-0.70;0.27;0.87
740;1;1.350;0.450;-3.562;-0.11;-0.13;0.01;0.06;0.10;-0.69;0.22;0.74
741;1;1.350;0.550;-3.579;-0.11;-0.13;0.01;0.04;0.10;-0.68;0.15;0.60
742;1;1.350;0.650;-3.595;-0.11;-0.13;0.01;0.02;0.09;-0.66;0.08;0.47
743;1;1.350;0.750;-3.612;-0.10;-0.12;0.01;0.01;0.09;-0.64;0.02;0.35
744;1;1.350;0.850;-3.628;-0.10;-0.12;0.01;0.01;0.08;-0.61;-0.04;0.25
745;1;1.350;0.950;-3.645;-0.10;-0.11;0.01;0.01;0.08;-0.57;-0.09;0.16
746;1;1.350;1.050;-3.661;-0.09;-0.11;0.00;0.00;0.08;-0.53;-0.13;0.10
747;1;1.350;1.150;-3.678;-0.09;-0.11;0.00;0.00;0.08;-0.49;-0.17;0.05
748;1;1.350;1.250;-3.695;-0.09;-0.10;0.00;0.00;0.07;-0.43;-0.19;0.02
749;1;1.350;1.350;-3.711;-0.09;-0.10;0.00;0.00;0.07;-0.38;-0.20;0.00
750;1;1.350;1.450;-3.728;-0.08;-0.09;0.00;0.00;0.07;-0.32;-0.21;0.00
751;1;1.350;1.550;-3.744;-0.08;-0.09;0.00;0.00;0.07;-0.26;-0.21;0.01
752;1;1.350;1.650;-3.761;-0.08;-0.09;0.00;0.00;0.07;-0.19;-0.20;0.03
753;1;1.350;1.750;-3.777;-0.07;-0.08;0.00;0.00;0.07;-0.12;-0.19;0.06
754;1;1.350;1.850;-3.794;-0.07;-0.08;-0.01;0.00;0.07;-0.06;-0.18;0.10
755;1;1.350;1.950;-3.810;-0.07;-0.07;-0.01;0.01;0.07;0.01;-0.16;0.14
756;1;1.450;0.050;-3.520;-0.11;-0.12;0.00;0.23;0.06;-0.57;0.36;1.00
757;1;1.450;0.150;-3.536;-0.10;-0.13;0.01;0.14;0.03;-0.58;0.32;0.97
758;1;1.450;0.250;-3.552;-0.10;-0.13;0.01;0.06;0.05;-0.58;0.27;0.91
759;1;1.450;0.350;-3.568;-0.10;-0.12;0.01;0.06;0.09;-0.56;0.21;0.82
760;1;1.450;0.450;-3.584;-0.10;-0.12;0.01;0.06;0.09;-0.55;0.15;0.70
761;1;1.450;0.550;-3.600;-0.11;-0.12;0.01;0.04;0.08;-0.54;0.08;0.57
762;1;1.450;0.650;-3.616;-0.10;-0.12;0.01;0.02;0.08;-0.53;0.01;0.44
763;1;1.450;0.750;-3.632;-0.10;-0.12;0.01;0.01;0.08;-0.51;-0.05;0.33
764;1;1.450;0.850;-3.648;-0.10;-0.11;0.01;0.01;0.08;-0.49;-0.10;0.24
