Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
504;1;0.150;0.850;-3.392;0.25;-0.63;0.24;-1.90;0.57;-13.97;11.15;5.30
505;1;0.150;0.950;-3.416;0.19;-0.51;0.16;-1.65;0.56;-12.89;9.40;4.55
506;1;0.150;1.050;-3.440;0.15;-0.39;0.09;-1.37;0.44;-11.64;7.92;3.97
507;1;0.150;1.150;-3.464;0.12;-0.29;0.05;-1.03;0.32;-10.41;6.73;3.51
508;1;0.150;1.250;-3.488;0.12;-0.23;0.02;-0.71;0.21;-9.37;5.87;3.15
509;1;0.150;1.350;-3.512;0.12;-0.19;0.01;-0.57;0.08;-8.46;5.30;2.90
510;1;0.150;1.450;-3.536;0.12;-0.16;0.00;-0.58;0.04;-7.59;4.87;2.74
511;1;0.150;1.550;-3.560;0.10;-0.10;0.00;-0.55;0.15;-6.87;4.43;2.65
512;1;0.150;1.650;-3.585;0.09;-0.06;0.00;-0.37;0.26;-6.44;3.93;2.61
513;1;0.150;1.750;-3.609;0.10;-0.04;0.00;-0.16;0.25;-6.27;3.44;2.63
514;1;0.150;1.850;-3.633;0.12;-0.03;0.00;-0.04;0.20;-6.24;3.01;2.73
515;1;0.150;1.950;-3.657;0.14;-0.02;0.00;0.10;0.18;-6.27;2.62;2.82
516;1;0.250;0.050;-3.224;-3.46;-6.68;-3.23;20.40;31.77;5.25;12.89;33.92
517;1;0.250;0.150;-3.248;-1.20;-5.17;-0.45;-2.86;21.42;-4.42;20.61;32.22
518;1;0.250;0.250;-3.271;-0.53;-2.73;0.57;-10.89;9.25;-8.58;22.27;25.90
519;1;0.250;0.350;-3.295;-0.16;-1.60;0.60;-9.49;3.31;-11.53;21.35;20.05
520;1;0.250;0.450;-3.318;0.08;-1.15;0.50;-6.56;1.43;-13.40;19.32;15.36
521;1;0.250;0.550;-3.341;0.17;-0.90;0.40;-4.42;0.97;-14.26;16.75;11.80
522;1;0.250;0.650;-3.365;0.17;-0.74;0.31;-3.09;0.78;-14.28;14.25;9.19
523;1;0.250;0.750;-3.388;0.14;-0.62;0.23;-2.22;0.62;-13.73;12.13;7.35
524;1;0.250;0.850;-3.412;0.11;-0.52;0.16;-1.63;0.48;-12.80;10.43;6.04
525;1;0.250;0.950;-3.435;0.08;-0.43;0.11;-1.22;0.40;-11.68;8.99;5.10
526;1;0.250;1.050;-3.459;0.06;-0.34;0.07;-0.93;0.37;-10.55;7.74;4.41
527;1;0.250;1.150;-3.482;0.06;-0.26;0.04;-0.75;0.37;-9.55;6.65;3.87
528;1;0.250;1.250;-3.505;0.06;-0.19;0.02;-0.60;0.26;-8.62;5.69;3.42
529;1;0.250;1.350;-3.529;0.07;-0.15;0.00;-0.38;0.11;-7.71;4.94;3.08
530;1;0.250;1.450;-3.552;0.07;-0.12;0.00;-0.15;0.10;-7.00;4.45;2.92
531;1;0.250;1.550;-3.576;0.08;-0.11;-0.01;-0.06;0.26;-6.70;4.15;2.93
532;1;0.250;1.650;-3.599;0.10;-0.08;-0.01;-0.11;0.36;-6.68;3.78;3.02
533;1;0.250;1.750;-3.623;0.12;-0.06;-0.01;-0.15;0.32;-6.67;3.23;3.09
534;1;0.250;1.850;-3.646;0.14;-0.04;0.00;-0.14;0.24;-6.61;2.67;3.17
535;1;0.250;1.950;-3.670;0.15;-0.03;0.00;-0.16;0.23;-6.60;2.24;3.19
536;1;0.350;0.050;-3.249;-2.63;-3.58;-1.18;12.80;16.18;5.21;7.98;29.27
537;1;0.350;0.150;-3.272;-1.67;-2.98;-0.22;1.55;13.26;-2.82;13.26;28.90
538;1;0.350;0.250;-3.295;-1.02;-1.94;0.26;-4.65;7.84;-7.03;15.94;24.62
539;1;0.350;0.350;-3.317;-0.57;-1.28;0.33;-5.56;3.97;-10.02;16.39;19.93
540;1;0.350;0.450;-3.340;-0.26;-0.94;0.30;-4.48;2.04;-11.82;15.65;15.80
541;1;0.350;0.550;-3.363;-0.09;-0.75;0.26;-3.22;1.22;-12.67;14.27;12.40
542;1;0.350;0.650;-3.386;-0.02;-0.61;0.20;-2.26;0.81;-12.72;12.62;9.78
543;1;0.350;0.750;-3.409;0.00;-0.50;0.15;-1.59;0.54;-12.19;11.03;7.86
544;1;0.350;0.850;-3.431;0.01;-0.42;0.10;-1.10;0.36;-11.31;9.65;6.47
545;1;0.350;0.950;-3.454;0.01;-0.35;0.07;-0.76;0.29;-10.31;8.49;5.46
546;1;0.350;1.050;-3.477;0.01;-0.29;0.05;-0.57;0.31;-9.39;7.47;4.68
547;1;0.350;1.150;-3.500;0.02;-0.22;0.03;-0.47;0.33;-8.59;6.54;4.07
548;1;0.350;1.250;-3.523;0.03;-0.17;0.01;-0.39;0.31;-7.90;5.66;3.60
549;1;0.350;1.350;-3.545;0.04;-0.12;0.00;-0.24;0.30;-7.32;4.86;3.32
550;1;0.350;1.450;-3.568;0.06;-0.10;0.00;-0.06;0.31;-6.94;4.24;3.24
551;1;0.350;1.550;-3.591;0.08;-0.09;0.00;0.04;0.30;-6.80;3.79;3.28
552;1;0.350;1.650;-3.614;0.10;-0.07;0.00;0.00;0.27;-6.77;3.40;3.32
553;1;0.350;1.750;-3.637;0.12;-0.06;0.00;-0.10;0.24;-6.72;2.97;3.31
554;1;0.350;1.850;-3.660;0.13;-0.04;0.00;-0.16;0.19;-6.61;2.53;3.26
555;1;0.350;1.950;-3.682;0.14;-0.03;0.00;-0.23;0.14;-6.47;2.14;3.18
556;1;0.450;0.050;-3.274;-1.81;-2.06;-0.44;8.51;8.45;5.10;6.61;25.41
557;1;0.450;0.150;-3.296;-1.42;-1.76;-0.02;2.74;7.55;-1.70;9.77;25.30
558;1;0.450;0.250;-3.318;-1.04;-1.31;0.19;-1.27;5.31;-5.31;12.14;22.19
559;1;0.450;0.350;-3.340;-0.68;-0.95;0.23;-2.65;3.21;-8.08;12.96;18.54
560;1;0.450;0.450;-3.362;-0.40;-0.73;0.20;-2.55;1.85;-9.78;12.83;15.11
561;1;0.450;0.550;-3.385;-0.22;-0.59;0.17;-1.98;1.11;-10.61;12.16;12.16
562;1;0.450;0.650;-3.407;-0.12;-0.49;0.14;-1.44;0.72;-10.78;11.18;9.77
563;1;0.450;0.750;-3.429;-0.07;-0.41;0.10;-1.04;0.47;-10.42;10.07;7.94
564;1;0.450;0.850;-3.451;-0.04;-0.34;0.07;-0.73;0.32;-9.73;9.00;6.58
565;1;0.450;0.950;-3.473;-0.02;-0.28;0.05;-0.50;0.28;-8.95;8.05;5.56
566;1;0.450;1.050;-3.495;-0.01;-0.23;0.03;-0.33;0.31;-8.28;7.20;4.78
567;1;0.450;1.150;-3.518;0.00;-0.19;0.02;-0.23;0.36;-7.75;6.41;4.18
568;1;0.450;1.250;-3.540;0.02;-0.15;0.01;-0.18;0.40;-7.40;5.66;3.77
569;1;0.450;1.350;-3.562;0.04;-0.11;0.01;-0.15;0.41;-7.21;4.95;3.56
570;1;0.450;1.450;-3.584;0.06;-0.08;0.01;-0.12;0.37;-7.07;4.29;3.46
571;1;0.450;1.550;-3.606;0.08;-0.06;0.01;-0.10;0.28;-6.89;3.72;3.41
572;1;0.450;1.650;-3.629;0.09;-0.05;0.01;-0.08;0.19;-6.69;3.28;3.35
573;1;0.450;1.750;-3.651;0.10;-0.03;0.01;-0.08;0.16;-6.53;2.94;3.27
574;1;0.450;1.850;-3.673;0.11;-0.02;0.01;-0.10;0.13;-6.38;2.61;3.16
575;1;0.450;1.950;-3.695;0.11;-0.01;0.01;-0.11;0.09;-6.20;2.26;3.07
576;1;0.550;0.050;-3.298;-1.18;-1.22;-0.16;5.84;4.52;5.09;6.69;22.13
577;1;0.550;0.150;-3.320;-1.04;-1.07;0.07;2.68;4.21;-0.75;8.33;21.92
578;1;0.550;0.250;-3.341;-0.83;-0.86;0.16;0.15;3.27;-3.63;9.93;19.49
579;1;0.550;0.350;-3.363;-0.59;-0.69;0.17;-1.04;2.24;-6.07;10.72;16.60
580;1;0.550;0.450;-3.385;-0.38;-0.56;0.15;-1.29;1.45;-7.68;10.87;13.82
581;1;0.550;0.550;-3.406;-0.24;-0.47;0.12;-1.13;0.91;-8.53;10.58;11.36
582;1;0.550;0.650;-3.428;-0.14;-0.40;0.10;-0.87;0.58;-8.80;10.01;9.30
583;1;0.550;0.750;-3.449;-0.09;-0.34;0.07;-0.64;0.40;-8.62;9.28;7.67
584;1;0.550;0.850;-3.471;-0.06;-0.28;0.05;-0.46;0.32;-8.21;8.49;6.43
585;1;0.550;0.950;-3.492;-0.04;-0.23;0.04;-0.30;0.33;-7.76;7.73;5.48
586;1;0.550;1.050;-3.514;-0.02;-0.19;0.03;-0.19;0.38;-7.42;7.01;4.76
587;1;0.550;1.150;-3.535;0.00;-0.15;0.02;-0.12;0.41;-7.22;6.32;4.23
588;1;0.550;1.250;-3.557;0.01;-0.12;0.02;-0.09;0.42;-7.13;5.68;3.86
589;1;0.550;1.350;-3.579;0.03;-0.09;0.02;-0.11;0.38;-7.07;5.06;3.62
590;1;0.550;1.450;-3.600;0.05;-0.07;0.01;-0.14;0.32;-6.96;4.47;3.45
591;1;0.550;1.550;-3.622;0.07;-0.04;0.01;-0.16;0.25;-6.75;3.93;3.32
592;1;0.550;1.650;-3.643;0.08;-0.03;0.01;-0.13;0.19;-6.52;3.48;3.22
593;1;0.550;1.750;-3.665;0.08;-0.01;0.01;-0.09;0.15;-6.34;3.12;3.13
594;1;0.550;1.850;-3.686;0.09;0.00;0.01;-0.06;0.12;-6.19;2.79;3.05
595;1;0.550;1.950;-3.708;0.10;0.01;0.02;-0.03;0.09;-6.05;2.45;3.00
596;1;0.650;0.050;-3.323;-0.73;-0.72;-0.03;3.99;2.43;5.35;7.34;19.26
597;1;0.650;0.150;-3.344;-0.70;-0.67;0.09;2.19;2.35;0.28;7.90;18.90
598;1;0.650;0.250;-3.365;-0.59;-0.57;0.14;0.57;1.94;-2.14;8.82;16.84
599;1;0.650;0.350;-3.386;-0.44;-0.49;0.14;-0.28;1.44;-4.24;9.40;14.53
600;1;0.650;0.450;-3.407;-0.31;-0.43;0.12;-0.58;1.02;-5.74;9.61;12.28
601;1;0.650;0.550;-3.428;-0.21;-0.37;0.10;-0.60;0.69;-6.62;9.50;10.27
602;1;0.650;0.650;-3.449;-0.13;-0.32;0.07;-0.49;0.46;-7.00;9.16;8.57
603;1;0.650;0.750;-3.470;-0.09;-0.27;0.06;-0.36;0.36;-7.04;8.67;7.20
604;1;0.650;0.850;-3.490;-0.06;-0.23;0.04;-0.25;0.37;-6.95;8.11;6.12
605;1;0.650;0.950;-3.511;-0.04;-0.19;0.03;-0.17;0.41;-6.85;7.51;5.28
606;1;0.650;1.050;-3.532;-0.02;-0.15;0.03;-0.11;0.44;-6.83;6.90;4.63
607;1;0.650;1.150;-3.553;0.00;-0.12;0.03;-0.08;0.42;-6.85;6.30;4.15
608;1;0.650;1.250;-3.574;0.01;-0.10;0.02;-0.09;0.38;-6.86;5.72;3.79
609;1;0.650;1.350;-3.595;0.03;-0.07;0.02;-0.10;0.32;-6.78;5.16;3.50
610;1;0.650;1.450;-3.616;0.04;-0.05;0.02;-0.11;0.26;-6.64;4.66;3.29
611;1;0.650;1.550;-3.637;0.06;-0.03;0.02;-0.11;0.23;-6.48;4.20;3.15
612;1;0.650;1.650;-3.658;0.07;-0.01;0.02;-0.10;0.20;-6.33;3.77;3.05
613;1;0.650;1.750;-3.679;0.08;0.00;0.02;-0.08;0.17;-6.20;3.38;2.99
614;1;0.650;1.850;-3.700;0.08;0.01;0.02;-0.06;0.14;-6.08;3.01;2.96
615;1;0.650;1.950;-3.721;0.09;0.02;0.02;-0.04;0.11;-5.98;2.67;2.92
616;1;0.750;0.050;-3.348;-0.43;-0.41;0.03;2.65;1.25;5.79;8.20;16.78
617;1;0.750;0.150;-3.368;-0.44;-0.42;0.10;1.59;1.27;1.29;7.95;16.24
618;1;0.750;0.250;-3.388;-0.38;-0.39;0.12;0.57;1.13;-0.90;8.39;14.43
619;1;0.750;0.350;-3.409;-0.31;-0.35;0.11;0.00;0.89;-2.75;8.70;12.54
620;1;0.750;0.450;-3.429;-0.23;-0.32;0.10;-0.23;0.66;-4.12;8.84;10.73
621;1;0.750;0.550;-3.449;-0.16;-0.29;0.08;-0.29;0.48;-5.03;8.80;9.11
622;1;0.750;0.650;-3.470;-0.11;-0.26;0.06;-0.25;0.39;-5.55;8.60;7.75
623;1;0.750;0.750;-3.490;-0.08;-0.22;0.05;-0.18;0.38;-5.83;8.27;6.62
624;1;0.750;0.850;-3.510;-0.06;-0.19;0.04;-0.12;0.42;-6.02;7.86;5.71
625;1;0.750;0.950;-3.530;-0.04;-0.15;0.04;-0.08;0.45;-6.21;7.38;4.97
626;1;0.750;1.050;-3.551;-0.02;-0.13;0.04;-0.07;0.43;-6.37;6.86;4.38
627;1;0.750;1.150;-3.571;0.00;-0.10;0.03;-0.08;0.39;-6.48;6.33;3.93
628;1;0.750;1.250;-3.591;0.01;-0.07;0.03;-0.10;0.33;-6.49;5.80;3.57
629;1;0.750;1.350;-3.612;0.03;-0.05;0.03;-0.10;0.28;-6.41;5.29;3.29
630;1;0.750;1.450;-3.632;0.04;-0.03;0.02;-0.08;0.24;-6.30;4.84;3.09
631;1;0.750;1.550;-3.652;0.05;-0.02;0.02;-0.07;0.21;-6.19;4.43;2.96
632;1;0.750;1.650;-3.673;0.06;0.00;0.02;-0.07;0.19;-6.11;4.04;2.87
633;1;0.750;1.750;-3.693;0.07;0.01;0.02;-0.06;0.16;-6.01;3.66;2.82
634;1;0.750;1.850;-3.713;0.08;0.02;0.02;-0.06;0.13;-5.91;3.29;2.78
635;1;0.750;1.950;-3.734;0.09;0.02;0.02;-0.06;0.12;-5.82;2.95;2.73
636;1;0.850;0.050;-3.372;-0.25;-0.22;0.06;1.66;0.55;6.20;9.13;14.67
637;1;0.850;0.150;-3.392;-0.26;-0.27;0.10;1.07;0.61;2.12;8.22;13.94
638;1;0.850;0.250;-3.412;-0.24;-0.27;0.11;0.43;0.62;0.07;8.33;12.33
639;1;0.850;0.350;-3.431;-0.21;-0.26;0.10;0.08;0.54;-1.62;8.41;10.75
640;1;0.850;0.450;-3.451;-0.16;-0.24;0.08;-0.08;0.42;-2.90;8.42;9.28
641;1;0.850;0.550;-3.471;-0.12;-0.23;0.07;-0.12;0.35;-3.84;8.38;8.00
642;1;0.850;0.650;-3.490;-0.09;-0.20;0.06;-0.10;0.36;-4.50;8.27;6.91
643;1;0.850;0.750;-3.510;-0.07;-0.18;0.05;-0.07;0.41;-4.98;8.03;5.98
644;1;0.850;0.850;-3.530;-0.05;-0.15;0.05;-0.05;0.44;-5.37;7.70;5.20
645;1;0.850;0.950;-3.550;-0.04;-0.12;0.04;-0.05;0.42;-5.69;7.30;4.55
646;1;0.850;1.050;-3.569;-0.02;-0.10;0.04;-0.06;0.39;-5.92;6.85;4.02
647;1;0.850;1.150;-3.589;0.00;-0.07;0.04;-0.08;0.34;-6.04;6.39;3.59
648;1;0.850;1.250;-3.609;0.01;-0.05;0.03;-0.09;0.30;-6.07;5.93;3.26
649;1;0.850;1.350;-3.628;0.02;-0.03;0.03;-0.08;0.26;-6.04;5.48;3.01
650;1;0.850;1.450;-3.648;0.04;-0.02;0.03;-0.07;0.23;-5.98;5.07;2.84
651;1;0.850;1.550;-3.668;0.05;0.00;0.03;-0.06;0.19;-5.91;4.68;2.72
652;1;0.850;1.650;-3.687;0.06;0.01;0.02;-0.06;0.17;-5.83;4.31;2.63
653;1;0.850;1.750;-3.707;0.07;0.02;0.02;-0.06;0.14;-5.74;3.96;2.56
654;1;0.850;1.850;-3.727;0.07;0.03;0.02;-0.06;0.12;-5.65;3.63;2.50
655;1;0.850;1.950;-3.746;0.08;0.03;0.02;-0.06;0.10;-5.54;3.31;2.45
656;1;0.950;0.050;-3.397;-0.14;-0.10;0.08;0.95;0.14;6.48;10.03;12.89
657;1;0.950;0.150;-3.416;-0.16;-0.17;0.10;0.66;0.18;2.71;8.57;11.94
658;1;0.950;0.250;-3.435;-0.15;-0.19;0.10;0.30;0.29;0.79;8.46;10.51
659;1;0.950;0.350;-3.454;-0.14;-0.20;0.09;0.10;0.31;-0.81;8.38;9.18
660;1;0.950;0.450;-3.473;-0.12;-0.19;0.08;-0.01;0.28;-2.07;8.26;7.98
661;1;0.950;0.550;-3.492;-0.09;-0.18;0.07;-0.03;0.30;-3.04;8.18;6.95
662;1;0.950;0.650;-3.511;-0.08;-0.16;0.06;-0.01;0.36;-3.77;8.09;6.07
663;1;0.950;0.750;-3.530;-0.06;-0.14;0.06;0.00;0.41;-4.36;7.91;5.29
664;1;0.950;0.850;-3.550;-0.05;-0.12;0.05;-0.02;0.40;-4.85;7.62;4.61
665;1;0.950;0.950;-3.569;-0.03;-0.09;0.05;-0.04;0.37;-5.21;7.27;4.04
666;1;0.950;1.050;-3.588;-0.02;-0.07;0.05;-0.07;0.34;-5.45;6.88;3.57
667;1;0.950;1.150;-3.607;0.00;-0.05;0.04;-0.08;0.30;-5.58;6.48;3.19
668;1;0.950;1.250;-3.626;0.01;-0.03;0.04;-0.08;0.27;-5.65;6.09;2.90
669;1;0.950;1.350;-3.645;0.02;-0.02;0.03;-0.07;0.24;-5.67;5.71;2.68
670;1;0.950;1.450;-3.664;0.03;0.00;0.03;-0.07;0.21;-5.65;5.33;2.52
671;1;0.950;1.550;-3.683;0.04;0.01;0.03;-0.07;0.18;-5.60;4.96;2.41
672;1;0.950;1.650;-3.702;0.05;0.02;0.03;-0.06;0.15;-5.53;4.62;2.32
673;1;0.950;1.750;-3.721;0.06;0.03;0.03;-0.06;0.13;-5.44;4.29;2.25
674;1;0.950;1.850;-3.740;0.07;0.04;0.03;-0.05;0.10;-5.35;3.98;2.19
675;1;0.950;1.950;-3.759;0.07;0.04;0.03;-0.05;0.08;-5.24;3.68;2.14
676;1;1.050;0.050;-3.422;-0.08;-0.04;0.08;0.45;-0.09;6.57;10.83;11.32
677;1;1.050;0.150;-3.440;-0.09;-0.10;0.09;0.38;-0.05;2.99;8.99;10.21
678;1;1.050;0.250;-3.459;-0.10;-0.13;0.09;0.22;0.07;1.21;8.70;8.94
679;1;1.050;0.350;-3.477;-0.10;-0.15;0.08;0.10;0.16;-0.31;8.50;7.80
680;1;1.050;0.450;-3.495;-0.09;-0.15;0.07;0.03;0.22;-1.56;8.29;6.80
681;1;1.050;0.550;-3.514;-0.08;-0.14;0.07;0.03;0.29;-2.51;8.15;5.97
682;1;1.050;0.650;-3.532;-0.07;-0.12;0.06;0.04;0.35;-3.26;8.03;5.23
683;1;1.050;0.750;-3.551;-0.05;-0.11;0.06;0.02;0.37;-3.88;7.85;4.57
684;1;1.050;0.850;-3.569;-0.04;-0.09;0.06;-0.01;0.35;-4.38;7.58;3.98
685;1;1.050;0.950;-3.588;-0.03;-0.07;0.05;-0.05;0.32;-4.74;7.27;3.48
686;1;1.050;1.050;-3.606;-0.02;-0.05;0.05;-0.07;0.29;-4.98;6.94;3.07
687;1;1.050;1.150;-3.625;0.00;-0.03;0.04;-0.07;0.27;-5.14;6.61;2.74
688;1;1.050;1.250;-3.643;0.01;-0.02;0.04;-0.07;0.24;-5.24;6.27;2.49
689;1;1.050;1.350;-3.661;0.02;0.00;0.04;-0.07;0.22;-5.29;5.94;2.29
690;1;1.050;1.450;-3.680;0.03;0.01;0.03;-0.07;0.19;-5.29;5.60;2.15
691;1;1.050;1.550;-3.698;0.04;0.02;0.03;-0.07;0.17;-5.26;5.27;2.04
692;1;1.050;1.650;-3.717;0.05;0.03;0.03;-0.06;0.14;-5.20;4.95;1.97
693;1;1.050;1.750;-3.735;0.06;0.04;0.03;-0.05;0.12;-5.13;4.64;1.92
694;1;1.050;1.850;-3.754;0.06;0.04;0.03;-0.04;0.09;-5.06;4.34;1.88
695;1;1.050;1.950;-3.772;0.07;0.05;0.03;-0.04;0.07;-4.99;4.05;1.85
696;1;1.150;0.050;-3.446;-0.05;-0.01;0.08;0.12;-0.21;6.39;11.44;9.90
697;1;1.150;0.150;-3.464;-0.06;-0.06;0.08;0.23;-0.13;2.96;9.50;8.73
698;1;1.150;0.250;-3.482;-0.07;-0.10;0.08;0.17;-0.06;1.36;8.93;7.58
699;1;1.150;0.350;-3.500;-0.07;-0.11;0.08;0.09;0.05;-0.07;8.65;6.59
700;1;1.150;0.450;-3.518;-0.07;-0.11;0.07;0.06;0.19;-1.24;8.43;5.77
701;1;1.150;0.550;-3.535;-0.06;-0.10;0.07;0.07;0.29;-2.13;8.22;5.05
702;1;1.150;0.650;-3.553;-0.06;-0.09;0.07;0.05;0.32;-2.86;8.02;4.41
703;1;1.150;0.750;-3.571;-0.05;-0.08;0.07;0.01;0.31;-3.46;7.82;3.84
704;1;1.150;0.850;-3.589;-0.04;-0.06;0.06;-0.03;0.29;-3.93;7.57;3.33
705;1;1.150;0.950;-3.607;-0.03;-0.05;0.06;-0.06;0.28;-4.28;7.29;2.90
706;1;1.150;1.050;-3.625;-0.01;-0.03;0.05;-0.06;0.26;-4.53;7.02;2.55
707;1;1.150;1.150;-3.642;0.00;-0.02;0.05;-0.07;0.24;-4.72;6.74;2.26
708;1;1.150;1.250;-3.660;0.01;0.00;0.04;-0.07;0.22;-4.83;6.45;2.04
709;1;1.150;1.350;-3.678;0.02;0.01;0.04;-0.07;0.19;-4.90;6.15;1.88
710;1;1.150;1.450;-3.696;0.03;0.02;0.03;-0.07;0.17;-4.92;5.86;1.75
711;1;1.150;1.550;-3.714;0.04;0.03;0.03;-0.06;0.15;-4.91;5.57;1.67
712;1;1.150;1.650;-3.731;0.05;0.04;0.03;-0.05;0.13;-4.88;5.28;1.61
713;1;1.150;1.750;-3.749;0.05;0.04;0.03;-0.05;0.11;-4.83;4.98;1.58
714;1;1.150;1.850;-3.767;0.06;0.05;0.03;-0.04;0.09;-4.78;4.69;1.56
715;1;1.150;1.950;-3.785;0.06;0.05;0.03;-0.03;0.07;-4.73;4.40;1.54
716;1;1.250;0.050;-3.471;-0.04;-0.01;0.08;-0.07;-0.27;5.94;11.71;8.62
717;1;1.250;0.150;-3.488;-0.05;-0.05;0.08;0.11;-0.11;2.72;9.99;7.51
718;1;1.250;0.250;-3.505;-0.05;-0.07;0.08;0.08;-0.10;1.26;9.11;6.42
719;1;1.250;0.350;-3.523;-0.06;-0.08;0.07;0.07;0.01;0.00;8.74;5.56
720;1;1.250;0.450;-3.540;-0.06;-0.09;0.07;0.09;0.18;-1.02;8.57;4.86
721;1;1.250;0.550;-3.557;-0.05;-0.08;0.07;0.09;0.27;-1.83;8.33;4.21
722;1;1.250;0.650;-3.574;-0.05;-0.07;0.07;0.04;0.26;-2.51;8.04;3.63
723;1;1.250;0.750;-3.591;-0.04;-0.06;0.07;-0.02;0.25;-3.06;7.80;3.13
724;1;1.250;0.850;-3.609;-0.03;-0.04;0.06;-0.05;0.25;-3.50;7.57;2.70
725;1;1.250;0.950;-3.626;-0.02;-0.03;0.06;-0.06;0.24;-3.85;7.34;2.32
726;1;1.250;1.050;-3.643;-0.01;-0.02;0.05;-0.07;0.23;-4.12;7.11;2.02
727;1;1.250;1.150;-3.660;0.00;0.00;0.05;-0.07;0.21;-4.31;6.87;1.78
728;1;1.250;1.250;-3.677;0.01;0.01;0.04;-0.07;0.19;-4.43;6.62;1.59
729;1;1.250;1.350;-3.695;0.02;0.02;0.04;-0.07;0.17;-4.51;6.35;1.45
730;1;1.250;1.450;-3.712;0.03;0.03;0.04;-0.07;0.15;-4.55;6.09;1.35
731;1;1.250;1.550;-3.729;0.04;0.04;0.03;-0.06;0.13;-4.56;5.83;1.28
732;1;1.250;1.650;-3.746;0.04;0.04;0.03;-0.05;0.11;-4.54;5.57;1.24
733;1;1.250;1.750;-3.763;0.05;0.05;0.03;-0.05;0.09;-4.52;5.31;1.22
734;1;1.250;1.850;-3.780;0.05;0.06;0.03;-0.04;0.08;-4.49;5.04;1.22
735;1;1.250;1.950;-3.798;0.06;0.06;0.03;-0.03;0.07;-4.46;4.77;1.21
736;1;1.350;0.050;-3.496;-0.05;-0.01;0.08;-0.16;-0.29;5.40;11.51;7.48
737;1;1.350;0.150;-3.512;-0.05;-0.04;0.08;-0.03;-0.12;2.47;10.26;6.51
738;1;1.350;0.250;-3.529;-0.05;-0.06;0.07;-0.04;-0.04;1.06;9.29;5.46
739;1;1.350;0.350;-3.545;-0.05;-0.06;0.07;0.07;0.06;0.01;8.83;4.70
740;1;1.350;0.450;-3.562;-0.05;-0.06;0.07;0.12;0.16;-0.82;8.63;4.05
741;1;1.350;0.550;-3.579;-0.05;-0.06;0.08;0.06;0.20;-1.56;8.37;3.43
742;1;1.350;0.650;-3.595;-0.05;-0.05;0.07;-0.01;0.21;-2.19;8.06;2.90
743;1;1.350;0.750;-3.612;-0.04;-0.04;0.07;-0.05;0.21;-2.70;7.80;2.46
744;1;1.350;0.850;-3.628;-0.03;-0.03;0.06;-0.05;0.21;-3.12;7.59;2.08
745;1;1.350;0.950;-3.645;-0.02;-0.02;0.06;-0.06;0.21;-3.46;7.39;1.76
746;1;1.350;1.050;-3.661;-0.01;0.00;0.05;-0.07;0.20;-3.72;7.19;1.50
747;1;1.350;1.150;-3.678;0.00;0.01;0.05;-0.08;0.18;-3.91;6.98;1.29
748;1;1.350;1.250;-3.695;0.01;0.02;0.04;-0.07;0.17;-4.04;6.76;1.14
749;1;1.350;1.350;-3.711;0.02;0.03;0.04;-0.07;0.15;-4.13;6.53;1.02
750;1;1.350;1.450;-3.728;0.03;0.04;0.04;-0.07;0.14;-4.19;6.30;0.94
751;1;1.350;1.550;-3.744;0.03;0.04;0.03;-0.06;0.12;-4.21;6.07;0.89
752;1;1.350;1.650;-3.761;0.04;0.05;0.03;-0.05;0.10;-4.21;5.83;0.87
753;1;1.350;1.750;-3.777;0.05;0.06;0.03;-0.05;0.09;-4.20;5.59;0.86
754;1;1.350;1.850;-3.794;0.05;0.06;0.03;-0.04;0.07;-4.18;5.35;0.86
755;1;1.350;1.950;-3.810;0.05;0.06;0.03;-0.03;0.05;-4.15;5.10;0.87
756;1;1.450;0.050;-3.520;-0.06;-0.01;0.07;-0.18;-0.28;4.90;10.96;6.49
757;1;1.450;0.150;-3.536;-0.05;-0.04;0.08;-0.10;-0.22;2.29;10.13;5.61
758;1;1.450;0.250;-3.552;-0.05;-0.05;0.07;-0.05;0.07;0.90;9.56;4.63
759;1;1.450;0.350;-3.568;-0.05;-0.05;0.07;0.08;0.17;0.05;8.97;3.94
760;1;1.450;0.450;-3.584;-0.05;-0.04;0.07;0.09;0.12;-0.62;8.57;3.31
761;1;1.450;0.550;-3.600;-0.05;-0.04;0.08;0.00;0.11;-1.29;8.28;2.73
762;1;1.450;0.650;-3.616;-0.04;-0.03;0.07;-0.05;0.16;-1.90;8.05;2.24
763;1;1.450;0.750;-3.632;-0.03;-0.02;0.07;-0.06;0.19;-2.38;7.82;1.85
764;1;1.450;0.850;-3.648;-0.03;-0.01;0.06;-0.06;0.19;-2.77;7.61;1.51
765;1;1.450;0.950;-3.664;-0.02;0.00;0.06;-0.07;0.17;-3.09;7.41;1.22
766;1;1.450;1.050;-3.680;-0.01;0.01;0.05;-0.08;0.17;-3.34;7.24;0.99
767;1;1.450;1.150;-3.696;0.00;0.02;0.05;-0.08;0.16;-3.53;7.06;0.82
768;1;1.450;1.250;-3.712;0.01;0.03;0.04;-0.08;0.15;-3.67;6.87;0.69
769;1;1.450;1.350;-3.728;0.02;0.04;0.04;-0.07;0.14;-3.77;6.68;0.59
770;1;1.450;1.450;-3.744;0.03;0.04;0.04;-0.07;0.12;-3.83;6.48;0.53
