Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
4607;1;1.650;9.150;-3.731;-0.02;0.02;-0.04;-0.01;-0.19;4.99;5.89;1.33
4608;1;1.650;9.250;-3.746;-0.02;0.01;-0.04;0.00;-0.18;5.33;5.94;1.35
4609;1;1.650;9.350;-3.761;-0.03;0.00;-0.04;0.01;-0.17;5.61;5.92;1.35
4610;1;1.650;9.450;-3.775;-0.03;0.00;-0.04;0.02;-0.15;5.83;5.85;1.33
4611;1;1.650;9.550;-3.790;-0.04;-0.01;-0.03;0.03;-0.14;6.02;5.73;1.29
4612;1;1.650;9.650;-3.805;-0.05;-0.02;-0.03;0.04;-0.12;6.15;5.58;1.25
4613;1;1.650;9.750;-3.820;-0.05;-0.03;-0.03;0.04;-0.11;6.25;5.41;1.20
4614;1;1.650;9.850;-3.834;-0.06;-0.03;-0.03;0.05;-0.09;6.31;5.20;1.15
4615;1;1.650;9.950;-3.849;-0.07;-0.04;-0.03;0.06;-0.08;6.32;4.96;1.08
4616;1;1.750;8.050;-3.595;-0.02;0.05;-0.06;-0.02;0.10;-2.67;-7.76;-3.90
4617;1;1.750;8.150;-3.609;-0.02;0.06;-0.07;-0.02;0.04;-1.53;-5.07;-2.59
4618;1;1.750;8.250;-3.623;-0.02;0.06;-0.07;-0.06;-0.02;-0.70;-2.79;-1.58
4619;1;1.750;8.350;-3.637;-0.02;0.07;-0.07;-0.06;-0.08;0.10;-0.82;-0.72
4620;1;1.750;8.450;-3.651;-0.02;0.07;-0.07;-0.05;-0.11;0.87;0.84;-0.02
4621;1;1.750;8.550;-3.665;-0.02;0.06;-0.07;-0.05;-0.13;1.59;2.18;0.53
4622;1;1.750;8.650;-3.679;-0.02;0.06;-0.06;-0.04;-0.15;2.25;3.22;0.96
4623;1;1.750;8.750;-3.693;-0.02;0.05;-0.06;-0.04;-0.17;2.86;4.02;1.27
4624;1;1.750;8.850;-3.707;-0.02;0.04;-0.05;-0.03;-0.19;3.40;4.61;1.50
4625;1;1.750;8.950;-3.721;-0.02;0.03;-0.05;-0.03;-0.19;3.89;5.02;1.65
4626;1;1.750;9.050;-3.735;-0.02;0.02;-0.05;-0.02;-0.19;4.32;5.29;1.75
4627;1;1.750;9.150;-3.749;-0.02;0.01;-0.04;-0.01;-0.18;4.69;5.45;1.80
4628;1;1.750;9.250;-3.763;-0.03;0.00;-0.04;-0.01;-0.17;5.00;5.53;1.81
4629;1;1.750;9.350;-3.777;-0.03;-0.01;-0.04;0.00;-0.15;5.26;5.54;1.80
4630;1;1.750;9.450;-3.791;-0.04;-0.02;-0.04;0.01;-0.14;5.47;5.49;1.77
4631;1;1.750;9.550;-3.805;-0.04;-0.02;-0.03;0.02;-0.12;5.64;5.40;1.73
4632;1;1.750;9.650;-3.820;-0.05;-0.03;-0.03;0.02;-0.11;5.76;5.28;1.68
4633;1;1.750;9.750;-3.834;-0.05;-0.03;-0.03;0.03;-0.09;5.85;5.13;1.63
4634;1;1.750;9.850;-3.848;-0.06;-0.04;-0.03;0.04;-0.08;5.90;4.94;1.57
4635;1;1.750;9.950;-3.862;-0.07;-0.04;-0.03;0.05;-0.06;5.91;4.73;1.50
4636;1;1.850;8.050;-3.619;0.00;0.05;-0.07;0.05;0.04;-2.61;-8.11;-3.46
4637;1;1.850;8.150;-3.633;-0.01;0.05;-0.07;0.05;0.01;-1.56;-5.53;-2.20
4638;1;1.850;8.250;-3.646;-0.02;0.06;-0.07;0.02;-0.04;-0.76;-3.28;-1.17
4639;1;1.850;8.350;-3.660;-0.03;0.06;-0.07;-0.01;-0.08;0.01;-1.34;-0.31
4640;1;1.850;8.450;-3.673;-0.03;0.05;-0.07;-0.02;-0.10;0.74;0.30;0.41
4641;1;1.850;8.550;-3.686;-0.03;0.05;-0.07;-0.02;-0.13;1.43;1.64;0.98
4642;1;1.850;8.650;-3.700;-0.03;0.04;-0.06;-0.03;-0.16;2.06;2.70;1.41
4643;1;1.850;8.750;-3.713;-0.03;0.03;-0.06;-0.03;-0.18;2.64;3.52;1.73
4644;1;1.850;8.850;-3.727;-0.03;0.02;-0.05;-0.03;-0.18;3.16;4.13;1.95
4645;1;1.850;8.950;-3.740;-0.03;0.01;-0.05;-0.03;-0.18;3.62;4.56;2.10
4646;1;1.850;9.050;-3.754;-0.03;0.01;-0.05;-0.02;-0.18;4.03;4.86;2.18
4647;1;1.850;9.150;-3.767;-0.03;0.00;-0.04;-0.02;-0.17;4.37;5.05;2.22
4648;1;1.850;9.250;-3.780;-0.03;-0.01;-0.04;-0.01;-0.16;4.66;5.16;2.22
4649;1;1.850;9.350;-3.794;-0.03;-0.02;-0.04;-0.01;-0.14;4.90;5.19;2.20
4650;1;1.850;9.450;-3.807;-0.04;-0.03;-0.04;0.00;-0.13;5.10;5.17;2.16
4651;1;1.850;9.550;-3.821;-0.04;-0.03;-0.04;0.01;-0.11;5.25;5.11;2.11
4652;1;1.850;9.650;-3.834;-0.05;-0.04;-0.03;0.01;-0.09;5.36;5.01;2.06
4653;1;1.850;9.750;-3.848;-0.05;-0.04;-0.03;0.02;-0.08;5.44;4.88;2.00
4654;1;1.850;9.850;-3.861;-0.06;-0.04;-0.03;0.03;-0.06;5.48;4.72;1.93
4655;1;1.850;9.950;-3.875;-0.06;-0.04;-0.03;0.04;-0.05;5.49;4.53;1.86
4656;1;1.950;8.050;-3.644;0.01;0.05;-0.07;0.12;0.00;-2.66;-8.40;-2.99
4657;1;1.950;8.150;-3.657;-0.01;0.05;-0.08;0.11;-0.02;-1.67;-5.90;-1.78
4658;1;1.950;8.250;-3.670;-0.02;0.05;-0.07;0.07;-0.06;-0.90;-3.68;-0.75
4659;1;1.950;8.350;-3.682;-0.02;0.05;-0.07;0.04;-0.08;-0.15;-1.77;0.12
4660;1;1.950;8.450;-3.695;-0.03;0.04;-0.07;0.02;-0.11;0.56;-0.14;0.84
4661;1;1.950;8.550;-3.708;-0.03;0.04;-0.07;0.00;-0.15;1.22;1.19;1.41
4662;1;1.950;8.650;-3.721;-0.03;0.03;-0.06;-0.01;-0.17;1.83;2.25;1.84
4663;1;1.950;8.750;-3.734;-0.03;0.02;-0.06;-0.02;-0.17;2.39;3.07;2.15
4664;1;1.950;8.850;-3.746;-0.03;0.01;-0.05;-0.02;-0.18;2.89;3.70;2.37
4665;1;1.950;8.950;-3.759;-0.03;0.00;-0.05;-0.02;-0.17;3.33;4.16;2.51
4666;1;1.950;9.050;-3.772;-0.03;-0.01;-0.05;-0.02;-0.17;3.71;4.48;2.58
4667;1;1.950;9.150;-3.785;-0.03;-0.02;-0.04;-0.02;-0.16;4.04;4.69;2.61
4668;1;1.950;9.250;-3.798;-0.03;-0.02;-0.04;-0.02;-0.14;4.32;4.82;2.60
4669;1;1.950;9.350;-3.810;-0.04;-0.03;-0.04;-0.01;-0.13;4.54;4.88;2.56
4670;1;1.950;9.450;-3.823;-0.04;-0.04;-0.04;-0.01;-0.11;4.72;4.88;2.51
4671;1;1.950;9.550;-3.836;-0.04;-0.04;-0.04;0.00;-0.10;4.86;4.85;2.45
4672;1;1.950;9.650;-3.849;-0.05;-0.04;-0.04;0.00;-0.08;4.97;4.78;2.38
4673;1;1.950;9.750;-3.862;-0.05;-0.05;-0.04;0.01;-0.06;5.04;4.67;2.31
4674;1;1.950;9.850;-3.875;-0.05;-0.05;-0.03;0.02;-0.05;5.07;4.54;2.24
4675;1;1.950;9.950;-3.887;-0.06;-0.05;-0.03;0.03;-0.03;5.07;4.37;2.16
4676;1;0.200;10.200;-3.723;-0.15;0.06;0.07;-0.11;-0.14;6.28;0.28;-4.41
4677;1;0.200;10.600;-3.818;-0.14;0.03;0.07;-0.29;-0.10;6.12;-1.12;-6.14
4678;1;0.200;11.000;-3.912;-0.10;0.02;0.06;-0.42;-0.04;3.60;-1.54;-7.77
4679;1;0.200;11.400;-4.008;-0.07;0.02;0.05;-0.46;-0.01;-2.10;-1.00;-8.13
4680;1;0.200;11.800;-4.102;-0.04;0.01;0.06;-0.38;0.00;-10.89;-0.11;-4.80
4681;1;0.600;10.200;-3.767;-0.16;0.02;0.04;0.03;-0.18;8.08;4.99;-4.39
4682;1;0.600;10.600;-3.852;-0.19;-0.01;0.04;-0.06;-0.10;7.11;3.02;-5.46
4683;1;0.600;11.000;-3.938;-0.19;-0.02;0.04;-0.13;-0.03;3.52;1.38;-6.62
4684;1;0.600;11.400;-4.023;-0.18;-0.02;0.05;-0.16;0.04;-3.86;0.42;-6.83
4685;1;0.600;11.800;-4.108;-0.15;0.00;0.06;-0.16;0.05;-16.34;0.06;-3.83
4686;1;1.000;10.200;-3.813;-0.14;-0.01;0.01;0.09;-0.14;8.16;5.68;-2.59
4687;1;1.000;10.600;-3.888;-0.18;-0.03;0.01;0.06;-0.07;6.75;3.84;-3.36
4688;1;1.000;11.000;-3.963;-0.20;-0.04;0.02;0.03;0.00;2.63;2.03;-4.42
4689;1;1.000;11.400;-4.037;-0.20;-0.02;0.04;0.01;0.05;-5.74;0.71;-4.85
4690;1;1.000;11.800;-4.113;-0.18;0.00;0.06;-0.01;0.06;-20.03;0.09;-2.75
4691;1;1.400;10.200;-3.858;-0.11;-0.03;-0.02;0.09;-0.08;7.10;4.84;-0.36
4692;1;1.400;10.600;-3.922;-0.14;-0.04;-0.01;0.10;-0.02;5.60;3.24;-1.12
4693;1;1.400;11.000;-3.987;-0.17;-0.03;0.01;0.09;0.03;1.41;1.56;-2.36
4694;1;1.400;11.400;-4.052;-0.17;-0.02;0.03;0.08;0.05;-7.26;0.40;-3.28
4695;1;1.400;11.800;-4.117;-0.17;0.00;0.05;0.07;0.04;-21.86;0.02;-2.05
4696;1;1.800;10.200;-3.902;-0.08;-0.04;-0.03;0.06;-0.02;5.51;3.98;1.45
4697;1;1.800;10.600;-3.957;-0.11;-0.03;-0.02;0.09;0.03;4.18;2.53;0.60
4698;1;1.800;11.000;-4.012;-0.13;-0.02;0.00;0.10;0.05;0.28;0.90;-0.97
4699;1;1.800;11.400;-4.068;-0.14;0.00;0.02;0.10;0.05;-8.17;-0.09;-2.52
4700;1;1.800;11.800;-4.122;-0.13;0.00;0.04;0.09;0.03;-22.36;-0.09;-1.88
4701;1;2.200;8.200;-3.723;0.01;0.03;-0.08;0.19;-0.11;-1.88;-5.38;-0.06
4702;1;2.200;8.600;-3.767;-0.04;0.00;-0.06;0.04;-0.17;0.87;0.90;2.69
4703;1;2.200;9.000;-3.813;-0.04;-0.04;-0.05;-0.02;-0.15;2.77;3.50;3.43
4704;1;2.200;9.400;-3.858;-0.04;-0.06;-0.04;-0.03;-0.09;3.77;4.26;3.21
4705;1;2.200;9.800;-3.902;-0.05;-0.06;-0.04;-0.01;-0.02;4.11;4.26;2.80
4706;1;2.200;10.200;-3.948;-0.06;-0.04;-0.04;0.02;0.03;3.93;3.69;2.38
4707;1;2.200;10.600;-3.993;-0.08;-0.02;-0.03;0.06;0.06;2.85;2.36;1.51
4708;1;2.200;11.000;-4.037;-0.10;0.00;-0.01;0.08;0.06;-0.53;0.56;-0.32
4709;1;2.200;11.400;-4.082;-0.10;0.01;0.01;0.09;0.04;-8.44;-0.53;-2.47
4710;1;2.200;11.800;-4.128;-0.10;0.01;0.04;0.08;0.01;-22.15;-0.21;-2.17
4711;1;2.600;8.200;-3.818;0.02;-0.01;-0.07;0.27;-0.23;-2.90;-5.59;2.07
4712;1;2.600;8.600;-3.852;-0.04;-0.06;-0.05;0.08;-0.18;0.10;0.12;4.32
4713;1;2.600;9.000;-3.888;-0.06;-0.09;-0.04;-0.02;-0.11;2.05;2.49;4.44
4714;1;2.600;9.400;-3.922;-0.05;-0.09;-0.04;-0.06;-0.04;2.95;3.44;3.67
4715;1;2.600;9.800;-3.957;-0.05;-0.07;-0.04;-0.05;0.03;3.10;3.91;2.87
4716;1;2.600;10.200;-3.993;-0.05;-0.04;-0.05;-0.02;0.07;2.73;3.87;2.31
4717;1;2.600;10.600;-4.028;-0.06;0.00;-0.04;0.03;0.08;1.75;2.80;1.57
4718;1;2.600;11.000;-4.063;-0.08;0.03;-0.02;0.06;0.06;-0.99;0.66;-0.22
4719;1;2.600;11.400;-4.097;-0.08;0.03;0.01;0.07;0.03;-8.11;-0.94;-2.88
4720;1;2.600;11.800;-4.133;-0.06;0.01;0.04;0.07;0.00;-21.61;-0.37;-2.80
4721;1;3.000;8.200;-3.912;0.00;-0.08;-0.06;0.21;-0.26;-2.03;-4.57;4.13
4722;1;3.000;8.600;-3.938;-0.05;-0.12;-0.04;0.07;-0.12;0.83;-0.01;5.66
4723;1;3.000;9.000;-3.963;-0.06;-0.12;-0.04;-0.03;-0.03;2.35;1.74;5.04
4724;1;3.000;9.400;-3.987;-0.05;-0.11;-0.04;-0.07;0.04;2.85;2.62;3.70
4725;1;3.000;9.800;-4.012;-0.04;-0.07;-0.05;-0.08;0.08;2.64;3.37;2.41
4726;1;3.000;10.200;-4.037;-0.03;-0.03;-0.06;-0.04;0.10;1.92;3.91;1.53
4727;1;3.000;10.600;-4.063;-0.04;0.02;-0.05;0.01;0.09;0.81;3.39;0.91
4728;1;3.000;11.000;-4.088;-0.06;0.05;-0.03;0.04;0.05;-1.24;1.00;-0.47
4729;1;3.000;11.400;-4.113;-0.06;0.05;0.01;0.05;0.01;-7.12;-1.61;-3.52
4730;1;3.000;11.800;-4.137;-0.04;0.02;0.04;0.04;0.00;-20.77;-0.73;-3.88
4731;1;3.400;8.200;-4.008;-0.03;-0.13;-0.04;0.05;-0.08;3.17;-2.09;5.11
4732;1;3.400;8.600;-4.023;-0.05;-0.13;-0.03;0.02;0.07;3.68;0.54;5.86
4733;1;3.400;9.000;-4.037;-0.05;-0.12;-0.03;-0.04;0.13;3.13;1.43;4.87
4734;1;3.400;9.400;-4.052;-0.03;-0.09;-0.05;-0.07;0.15;2.29;1.91;3.44
4735;1;3.400;9.800;-4.068;-0.01;-0.06;-0.06;-0.08;0.15;1.45;2.46;1.99
4736;1;3.400;10.200;-4.082;0.00;-0.02;-0.07;-0.05;0.13;0.57;3.17;0.77
4737;1;3.400;10.600;-4.097;-0.02;0.03;-0.07;0.00;0.08;-0.37;3.28;0.02
4738;1;3.400;11.000;-4.113;-0.05;0.06;-0.05;0.04;0.02;-1.47;1.03;-0.85
4739;1;3.400;11.400;-4.128;-0.06;0.06;0.00;0.02;-0.02;-5.02;-3.25;-4.01
4740;1;3.400;11.800;-4.142;-0.03;0.02;0.03;0.00;0.01;-19.01;-2.01;-6.11
4741;1;3.800;8.200;-4.102;-0.05;-0.07;-0.03;-0.07;0.25;13.44;0.70;2.93
4742;1;3.800;8.600;-4.108;-0.03;-0.06;-0.02;-0.03;0.29;7.71;1.39;2.97
4743;1;3.800;9.000;-4.113;-0.01;-0.05;-0.03;-0.04;0.28;2.56;1.69;2.45
4744;1;3.800;9.400;-4.117;0.01;-0.04;-0.04;-0.06;0.25;-1.17;1.75;1.89
4745;1;3.800;9.800;-4.122;0.03;-0.02;-0.06;-0.06;0.20;-3.38;1.78;1.26
4746;1;3.800;10.200;-4.128;0.05;-0.01;-0.07;-0.03;0.15;-4.07;2.01;0.52
4747;1;3.800;10.600;-4.133;0.04;0.01;-0.09;0.03;0.09;-3.44;2.20;-0.17
4748;1;3.800;11.000;-4.137;-0.01;0.03;-0.09;0.09;-0.01;-2.02;0.34;-0.58
4749;1;3.800;11.400;-4.142;-0.07;0.05;-0.04;0.03;-0.11;-1.00;-6.53;-2.41
4750;1;3.800;11.800;-4.148;-0.04;0.02;0.02;-0.10;0.00;-10.33;-9.32;-10.72
4751;1;-0.050;7.950;-3.175;-0.85;8.99;-1.55;2.95;14.46;13.82;0.73;4.06
4752;1;-0.050;7.850;-3.200;1.08;3.69;-1.85;-3.23;13.26;-0.43;18.49;-1.36
4753;1;-0.050;7.750;-3.224;0.80;2.26;-0.90;-0.36;5.89;2.38;17.63;-1.92
4754;1;-0.050;7.650;-3.249;0.52;1.64;-0.55;0.59;2.10;4.24;16.73;-2.26
4755;1;-0.050;7.550;-3.274;0.32;1.22;-0.43;0.52;0.42;5.60;15.70;-2.72
4756;1;-0.050;7.450;-3.298;0.18;0.94;-0.36;0.23;-0.34;6.73;14.43;-3.23
4757;1;-0.050;7.350;-3.323;0.08;0.74;-0.31;-0.04;-0.62;7.66;13.02;-3.72
4758;1;-0.050;7.250;-3.348;0.01;0.58;-0.26;-0.25;-0.66;8.36;11.56;-4.14
4759;1;-0.050;7.150;-3.372;-0.03;0.45;-0.21;-0.41;-0.57;8.81;10.10;-4.46
4760;1;-0.050;7.050;-3.397;-0.06;0.35;-0.17;-0.52;-0.43;9.01;8.67;-4.66
4761;1;-0.050;6.950;-3.422;-0.07;0.26;-0.13;-0.59;-0.28;8.97;7.26;-4.73
4762;1;-0.050;6.850;-3.446;-0.08;0.19;-0.10;-0.61;-0.13;8.70;5.86;-4.65
4763;1;-0.050;6.750;-3.471;-0.08;0.13;-0.08;-0.61;0.03;8.22;4.46;-4.44
4764;1;-0.050;6.650;-3.496;-0.07;0.08;-0.06;-0.55;0.20;7.55;3.09;-4.12
4765;1;-0.050;6.550;-3.520;-0.07;0.05;-0.06;-0.41;0.31;6.80;1.71;-3.72
4766;1;-0.050;6.450;-3.545;-0.07;0.02;-0.06;-0.36;0.35;5.98;0.29;-3.23
4767;1;-0.050;6.350;-3.570;-0.07;-0.01;-0.06;-0.31;0.44;5.05;-1.18;-2.60
4768;1;-0.050;6.250;-3.595;-0.08;-0.03;-0.06;-0.27;0.52;4.05;-2.77;-1.82
4769;1;-0.050;6.150;-3.619;-0.09;-0.06;-0.07;-0.26;0.58;2.99;-4.51;-0.87
4770;1;-0.050;6.050;-3.644;-0.11;-0.09;-0.08;-0.29;0.66;1.89;-6.42;0.26
4771;1;-0.150;7.950;-3.200;-0.91;1.41;-0.22;4.54;-6.05;2.40;0.40;0.05
4772;1;-0.150;7.850;-3.224;-0.33;2.40;-0.47;6.20;5.39;1.27;9.47;2.40
4773;1;-0.150;7.750;-3.248;-0.02;1.94;-0.49;2.38;5.52;2.15;12.65;1.89
4774;1;-0.150;7.650;-3.272;0.10;1.45;-0.37;0.24;3.72;3.71;13.11;1.27
4775;1;-0.150;7.550;-3.296;0.10;1.13;-0.29;-0.76;2.45;5.00;12.72;0.63
4776;1;-0.150;7.450;-3.320;0.06;0.89;-0.24;-1.27;1.65;6.02;11.84;-0.03
4777;1;-0.150;7.350;-3.344;0.03;0.70;-0.20;-1.45;1.16;6.78;10.72;-0.64
4778;1;-0.150;7.250;-3.368;0.00;0.55;-0.16;-1.46;0.85;7.28;9.48;-1.16
4779;1;-0.150;7.150;-3.392;-0.02;0.43;-0.13;-1.35;0.64;7.52;8.21;-1.57
4780;1;-0.150;7.050;-3.416;-0.03;0.32;-0.10;-1.19;0.48;7.53;6.95;-1.87
4781;1;-0.150;6.950;-3.440;-0.03;0.24;-0.08;-1.00;0.36;7.32;5.72;-2.06
4782;1;-0.150;6.850;-3.464;-0.04;0.17;-0.06;-0.81;0.28;6.93;4.55;-2.13
4783;1;-0.150;6.750;-3.488;-0.04;0.12;-0.05;-0.65;0.21;6.36;3.44;-2.09
4784;1;-0.150;6.650;-3.512;-0.04;0.07;-0.04;-0.48;0.24;5.69;2.34;-1.96
4785;1;-0.150;6.550;-3.536;-0.04;0.03;-0.04;-0.35;0.29;4.95;1.24;-1.70
4786;1;-0.150;6.450;-3.560;-0.05;0.00;-0.04;-0.32;0.27;4.00;0.18;-1.31
4787;1;-0.150;6.350;-3.585;-0.05;-0.02;-0.05;-0.23;0.26;2.95;-0.92;-0.80
4788;1;-0.150;6.250;-3.609;-0.06;-0.05;-0.05;-0.20;0.26;1.85;-2.06;-0.11
4789;1;-0.150;6.150;-3.633;-0.08;-0.08;-0.06;-0.22;0.30;0.65;-3.28;0.77
4790;1;-0.150;6.050;-3.657;-0.09;-0.11;-0.07;-0.26;0.35;-0.57;-4.59;1.83
4791;1;-0.250;7.950;-3.224;-0.87;0.72;-0.27;-0.10;-7.85;-0.99;0.66;-0.02
4792;1;-0.250;7.850;-3.248;-0.73;1.44;-0.32;4.37;0.85;1.25;5.56;3.18
4793;1;-0.250;7.750;-3.271;-0.31;1.38;-0.31;2.78;2.90;2.54;8.60;3.69
4794;1;-0.250;7.650;-3.295;-0.05;1.15;-0.25;0.85;2.67;3.70;9.78;3.38
4795;1;-0.250;7.550;-3.318;0.06;0.91;-0.20;-0.32;2.01;4.72;9.88;2.82
4796;1;-0.250;7.450;-3.341;0.09;0.72;-0.16;-0.86;1.43;5.49;9.39;2.17
4797;1;-0.250;7.350;-3.365;0.08;0.57;-0.12;-1.05;1.01;6.00;8.58;1.53
4798;1;-0.250;7.250;-3.388;0.06;0.45;-0.10;-1.03;0.72;6.29;7.60;0.96
4799;1;-0.250;7.150;-3.412;0.05;0.34;-0.07;-0.93;0.51;6.34;6.57;0.47
4800;1;-0.250;7.050;-3.435;0.03;0.26;-0.06;-0.79;0.38;6.20;5.52;0.08
4801;1;-0.250;6.950;-3.459;0.02;0.19;-0.04;-0.65;0.30;5.89;4.50;-0.21
4802;1;-0.250;6.850;-3.482;0.01;0.13;-0.03;-0.54;0.25;5.40;3.54;-0.40
4803;1;-0.250;6.750;-3.505;0.00;0.08;-0.03;-0.42;0.22;4.78;2.62;-0.49
4804;1;-0.250;6.650;-3.529;-0.01;0.05;-0.03;-0.31;0.24;4.09;1.75;-0.48
4805;1;-0.250;6.550;-3.552;-0.01;0.01;-0.03;-0.27;0.24;3.23;0.94;-0.34
4806;1;-0.250;6.450;-3.576;-0.02;-0.02;-0.03;-0.24;0.24;2.19;0.16;-0.09
4807;1;-0.250;6.350;-3.599;-0.02;-0.04;-0.04;-0.20;0.24;1.05;-0.61;0.32
4808;1;-0.250;6.250;-3.623;-0.03;-0.07;-0.05;-0.22;0.24;-0.21;-1.37;0.91
4809;1;-0.250;6.150;-3.646;-0.05;-0.10;-0.06;-0.26;0.26;-1.52;-2.14;1.68
4810;1;-0.250;6.050;-3.670;-0.06;-0.13;-0.07;-0.31;0.29;-2.80;-2.96;2.62
4811;1;-0.350;7.950;-3.249;-0.86;0.60;-0.23;-2.73;-6.59;-1.36;0.78;0.42
4812;1;-0.350;7.850;-3.272;-0.79;1.06;-0.25;2.09;-0.34;1.12;3.98;3.40
4813;1;-0.350;7.750;-3.295;-0.40;1.05;-0.20;2.10;1.42;2.75;6.35;4.49
4814;1;-0.350;7.650;-3.317;-0.11;0.89;-0.16;1.00;1.57;3.85;7.52;4.59
4815;1;-0.350;7.550;-3.340;0.04;0.73;-0.12;0.14;1.29;4.64;7.82;4.22
4816;1;-0.350;7.450;-3.363;0.10;0.58;-0.09;-0.34;0.96;5.17;7.56;3.66
4817;1;-0.350;7.350;-3.386;0.10;0.46;-0.07;-0.53;0.69;5.47;6.98;3.05
4818;1;-0.350;7.250;-3.409;0.09;0.36;-0.05;-0.56;0.49;5.56;6.21;2.46
4819;1;-0.350;7.150;-3.431;0.08;0.28;-0.03;-0.52;0.36;5.46;5.37;1.93
4820;1;-0.350;7.050;-3.454;0.06;0.21;-0.02;-0.45;0.29;5.21;4.50;1.47
4821;1;-0.350;6.950;-3.477;0.05;0.15;-0.02;-0.39;0.25;4.78;3.66;1.08
4822;1;-0.350;6.850;-3.500;0.03;0.10;-0.01;-0.33;0.23;4.23;2.85;0.79
4823;1;-0.350;6.750;-3.523;0.03;0.06;-0.01;-0.26;0.24;3.58;2.11;0.58
4824;1;-0.350;6.650;-3.545;0.02;0.03;-0.01;-0.23;0.23;2.79;1.45;0.49
4825;1;-0.350;6.550;-3.568;0.01;-0.01;-0.02;-0.21;0.22;1.81;0.84;0.51
4826;1;-0.350;6.450;-3.591;0.01;-0.04;-0.02;-0.20;0.21;0.65;0.29;0.66
4827;1;-0.350;6.350;-3.614;0.00;-0.06;-0.03;-0.20;0.20;-0.62;-0.22;0.96
4828;1;-0.350;6.250;-3.637;0.00;-0.09;-0.04;-0.23;0.21;-1.98;-0.67;1.44
4829;1;-0.350;6.150;-3.660;-0.01;-0.12;-0.05;-0.26;0.23;-3.34;-1.10;2.08
4830;1;-0.350;6.050;-3.682;-0.02;-0.15;-0.06;-0.31;0.26;-4.60;-1.51;2.87
4831;1;-0.450;7.950;-3.274;-0.74;0.53;-0.18;-3.56;-5.31;-1.32;1.03;1.09
4832;1;-0.450;7.850;-3.296;-0.73;0.88;-0.17;1.04;-0.39;1.09;3.41;3.70
4833;1;-0.450;7.750;-3.318;-0.40;0.85;-0.12;1.50;0.75;2.89;5.16;4.93
4834;1;-0.450;7.650;-3.340;-0.13;0.72;-0.09;0.92;0.89;3.97;6.13;5.25
4835;1;-0.450;7.550;-3.362;0.02;0.59;-0.06;0.34;0.77;4.63;6.45;5.07
4836;1;-0.450;7.450;-3.385;0.08;0.48;-0.04;-0.01;0.60;4.98;6.30;4.61
4837;1;-0.450;7.350;-3.407;0.10;0.39;-0.03;-0.19;0.44;5.10;5.85;4.04
4838;1;-0.450;7.250;-3.429;0.09;0.31;-0.01;-0.26;0.34;5.04;5.24;3.46
4839;1;-0.450;7.150;-3.451;0.08;0.24;-0.01;-0.27;0.27;4.82;4.53;2.91
4840;1;-0.450;7.050;-3.473;0.07;0.18;0.00;-0.25;0.23;4.45;3.80;2.39
4841;1;-0.450;6.950;-3.495;0.05;0.13;0.00;-0.23;0.22;3.96;3.08;1.94
4842;1;-0.450;6.850;-3.518;0.05;0.08;0.00;-0.20;0.24;3.37;2.42;1.56
4843;1;-0.450;6.750;-3.540;0.04;0.05;0.00;-0.19;0.24;2.63;1.82;1.26
4844;1;-0.450;6.650;-3.562;0.03;0.01;0.00;-0.18;0.22;1.71;1.30;1.07
4845;1;-0.450;6.550;-3.584;0.03;-0.02;-0.01;-0.18;0.20;0.61;0.87;0.99
4846;1;-0.450;6.450;-3.606;0.03;-0.05;-0.01;-0.18;0.18;-0.66;0.50;1.02
4847;1;-0.450;6.350;-3.629;0.03;-0.08;-0.02;-0.19;0.18;-2.03;0.21;1.21
4848;1;-0.450;6.250;-3.651;0.02;-0.11;-0.03;-0.21;0.19;-3.43;0.01;1.55
4849;1;-0.450;6.150;-3.673;0.02;-0.13;-0.04;-0.24;0.21;-4.77;-0.14;2.05
4850;1;-0.450;6.050;-3.695;0.01;-0.17;-0.05;-0.29;0.22;-5.96;-0.24;2.68
4851;1;-0.550;7.950;-3.298;-0.62;0.50;-0.14;-3.44;-4.28;-1.01;1.28;1.76
4852;1;-0.550;7.850;-3.320;-0.63;0.76;-0.10;0.68;-0.25;1.29;3.22;4.06
4853;1;-0.550;7.750;-3.341;-0.35;0.71;-0.06;1.15;0.44;3.07;4.57;5.22
4854;1;-0.550;7.650;-3.363;-0.12;0.61;-0.03;0.79;0.49;4.10;5.34;5.62
4855;1;-0.550;7.550;-3.385;0.00;0.50;-0.02;0.40;0.43;4.65;5.60;5.53
4856;1;-0.550;7.450;-3.406;0.06;0.41;-0.01;0.14;0.34;4.85;5.48;5.15
4857;1;-0.550;7.350;-3.428;0.08;0.33;0.00;-0.01;0.27;4.84;5.11;4.64
4858;1;-0.550;7.250;-3.449;0.08;0.26;0.01;-0.09;0.23;4.67;4.59;4.08
4859;1;-0.550;7.150;-3.471;0.07;0.21;0.01;-0.11;0.20;4.35;3.99;3.51
4860;1;-0.550;7.050;-3.492;0.06;0.15;0.01;-0.13;0.20;3.92;3.34;2.97
4861;1;-0.550;6.950;-3.514;0.06;0.11;0.02;-0.13;0.25;3.38;2.72;2.46
4862;1;-0.550;6.850;-3.535;0.05;0.07;0.02;-0.14;0.25;2.71;2.16;2.01
4863;1;-0.550;6.750;-3.557;0.05;0.03;0.02;-0.14;0.24;1.86;1.66;1.63
