Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
Nr.;Punkt;X;Y;Z;mx;my;mxy;vx;vy;nx;ny;nxy
5807;1;8.550;7.350;-3.428;0.02;0.03;0.00;0.01;0.03;0.51;1.17;-0.23
5808;1;8.550;7.250;-3.449;0.01;0.03;0.00;0.02;0.02;0.52;1.20;-0.18
5809;1;8.550;7.150;-3.471;0.01;0.02;0.00;0.02;0.01;0.52;1.21;-0.13
5810;1;8.550;7.050;-3.492;0.01;0.02;0.00;0.02;0.01;0.52;1.20;-0.08
5811;1;8.550;6.950;-3.514;0.01;0.02;0.00;0.02;0.01;0.52;1.19;-0.02
5812;1;8.550;6.850;-3.535;0.01;0.01;0.00;0.02;0.02;0.53;1.16;0.03
5813;1;8.550;6.750;-3.557;0.00;0.01;0.00;0.02;0.02;0.54;1.13;0.08
5814;1;8.550;6.650;-3.579;0.00;0.01;0.00;0.02;0.02;0.55;1.10;0.12
5815;1;8.550;6.550;-3.600;0.00;0.01;0.00;0.02;0.02;0.55;1.06;0.16
5816;1;8.550;6.450;-3.622;0.00;0.01;0.00;0.02;0.01;0.55;1.02;0.20
5817;1;8.550;6.350;-3.643;0.00;0.01;0.00;0.02;0.01;0.56;0.98;0.23
5818;1;8.550;6.250;-3.665;0.00;0.00;0.00;0.02;0.01;0.56;0.94;0.25
5819;1;8.550;6.150;-3.686;0.00;0.00;0.00;0.02;0.01;0.56;0.90;0.27
5820;1;8.550;6.050;-3.708;0.00;0.00;0.00;0.02;0.01;0.57;0.86;0.28
5821;1;8.650;7.950;-3.323;-0.03;0.03;0.01;0.13;-0.26;0.16;-0.08;0.06
5822;1;8.650;7.850;-3.344;-0.03;0.05;0.01;-0.12;0.00;0.32;0.27;-0.13
5823;1;8.650;7.750;-3.365;-0.01;0.05;0.01;-0.11;0.03;0.42;0.53;-0.25
5824;1;8.650;7.650;-3.386;0.00;0.04;0.01;-0.07;0.03;0.47;0.73;-0.30
5825;1;8.650;7.550;-3.407;0.01;0.04;0.00;-0.04;0.03;0.50;0.87;-0.31
5826;1;8.650;7.450;-3.428;0.01;0.03;0.00;-0.02;0.02;0.51;0.97;-0.29
5827;1;8.650;7.350;-3.449;0.01;0.03;0.00;-0.01;0.02;0.52;1.03;-0.26
5828;1;8.650;7.250;-3.470;0.01;0.02;0.00;0.00;0.01;0.52;1.07;-0.22
5829;1;8.650;7.150;-3.490;0.01;0.02;0.00;0.01;0.01;0.53;1.08;-0.17
5830;1;8.650;7.050;-3.511;0.01;0.02;0.00;0.01;0.02;0.54;1.09;-0.12
5831;1;8.650;6.950;-3.532;0.01;0.02;0.00;0.01;0.02;0.55;1.08;-0.07
5832;1;8.650;6.850;-3.553;0.01;0.01;0.00;0.01;0.02;0.55;1.07;-0.02
5833;1;8.650;6.750;-3.574;0.00;0.01;0.00;0.01;0.02;0.56;1.04;0.03
5834;1;8.650;6.650;-3.595;0.00;0.01;0.00;0.01;0.02;0.56;1.02;0.08
5835;1;8.650;6.550;-3.616;0.00;0.01;0.00;0.01;0.02;0.57;0.99;0.12
5836;1;8.650;6.450;-3.637;0.00;0.01;0.00;0.01;0.01;0.57;0.96;0.15
5837;1;8.650;6.350;-3.658;0.00;0.01;0.00;0.01;0.01;0.56;0.92;0.18
5838;1;8.650;6.250;-3.679;0.00;0.00;0.00;0.01;0.01;0.56;0.89;0.20
5839;1;8.650;6.150;-3.700;0.00;0.00;0.00;0.01;0.01;0.56;0.86;0.22
5840;1;8.650;6.050;-3.721;0.00;0.00;0.00;0.01;0.01;0.56;0.82;0.23
5841;1;8.750;7.950;-3.348;-0.03;0.03;0.01;0.11;-0.22;0.16;-0.15;0.05
5842;1;8.750;7.850;-3.368;-0.03;0.04;0.01;-0.09;0.00;0.32;0.18;-0.13
5843;1;8.750;7.750;-3.388;-0.01;0.04;0.00;-0.09;0.01;0.41;0.43;-0.24
5844;1;8.750;7.650;-3.409;0.00;0.04;0.00;-0.06;0.01;0.47;0.61;-0.30
5845;1;8.750;7.550;-3.429;0.01;0.03;0.00;-0.04;0.01;0.50;0.75;-0.31
5846;1;8.750;7.450;-3.449;0.01;0.03;0.00;-0.02;0.01;0.52;0.84;-0.30
5847;1;8.750;7.350;-3.470;0.01;0.02;0.00;-0.01;0.01;0.53;0.91;-0.28
5848;1;8.750;7.250;-3.490;0.01;0.02;0.00;0.00;0.01;0.53;0.95;-0.24
5849;1;8.750;7.150;-3.510;0.01;0.02;0.00;0.00;0.02;0.54;0.98;-0.20
5850;1;8.750;7.050;-3.530;0.01;0.02;0.00;0.00;0.02;0.56;0.99;-0.15
5851;1;8.750;6.950;-3.551;0.01;0.01;0.00;0.00;0.02;0.57;0.98;-0.11
5852;1;8.750;6.850;-3.571;0.01;0.01;0.00;0.00;0.02;0.57;0.97;-0.06
5853;1;8.750;6.750;-3.591;0.01;0.01;0.00;0.01;0.02;0.58;0.96;-0.01
5854;1;8.750;6.650;-3.612;0.00;0.01;0.00;0.01;0.02;0.58;0.94;0.03
5855;1;8.750;6.550;-3.632;0.00;0.01;0.00;0.01;0.02;0.58;0.91;0.07
5856;1;8.750;6.450;-3.652;0.00;0.01;0.00;0.01;0.01;0.57;0.89;0.11
5857;1;8.750;6.350;-3.673;0.00;0.00;0.00;0.01;0.01;0.56;0.86;0.14
5858;1;8.750;6.250;-3.693;0.00;0.00;0.00;0.01;0.01;0.56;0.84;0.16
5859;1;8.750;6.150;-3.713;0.00;0.00;0.00;0.01;0.01;0.56;0.81;0.17
5860;1;8.750;6.050;-3.734;0.00;0.00;0.00;0.01;0.01;0.56;0.78;0.18
5861;1;8.850;7.950;-3.372;-0.03;0.03;0.01;0.09;-0.17;0.17;-0.21;0.03
5862;1;8.850;7.850;-3.392;-0.02;0.04;0.01;-0.08;-0.01;0.32;0.10;-0.14
5863;1;8.850;7.750;-3.412;-0.01;0.03;0.00;-0.07;0.00;0.42;0.34;-0.24
5864;1;8.850;7.650;-3.431;0.00;0.03;0.00;-0.05;0.00;0.47;0.51;-0.30
5865;1;8.850;7.550;-3.451;0.00;0.03;0.00;-0.03;0.00;0.50;0.64;-0.32
5866;1;8.850;7.450;-3.471;0.01;0.02;0.00;-0.02;0.00;0.52;0.74;-0.31
5867;1;8.850;7.350;-3.490;0.01;0.02;0.00;-0.01;0.01;0.53;0.80;-0.29
5868;1;8.850;7.250;-3.510;0.01;0.02;0.00;-0.01;0.02;0.55;0.85;-0.26
5869;1;8.850;7.150;-3.530;0.01;0.02;0.00;-0.01;0.02;0.56;0.88;-0.22
5870;1;8.850;7.050;-3.550;0.01;0.01;0.00;0.00;0.02;0.57;0.89;-0.18
5871;1;8.850;6.950;-3.569;0.01;0.01;0.00;0.00;0.02;0.58;0.89;-0.14
5872;1;8.850;6.850;-3.589;0.01;0.01;0.00;0.00;0.02;0.59;0.89;-0.09
5873;1;8.850;6.750;-3.609;0.01;0.01;0.00;0.00;0.02;0.59;0.87;-0.05
5874;1;8.850;6.650;-3.628;0.00;0.01;0.00;0.00;0.02;0.59;0.86;0.00
5875;1;8.850;6.550;-3.648;0.00;0.01;0.00;0.00;0.01;0.58;0.84;0.03
5876;1;8.850;6.450;-3.668;0.00;0.00;0.00;0.01;0.01;0.57;0.82;0.07
5877;1;8.850;6.350;-3.687;0.00;0.00;0.00;0.01;0.01;0.56;0.80;0.09
5878;1;8.850;6.250;-3.707;0.00;0.00;0.00;0.01;0.01;0.56;0.78;0.12
5879;1;8.850;6.150;-3.727;0.00;0.00;0.00;0.01;0.01;0.55;0.76;0.13
5880;1;8.850;6.050;-3.746;0.00;0.00;0.00;0.01;0.01;0.55;0.74;0.14
5881;1;8.950;7.950;-3.397;-0.02;0.02;0.01;0.06;-0.14;0.19;-0.27;0.01
5882;1;8.950;7.850;-3.416;-0.02;0.03;0.00;-0.07;-0.01;0.33;0.03;-0.14
5883;1;8.950;7.750;-3.435;-0.01;0.03;0.00;-0.06;-0.01;0.42;0.26;-0.24
5884;1;8.950;7.650;-3.454;0.00;0.03;0.00;-0.04;0.00;0.47;0.43;-0.30
5885;1;8.950;7.550;-3.473;0.00;0.02;0.00;-0.03;0.00;0.50;0.55;-0.32
5886;1;8.950;7.450;-3.492;0.00;0.02;0.00;-0.02;0.00;0.52;0.64;-0.32
5887;1;8.950;7.350;-3.511;0.00;0.02;0.00;-0.01;0.01;0.54;0.71;-0.30
5888;1;8.950;7.250;-3.530;0.00;0.02;0.00;-0.01;0.02;0.56;0.76;-0.28
5889;1;8.950;7.150;-3.550;0.01;0.01;0.00;-0.01;0.02;0.58;0.79;-0.25
5890;1;8.950;7.050;-3.569;0.01;0.01;0.00;-0.01;0.02;0.59;0.80;-0.21
5891;1;8.950;6.950;-3.588;0.01;0.01;0.00;0.00;0.02;0.60;0.81;-0.17
5892;1;8.950;6.850;-3.607;0.00;0.01;0.00;0.00;0.02;0.60;0.81;-0.12
5893;1;8.950;6.750;-3.626;0.00;0.01;0.00;0.00;0.02;0.60;0.80;-0.08
5894;1;8.950;6.650;-3.645;0.00;0.01;0.00;0.00;0.02;0.59;0.78;-0.04
5895;1;8.950;6.550;-3.664;0.00;0.01;0.00;0.00;0.01;0.58;0.77;0.00
5896;1;8.950;6.450;-3.683;0.00;0.00;0.00;0.00;0.01;0.57;0.76;0.03
5897;1;8.950;6.350;-3.702;0.00;0.00;0.00;0.00;0.01;0.56;0.74;0.06
5898;1;8.950;6.250;-3.721;0.00;0.00;0.00;0.01;0.01;0.55;0.73;0.08
5899;1;8.950;6.150;-3.740;0.00;0.00;0.00;0.01;0.01;0.54;0.71;0.09
5900;1;8.950;6.050;-3.759;0.00;0.00;0.00;0.01;0.00;0.54;0.70;0.10
5901;1;9.050;7.950;-3.422;-0.02;0.02;0.01;0.03;-0.11;0.20;-0.32;-0.01
5902;1;9.050;7.850;-3.440;-0.02;0.03;0.00;-0.06;-0.02;0.34;-0.03;-0.15
5903;1;9.050;7.750;-3.459;-0.01;0.02;0.00;-0.05;-0.01;0.42;0.19;-0.24
5904;1;9.050;7.650;-3.477;0.00;0.02;0.00;-0.04;-0.01;0.47;0.35;-0.30
5905;1;9.050;7.550;-3.495;0.00;0.02;0.00;-0.03;0.00;0.50;0.47;-0.32
5906;1;9.050;7.450;-3.514;0.00;0.02;0.00;-0.02;0.01;0.53;0.56;-0.32
5907;1;9.050;7.350;-3.532;0.00;0.02;0.00;-0.01;0.02;0.55;0.63;-0.31
5908;1;9.050;7.250;-3.551;0.00;0.01;0.00;-0.01;0.02;0.57;0.68;-0.29
5909;1;9.050;7.150;-3.569;0.00;0.01;0.00;-0.01;0.02;0.59;0.71;-0.26
5910;1;9.050;7.050;-3.588;0.00;0.01;0.00;-0.01;0.02;0.60;0.73;-0.23
5911;1;9.050;6.950;-3.606;0.00;0.01;0.00;-0.01;0.02;0.61;0.73;-0.19
5912;1;9.050;6.850;-3.625;0.00;0.01;0.00;0.00;0.02;0.61;0.73;-0.15
5913;1;9.050;6.750;-3.643;0.00;0.01;0.00;0.00;0.02;0.60;0.73;-0.11
5914;1;9.050;6.650;-3.661;0.00;0.01;0.00;0.00;0.01;0.59;0.72;-0.07
5915;1;9.050;6.550;-3.680;0.00;0.00;0.00;0.00;0.01;0.58;0.71;-0.04
5916;1;9.050;6.450;-3.698;0.00;0.00;0.00;0.00;0.01;0.57;0.69;0.00
5917;1;9.050;6.350;-3.717;0.00;0.00;0.00;0.00;0.01;0.55;0.68;0.02
5918;1;9.050;6.250;-3.735;0.00;0.00;0.00;0.00;0.01;0.54;0.67;0.04
5919;1;9.050;6.150;-3.754;0.00;0.00;0.00;0.00;0.01;0.53;0.66;0.06
5920;1;9.050;6.050;-3.772;0.00;0.00;0.00;0.01;0.00;0.52;0.65;0.07
5921;1;9.150;7.950;-3.446;-0.02;0.02;0.01;0.00;-0.08;0.22;-0.36;-0.03
5922;1;9.150;7.850;-3.464;-0.01;0.02;0.01;-0.05;-0.02;0.34;-0.08;-0.16
5923;1;9.150;7.750;-3.482;-0.01;0.02;0.00;-0.04;-0.01;0.42;0.12;-0.25
5924;1;9.150;7.650;-3.500;0.00;0.02;0.00;-0.03;0.00;0.46;0.28;-0.30
5925;1;9.150;7.550;-3.518;0.00;0.02;0.00;-0.02;0.01;0.50;0.40;-0.32
5926;1;9.150;7.450;-3.535;0.00;0.02;0.00;-0.02;0.02;0.53;0.49;-0.33
5927;1;9.150;7.350;-3.553;0.00;0.01;0.00;-0.01;0.02;0.56;0.56;-0.32
5928;1;9.150;7.250;-3.571;0.00;0.01;0.00;-0.01;0.02;0.58;0.61;-0.31
5929;1;9.150;7.150;-3.589;0.00;0.01;0.00;-0.01;0.02;0.60;0.64;-0.28
5930;1;9.150;7.050;-3.607;0.00;0.01;0.00;-0.01;0.02;0.61;0.66;-0.25
5931;1;9.150;6.950;-3.625;0.00;0.01;0.00;-0.01;0.02;0.61;0.66;-0.21
5932;1;9.150;6.850;-3.642;0.00;0.01;0.00;-0.01;0.02;0.61;0.67;-0.17
5933;1;9.150;6.750;-3.660;0.00;0.01;0.00;-0.01;0.02;0.60;0.66;-0.13
5934;1;9.150;6.650;-3.678;0.00;0.00;0.00;0.00;0.01;0.58;0.65;-0.10
5935;1;9.150;6.550;-3.696;0.00;0.00;0.00;0.00;0.01;0.57;0.65;-0.06
5936;1;9.150;6.450;-3.714;0.00;0.00;0.00;0.00;0.01;0.56;0.64;-0.03
5937;1;9.150;6.350;-3.731;0.00;0.00;0.00;0.00;0.01;0.54;0.63;-0.01
5938;1;9.150;6.250;-3.749;0.00;0.00;0.00;0.00;0.01;0.53;0.62;0.01
5939;1;9.150;6.150;-3.767;0.00;0.00;0.00;0.00;0.00;0.52;0.62;0.03
5940;1;9.150;6.050;-3.785;0.00;0.00;0.00;0.00;0.00;0.51;0.61;0.04
5941;1;9.250;7.950;-3.471;-0.02;0.02;0.01;-0.01;-0.06;0.24;-0.40;-0.05
5942;1;9.250;7.850;-3.488;-0.01;0.02;0.01;-0.04;-0.02;0.35;-0.13;-0.17
5943;1;9.250;7.750;-3.505;-0.01;0.02;0.00;-0.03;-0.01;0.41;0.07;-0.25
5944;1;9.250;7.650;-3.523;0.00;0.02;0.00;-0.02;0.01;0.46;0.22;-0.30
5945;1;9.250;7.550;-3.540;0.00;0.01;0.00;-0.02;0.02;0.50;0.34;-0.33
5946;1;9.250;7.450;-3.557;0.00;0.01;0.00;-0.02;0.02;0.54;0.43;-0.34
5947;1;9.250;7.350;-3.574;0.00;0.01;0.00;-0.01;0.02;0.57;0.50;-0.33
5948;1;9.250;7.250;-3.591;0.00;0.01;0.00;-0.01;0.02;0.59;0.54;-0.32
5949;1;9.250;7.150;-3.609;0.00;0.01;0.00;-0.01;0.02;0.60;0.58;-0.30
5950;1;9.250;7.050;-3.626;0.00;0.01;0.00;-0.01;0.02;0.61;0.59;-0.26
5951;1;9.250;6.950;-3.643;0.00;0.01;0.00;-0.01;0.02;0.61;0.60;-0.23
5952;1;9.250;6.850;-3.660;0.00;0.01;0.00;-0.01;0.02;0.60;0.61;-0.19
5953;1;9.250;6.750;-3.677;0.00;0.00;0.00;-0.01;0.01;0.59;0.60;-0.15
5954;1;9.250;6.650;-3.695;0.00;0.00;0.00;-0.01;0.01;0.58;0.60;-0.12
5955;1;9.250;6.550;-3.712;0.00;0.00;0.00;0.00;0.01;0.56;0.59;-0.09
5956;1;9.250;6.450;-3.729;0.00;0.00;0.00;0.00;0.01;0.55;0.59;-0.06
5957;1;9.250;6.350;-3.746;0.00;0.00;0.00;0.00;0.01;0.53;0.58;-0.03
5958;1;9.250;6.250;-3.763;0.00;0.00;0.00;0.00;0.00;0.52;0.58;-0.01
5959;1;9.250;6.150;-3.780;0.00;0.00;0.00;0.00;0.00;0.50;0.57;0.00
5960;1;9.250;6.050;-3.798;0.00;0.00;0.00;0.00;0.00;0.49;0.57;0.01
5961;1;9.350;7.950;-3.496;-0.01;0.01;0.01;-0.03;-0.03;0.25;-0.42;-0.06
5962;1;9.350;7.850;-3.512;-0.01;0.02;0.01;-0.04;-0.01;0.35;-0.17;-0.18
5963;1;9.350;7.750;-3.529;-0.01;0.01;0.00;-0.03;0.00;0.41;0.02;-0.26
5964;1;9.350;7.650;-3.545;0.00;0.01;0.00;-0.02;0.01;0.47;0.17;-0.31
5965;1;9.350;7.550;-3.562;0.00;0.01;0.00;-0.02;0.02;0.51;0.29;-0.33
5966;1;9.350;7.450;-3.579;0.00;0.01;0.00;-0.01;0.02;0.55;0.38;-0.35
5967;1;9.350;7.350;-3.595;0.00;0.01;0.00;-0.01;0.02;0.58;0.44;-0.34
5968;1;9.350;7.250;-3.612;0.00;0.01;0.00;-0.01;0.02;0.60;0.49;-0.33
5969;1;9.350;7.150;-3.628;0.00;0.01;0.00;-0.01;0.02;0.61;0.52;-0.31
5970;1;9.350;7.050;-3.645;0.00;0.01;0.00;-0.01;0.02;0.61;0.54;-0.28
5971;1;9.350;6.950;-3.661;0.00;0.00;0.00;-0.01;0.02;0.61;0.55;-0.24
5972;1;9.350;6.850;-3.678;0.00;0.00;0.00;-0.01;0.01;0.60;0.55;-0.21
5973;1;9.350;6.750;-3.695;0.00;0.00;0.00;-0.01;0.01;0.58;0.55;-0.17
5974;1;9.350;6.650;-3.711;0.00;0.00;0.00;-0.01;0.01;0.57;0.55;-0.14
5975;1;9.350;6.550;-3.728;0.00;0.00;0.00;-0.01;0.01;0.56;0.55;-0.11
5976;1;9.350;6.450;-3.744;0.00;0.00;0.00;0.00;0.01;0.54;0.54;-0.08
5977;1;9.350;6.350;-3.761;0.00;0.00;0.00;0.00;0.01;0.52;0.54;-0.05
5978;1;9.350;6.250;-3.777;0.00;0.00;0.00;0.00;0.00;0.50;0.54;-0.03
5979;1;9.350;6.150;-3.794;0.00;0.00;0.00;0.00;0.00;0.48;0.53;-0.02
5980;1;9.350;6.050;-3.810;0.00;0.00;0.00;0.00;0.00;0.47;0.53;-0.01
5981;1;9.450;7.950;-3.520;-0.01;0.01;0.01;-0.03;-0.01;0.26;-0.42;-0.08
5982;1;9.450;7.850;-3.536;-0.01;0.01;0.01;-0.03;0.00;0.35;-0.20;-0.19
5983;1;9.450;7.750;-3.552;-0.01;0.01;0.00;-0.02;0.01;0.42;-0.02;-0.26
5984;1;9.450;7.650;-3.568;-0.01;0.01;0.00;-0.02;0.02;0.47;0.13;-0.31
5985;1;9.450;7.550;-3.584;0.00;0.01;0.00;-0.01;0.02;0.52;0.24;-0.34
5986;1;9.450;7.450;-3.600;0.00;0.01;0.00;-0.01;0.02;0.55;0.33;-0.35
5987;1;9.450;7.350;-3.616;0.00;0.01;0.00;-0.01;0.02;0.58;0.40;-0.35
5988;1;9.450;7.250;-3.632;0.00;0.01;0.00;-0.01;0.02;0.60;0.44;-0.34
5989;1;9.450;7.150;-3.648;0.00;0.01;0.00;-0.01;0.02;0.60;0.47;-0.32
5990;1;9.450;7.050;-3.664;0.00;0.00;0.00;-0.01;0.02;0.60;0.49;-0.29
5991;1;9.450;6.950;-3.680;0.00;0.00;0.00;-0.01;0.01;0.60;0.50;-0.26
5992;1;9.450;6.850;-3.696;0.00;0.00;0.00;-0.01;0.01;0.59;0.51;-0.22
5993;1;9.450;6.750;-3.712;0.00;0.00;0.00;-0.01;0.01;0.58;0.51;-0.19
5994;1;9.450;6.650;-3.728;0.00;0.00;0.00;-0.01;0.01;0.56;0.51;-0.15
5995;1;9.450;6.550;-3.744;0.00;0.00;0.00;-0.01;0.01;0.54;0.50;-0.12
5996;1;9.450;6.450;-3.760;0.00;0.00;0.00;-0.01;0.01;0.52;0.50;-0.09
5997;1;9.450;6.350;-3.775;0.00;0.00;0.00;-0.01;0.00;0.50;0.50;-0.07
5998;1;9.450;6.250;-3.791;0.00;0.00;0.00;0.00;0.00;0.49;0.50;-0.05
5999;1;9.450;6.150;-3.807;0.00;0.00;0.00;0.00;0.00;0.47;0.50;-0.03
6000;1;9.450;6.050;-3.823;0.00;0.00;0.00;0.00;0.00;0.45;0.50;-0.02
6001;1;9.550;7.950;-3.545;-0.01;0.01;0.01;-0.02;0.00;0.28;-0.44;-0.10
6002;1;9.550;7.850;-3.560;-0.01;0.01;0.01;-0.02;0.00;0.36;-0.22;-0.20
6003;1;9.550;7.750;-3.576;-0.01;0.01;0.00;-0.02;0.01;0.42;-0.05;-0.27
6004;1;9.550;7.650;-3.591;-0.01;0.01;0.00;-0.01;0.02;0.48;0.09;-0.32
6005;1;9.550;7.550;-3.606;-0.01;0.01;0.00;-0.01;0.02;0.52;0.20;-0.35
6006;1;9.550;7.450;-3.622;-0.01;0.01;0.00;-0.01;0.02;0.56;0.29;-0.36
6007;1;9.550;7.350;-3.637;0.00;0.01;0.00;-0.01;0.02;0.58;0.35;-0.36
6008;1;9.550;7.250;-3.652;0.00;0.01;0.00;-0.01;0.02;0.60;0.40;-0.35
6009;1;9.550;7.150;-3.668;0.00;0.00;0.00;-0.01;0.02;0.60;0.43;-0.32
6010;1;9.550;7.050;-3.683;0.00;0.00;0.00;-0.01;0.01;0.60;0.45;-0.30
6011;1;9.550;6.950;-3.698;0.00;0.00;0.00;-0.01;0.01;0.59;0.46;-0.27
6012;1;9.550;6.850;-3.714;0.00;0.00;0.00;-0.01;0.01;0.58;0.47;-0.23
6013;1;9.550;6.750;-3.729;0.00;0.00;0.00;-0.01;0.01;0.57;0.47;-0.20
6014;1;9.550;6.650;-3.744;0.00;0.00;0.00;-0.01;0.01;0.55;0.47;-0.16
6015;1;9.550;6.550;-3.760;0.00;0.00;0.00;-0.01;0.01;0.53;0.46;-0.13
6016;1;9.550;6.450;-3.775;0.00;0.00;0.00;-0.01;0.00;0.51;0.46;-0.10
6017;1;9.550;6.350;-3.790;0.00;0.00;0.00;-0.01;0.00;0.49;0.46;-0.08
6018;1;9.550;6.250;-3.805;0.00;0.00;0.00;-0.01;0.00;0.47;0.46;-0.06
6019;1;9.550;6.150;-3.821;0.00;0.00;0.00;0.00;0.00;0.45;0.47;-0.05
6020;1;9.550;6.050;-3.836;0.00;0.00;0.00;0.00;0.00;0.43;0.47;-0.04
6021;1;9.650;7.950;-3.570;-0.01;0.01;0.01;-0.01;0.01;0.29;-0.44;-0.12
6022;1;9.650;7.850;-3.585;-0.01;0.01;0.00;-0.01;0.00;0.37;-0.24;-0.21
6023;1;9.650;7.750;-3.599;-0.01;0.01;0.00;-0.01;0.02;0.43;-0.08;-0.28
6024;1;9.650;7.650;-3.614;-0.01;0.01;0.00;-0.01;0.02;0.49;0.06;-0.33
6025;1;9.650;7.550;-3.629;-0.01;0.01;0.00;-0.01;0.02;0.53;0.17;-0.36
6026;1;9.650;7.450;-3.643;-0.01;0.01;0.00;-0.01;0.02;0.56;0.25;-0.37
6027;1;9.650;7.350;-3.658;-0.01;0.00;0.00;-0.01;0.02;0.58;0.32;-0.36
6028;1;9.650;7.250;-3.673;0.00;0.00;0.00;-0.01;0.02;0.59;0.36;-0.35
6029;1;9.650;7.150;-3.687;0.00;0.00;0.00;-0.01;0.02;0.59;0.39;-0.33
6030;1;9.650;7.050;-3.702;0.00;0.00;0.00;-0.01;0.01;0.59;0.41;-0.30
6031;1;9.650;6.950;-3.717;0.00;0.00;0.00;-0.01;0.01;0.58;0.42;-0.27
6032;1;9.650;6.850;-3.731;0.00;0.00;0.00;-0.01;0.01;0.57;0.43;-0.24
6033;1;9.650;6.750;-3.746;0.00;0.00;0.00;-0.01;0.01;0.56;0.43;-0.21
6034;1;9.650;6.650;-3.761;0.00;0.00;0.00;-0.01;0.01;0.54;0.43;-0.17
6035;1;9.650;6.550;-3.775;0.00;0.00;0.00;-0.01;0.00;0.52;0.43;-0.14
6036;1;9.650;6.450;-3.790;0.00;0.00;0.00;-0.01;0.00;0.50;0.43;-0.11
6037;1;9.650;6.350;-3.805;0.00;0.00;0.00;-0.01;0.00;0.47;0.43;-0.09
6038;1;9.650;6.250;-3.820;0.00;0.00;0.00;-0.01;0.00;0.45;0.43;-0.07
6039;1;9.650;6.150;-3.834;0.00;0.00;0.00;-0.01;0.00;0.43;0.44;-0.05
6040;1;9.650;6.050;-3.849;0.00;0.00;0.00;0.00;0.00;0.41;0.45;-0.05
6041;1;9.750;7.950;-3.595;-0.01;0.01;0.01;-0.01;0.02;0.31;-0.45;-0.15
6042;1;9.750;7.850;-3.609;-0.01;0.01;0.00;0.00;0.01;0.38;-0.25;-0.23
6043;1;9.750;7.750;-3.623;-0.01;0.01;0.00;-0.01;0.01;0.44;-0.10;-0.29
6044;1;9.750;7.650;-3.637;-0.01;0.01;0.00;-0.01;0.02;0.50;0.04;-0.34
6045;1;9.750;7.550;-3.651;-0.01;0.01;0.00;-0.01;0.02;0.54;0.14;-0.36
6046;1;9.750;7.450;-3.665;-0.01;0.00;0.00;-0.01;0.02;0.56;0.22;-0.37
6047;1;9.750;7.350;-3.679;-0.01;0.00;0.00;-0.01;0.02;0.58;0.28;-0.37
6048;1;9.750;7.250;-3.693;-0.01;0.00;0.00;-0.01;0.02;0.59;0.33;-0.35
6049;1;9.750;7.150;-3.707;0.00;0.00;0.00;-0.01;0.01;0.59;0.36;-0.33
6050;1;9.750;7.050;-3.721;0.00;0.00;0.00;-0.01;0.01;0.58;0.38;-0.31
6051;1;9.750;6.950;-3.735;0.00;0.00;0.00;-0.01;0.01;0.58;0.39;-0.28
6052;1;9.750;6.850;-3.749;0.00;0.00;0.00;-0.01;0.01;0.56;0.40;-0.24
6053;1;9.750;6.750;-3.763;0.00;0.00;0.00;-0.01;0.01;0.55;0.40;-0.21
6054;1;9.750;6.650;-3.777;0.00;0.00;0.00;-0.01;0.01;0.53;0.40;-0.18
6055;1;9.750;6.550;-3.791;0.00;0.00;0.00;-0.01;0.00;0.50;0.40;-0.15
6056;1;9.750;6.450;-3.805;0.00;0.00;0.00;-0.01;0.00;0.48;0.40;-0.12
6057;1;9.750;6.350;-3.820;0.00;0.00;0.00;-0.01;0.00;0.46;0.40;-0.10
6058;1;9.750;6.250;-3.834;0.00;0.00;0.00;-0.01;0.00;0.44;0.41;-0.08
6059;1;9.750;6.150;-3.848;0.00;0.00;0.00;-0.01;0.00;0.41;0.41;-0.06
6060;1;9.750;6.050;-3.862;0.00;0.00;0.00;-0.01;0.00;0.39;0.42;-0.05
6061;1;9.850;7.950;-3.619;-0.01;0.01;0.01;0.00;0.02;0.32;-0.46;-0.17
6062;1;9.850;7.850;-3.633;-0.01;0.01;0.00;0.00;0.01;0.39;-0.27;-0.25
6063;1;9.850;7.750;-3.646;-0.01;0.01;0.00;0.00;0.01;0.45;-0.11;-0.31
6064;1;9.850;7.650;-3.660;-0.01;0.00;0.00;0.00;0.01;0.50;0.01;-0.35
6065;1;9.850;7.550;-3.673;-0.01;0.00;0.00;-0.01;0.01;0.54;0.12;-0.37
6066;1;9.850;7.450;-3.686;-0.01;0.00;0.00;-0.01;0.01;0.56;0.19;-0.38
6067;1;9.850;7.350;-3.700;-0.01;0.00;0.00;-0.01;0.01;0.57;0.25;-0.37
6068;1;9.850;7.250;-3.713;-0.01;0.00;0.00;-0.01;0.01;0.58;0.30;-0.36
6069;1;9.850;7.150;-3.727;-0.01;0.00;0.00;-0.01;0.01;0.58;0.33;-0.34
6070;1;9.850;7.050;-3.740;-0.01;0.00;0.00;-0.01;0.01;0.58;0.35;-0.31
6071;1;9.850;6.950;-3.754;0.00;0.00;0.00;-0.01;0.01;0.57;0.36;-0.28
6072;1;9.850;6.850;-3.767;0.00;0.00;0.00;-0.01;0.01;0.55;0.37;-0.25
6073;1;9.850;6.750;-3.780;0.00;0.00;0.00;-0.01;0.01;0.53;0.37;-0.21
6074;1;9.850;6.650;-3.794;0.00;0.00;0.00;-0.01;0.00;0.51;0.37;-0.18
